date,Bond/Credit Smooth Score Best,Vol-Matched Static G/D (52% G),DD-Matched Static G/D (34% G),Best Sharpe Static G/D (89% G),Best CAGR Static under Target DD (100% G)
2019-10-08,1.307182662964482,1.2838276203942869,1.2466418026967476,1.3610811017910511,1.3842185420137936
2019-10-09,1.3194538421992532,1.2963442097067919,1.2577931438121492,1.3766011967656422,1.4006828571956562
2019-10-10,1.3282732814990157,1.3049607438133257,1.2662695881113681,1.3854898750786075,1.4096479851399886
2019-10-11,1.3447975685071154,1.3211460754390516,1.2820888111689772,1.4024181136628036,1.426793991284278
2019-10-14,1.3427985944094274,1.3193865111206116,1.2799859790481236,1.4014390994854833,1.4260667887853558
2019-10-15,1.355753740450548,1.3324077933445542,1.2920704947889983,1.4165033118694041,1.4417687775406156
2019-10-16,1.3518505049327716,1.328215545272258,1.2886801171561548,1.4105254478483713,1.435224028517192
2019-10-17,1.3551566038958855,1.3310963226971426,1.292144474573627,1.4120788189935665,1.436349051443691
2019-10-18,1.349657695746906,1.324558075657146,1.2877647537103232,1.4007237811099449,1.4234625074863492
2019-10-21,1.3596669168416786,1.3346400659209976,1.2971430953058765,1.4123326093897621,1.435545928280948
2019-10-22,1.3571788901579893,1.329998034918271,1.2962960961319705,1.3992186064024754,1.4197379466319546
2019-10-23,1.3592353876448378,1.332095059828691,1.298210078095306,1.401712999722731,1.4223558657347812
2019-10-24,1.3638813039763182,1.3383051118422133,1.3013415602980738,1.4147297024178513,1.4375197553638155
2019-10-25,1.3722615145673145,1.3469261302714701,1.3090156259010572,1.4254270515612915,1.448867941392133
2019-10-28,1.3811727248439645,1.3563827377621596,1.3169215283411475,1.4383100637842372,1.4628316763328468
2019-10-29,1.3788513877501045,1.3531389881346405,1.315530911107734,1.4309219165517295,1.4541236863837335
2019-10-30,1.3817227700344175,1.3567619327884912,1.3175472041870206,1.438120228112089,1.4624559788055898
2019-10-31,1.3770646087018938,1.3526785385890228,1.31264582952439,1.4358920523750167,1.4608250111559722
2019-11-01,1.3913428501307095,1.3665560272297337,1.326434772432555,1.4498988551476881,1.4748559289665735
2019-11-04,1.3988361914116008,1.3736052009588338,1.3340152161597314,1.4557192229296574,1.4802748621284798
2019-11-05,1.3985219061893202,1.3730946113510523,1.3340707928629354,1.453941159900439,1.4780928608094968
2019-11-06,1.3979522080370375,1.3724750511732817,1.3337008125922458,1.452765444952003,1.4767405512686465
2019-11-07,1.404265396623186,1.378743921230322,1.3396423268201747,1.4597374702254193,1.4839293048603337
2019-11-08,1.40951084914294,1.3839299278277024,1.3446339240168357,1.465334143095363,1.4896507708491613
2019-11-11,1.4073281573710206,1.381955003633873,1.34202923881922,1.4647793777310105,1.4895511244382502
2019-11-12,1.4090435137311235,1.3838086244729644,1.3430243956522416,1.4685499656582683,1.4939314401216546
2019-11-13,1.4092439903385652,1.3841496850339572,1.3426048323508015,1.4705989559203092,1.4965260659423931
2019-11-14,1.4096887662415494,1.3846111796444105,1.3429344435231947,1.471355024561275,1.4973758641719046
2019-11-15,1.4198094287202232,1.394585985181188,1.3524130061204078,1.4823961567020192,1.508745811932051
2019-11-18,1.4208141757042914,1.395650163643429,1.3530579451583236,1.4843994293089613,1.511048570755384
2019-11-19,1.4200502008430096,1.3951778707643505,1.3512544863824294,1.486931503747247,1.514544417649096
2019-11-20,1.4141002477120117,1.389296829949307,1.3457687813116257,1.4801882644255413,1.5075319839326757
2019-11-21,1.4116730043139645,1.3866652361870757,1.3442296127189095,1.4751010826463378,1.5016594300971031
2019-11-22,1.4140040587206848,1.3887585049407647,1.3469872733173953,1.4756846980671934,1.5017562528403414
2019-11-25,1.4267900631650055,1.401703056715095,1.3582935113596528,1.4922520974991942,1.5194673109877532
2019-11-26,1.4287258792647126,1.403772948567333,1.3598286927558447,1.495518466829356,1.5231149704666958
2019-11-27,1.435494893245403,1.4106444561076057,1.36588067712248,1.5042054525105668,1.5323759727460615
2019-11-29,1.4300089672488314,1.4052554609401802,1.3606791894448067,1.4984216824084844,1.5264725731640427
2019-12-02,1.4179432400223115,1.392763323993257,1.3502714982103963,1.4812799005590864,1.5078525214190472
2019-12-03,1.4070529059419998,1.3821977978609292,1.3396861898089998,1.4708143779549157,1.497432735166573
2019-12-04,1.4154341980182537,1.390222055570232,1.3480530859239994,1.4780228803122255,1.5043690690216387
2019-12-05,1.4178903103717035,1.3926879946808928,1.3502986522868743,1.4809726450520542,1.5074706921782726
2019-12-06,1.431092145830928,1.4057654462186298,1.3626761247115853,1.4955598138076438,1.5225248557098794
2019-12-09,1.4277100625248191,1.4021551515458786,1.3600301128734458,1.4897931350640206,1.516071353355202
2019-12-10,1.4261647788081893,1.4006894014300528,1.3584670103459926,1.4885541327425524,1.51490681369953
2019-12-11,1.4315211408235444,1.406157428248648,1.3631351396515992,1.495795594393791,1.5227092657566195
2019-12-12,1.4446517541759758,1.418850104047429,1.3760957797172018,1.5078170260654615,1.534498970954856
2019-12-13,1.445677823146758,1.4204046544058957,1.3758756252844353,1.513360741007749,1.5413182483893269
2019-12-16,1.456422582936292,1.4311218039153049,1.3857504940378633,1.5259239870579957,1.5544601974338041
2019-12-17,1.455816797420502,1.4304376553389866,1.3854478324214705,1.5243801237452095,1.5526408173242547
2019-12-18,1.455583716745557,1.4303098132061198,1.3849895543616682,1.5250003219735209,1.553501569148966
2019-12-19,1.461191108031204,1.436105619100828,1.3893570720837856,1.5339968985213237,1.5635194461508726
2019-12-20,1.4701644306236412,1.444861158525481,1.3983080660776048,1.542258808739636,1.5716099354427648
2019-12-23,1.4719640953527375,1.446715230955036,1.3996152066556056,1.5453424142012653,1.575086855181863
2019-12-24,1.4718451717256467,1.4466370791224639,1.3993124366132381,1.5457744978743106,1.575683481327705
2019-12-26,1.4790803568587045,1.4538557149946087,1.4046858041867383,1.5571416625396206,1.5883778823455572
2019-12-27,1.4790751974818013,1.4538555671440507,1.4048591861614563,1.5567461013628134,1.5878544759379405
2019-12-30,1.4702992530306465,1.4452317536431412,1.3967898425612602,1.5469110035078824,1.5776406067705588
2019-12-31,1.4743285467216647,1.4491985496413462,1.4008548143675792,1.5506307059119302,1.5812746629244405
2020-01-02,1.4892480332767497,1.463866057825123,1.4117012189027558,1.573905791820606,1.607308059377975
2020-01-03,1.4770578336969453,1.451884022013993,1.400589141126204,1.5600078678934053,1.592806967533743
2020-01-06,1.480991487149346,1.4557519199315585,1.4032676114177969,1.5665741681635097,1.6002429821985091
2020-01-07,1.4793654484856442,1.4541717896280812,1.4013796999640136,1.5657107646549837,1.599615213631183
2020-01-08,1.4875840912230676,1.4623360061677366,1.407676730766778,1.578108678567414,1.6133773143794155
2020-01-09,1.49760916036789,1.47236327371918,1.4156860939853575,1.5927162183199859,1.6294621624164056
2020-01-10,1.4936496170170668,1.4685068224682438,1.4118848423017496,1.5887601873105068,1.6254804526863442
2020-01-13,1.5061299036344569,1.4810955124594163,1.4223422459442452,1.6061868146584128,1.644467845278394
2020-01-14,1.5049003180916372,1.4795174097795396,1.422616634562386,1.6003206528955842,1.6371972299469832
2020-01-15,1.5069589049269922,1.4815915715655186,1.424495879622053,1.6028304267438387,1.6398458183035607
2020-01-16,1.520434671113021,1.4951725954134882,1.4365049582788951,1.6199480344054003,1.658096406322184
2020-01-17,1.526063130801356,1.5010447907890563,1.4412160307017845,1.6284677104833614,1.667473216805055
2020-01-21,1.5220150602567326,1.4974594859353816,1.43678171323489,1.6268819007920348,1.6665507572883362
2020-01-22,1.524750370319016,1.5002355884755005,1.4392880255415401,1.6302640589371236,1.670126885166796
2020-01-23,1.5269969108408337,1.50291188112844,1.440874008268575,1.6354577376310044,1.6761436232884026
2020-01-24,1.513085549634465,1.4896782336002374,1.4272960338549268,1.623134861599084,1.664147303370379
2020-01-27,1.4879455439564495,1.4639585010887086,1.4045226630869818,1.5907412554241096,1.6296032674433392
2020-01-28,1.5046557646203098,1.4816792733809148,1.4192579212544523,1.6152722922410685,1.656340338330835
2020-01-29,1.5004912753743491,1.4787781294603224,1.4144809089188581,1.6167840022007638,1.6593155116104945
2020-01-30,1.505464480273437,1.48417592148524,1.4188770255016385,1.6244875938486802,1.667771595245915
2020-01-31,1.476741943758257,1.4553580676773192,1.3921140822833695,1.5910931526506282,1.6329220450451574
2020-02-03,1.4874681481999745,1.4675806746923572,1.4014239813114224,1.6100508644614195,1.6540852984116878
2020-02-04,1.5116937316352825,1.4933905636787586,1.4234297706046055,1.6446023249145245,1.6914863799408772
2020-02-05,1.5305226415255053,1.509410330195518,1.4421764843433222,1.6539854552066826,1.6986117183228264
2020-02-06,1.5363629936250804,1.5165121856943815,1.447237542855362,1.665832868311254,1.7120200064609017
2020-02-07,1.5264565810487654,1.506717890497951,1.4379265116935072,1.654989353366183,1.700849919959233
2020-02-10,1.537032168842257,1.5190268233944786,1.447399377606857,1.6738897206736132,1.7219178528915595
2020-02-11,1.5407229207500595,1.5214220606277253,1.4511844326586854,1.6729567682402513,1.71986559927027
2020-02-12,1.5515438919131368,1.5330124266150786,1.461202487163242,1.6881594629292571,1.7362457919226715
2020-02-13,1.5471566101642908,1.52927165626843,1.4569759762968886,1.6856097951160283,1.734103453493377
2020-02-14,1.5486446594019998,1.5318989966834173,1.458208705983597,1.6915269043856158,1.7411148204956939
2020-02-18,1.5427866816232536,1.5268861869851076,1.4525986644670188,1.6879907929654683,1.7380867798430437
2020-02-19,1.551228976616369,1.5367599429353875,1.4603849749734852,1.7027450565389457,1.7544540260708215
2020-02-20,1.5460997224689563,1.5296961351433849,1.4557526812120365,1.6899320941945544,1.7397245605900733
2020-02-21,1.5292605309020348,1.5098106640951037,1.4401562855494707,1.6600226544296923,1.7065034773327816
2020-02-24,1.4786489048514062,1.4576695063056986,1.3926371260448203,1.5974422438302587,1.6405657757981227
2020-02-25,1.4330902841209245,1.4132545678747672,1.3497073097113386,1.5499388993976062,1.5921374251533635
2020-02-26,1.426474922924086,1.4093814298684402,1.3433514613913196,1.5519627035781105,1.5961316032060333
2020-02-27,1.3623562548045964,1.3440439780545277,1.2830872241153797,1.4752369847698419,1.5157612484396445
2020-02-28,1.3532623858603212,1.3386276200782128,1.2741339142961143,1.4782316829272453,1.5215689814404023
2020-03-02,1.4136627584215233,1.400588236683269,1.330738035208603,1.5523092363732494,1.599548809562667
2020-03-03,1.3742278266743255,1.3596492093152035,1.2938146278741398,1.5022023670531925,1.5464671518686566
2020-03-04,1.429100172919473,1.4145621680002063,1.3454211202397874,1.564418207000879,1.610989293412036
2020-03-05,1.3831067020727787,1.369165619534853,1.3021187110527426,1.5145106180949022,1.5596872963090622
2020-03-06,1.359013504679745,1.3446808407983326,1.279482459085109,1.4858737181310115,1.5297207300744884
2020-03-09,1.2528152239848525,1.2410428080814504,1.1794334442091599,1.3747814857980194,1.4163994285184487
2020-03-10,1.3114286497537757,1.3033403850724938,1.2344655776872284,1.4537905138769138,1.5008626302462442
2020-03-11,1.2488548846214693,1.2413557031809412,1.1755652257516733,1.3851136235655743,1.4301041481524108
2020-03-12,1.1245941131576525,1.119733668339189,1.0585807917341026,1.25378635783627,1.2958554773265707
2020-03-13,1.2288737595808579,1.2254517565424232,1.156742007241497,1.3765022561045392,1.4240229406549887
2020-03-16,1.0902979402839814,1.082187386373875,1.0262557120563236,1.2039713715437905,1.2419657690372357
2020-03-17,1.1542882519586475,1.1470379803933448,1.086515685834085,1.2791075247161066,1.3203892695320827
2020-03-18,1.0959320870866378,1.0932346408243527,1.0317055523871592,1.2284154917372343,1.2709172103576023
2020-03-19,1.0946694564994655,1.094309535619419,1.0306044891503208,1.234800843498868,1.2791160144249967
2020-03-20,1.0461616480433167,1.046706397619979,0.9849777744322776,1.1830436670992388,1.2261041701855075
2020-03-23,1.016213490305415,1.0223044901408551,0.9570686187073395,1.1676753195785805,1.2139391845337613
2020-03-24,1.1085183237884693,1.115665972716699,1.0440329301806417,1.275415031569981,1.326288293110814
2020-03-25,1.1247414967798708,1.127700538266944,1.0590398024280558,1.2797686568810027,1.3279082312714132
2020-03-26,1.194627136587117,1.1964409555496087,1.1247521771613131,1.3549039672163803,1.4049830580563023
2020-03-27,1.1553925039479287,1.1552844804576734,1.0876733607301792,1.3043058350016967,1.3512844818705776
