method,config_id,cost_bps,n_days,start_date,end_date,total_return,cagr,ann_vol,sharpe,sortino,max_drawdown,calmar,annual_turnover,avg_g_weight,final_wealth,selection_score
bond_credit_smooth_score,bc_a0.67_lc0.50_lg0.10_li0.10_tilt0.20_tau0.75_eta0.05,0,2233,2017-06-28,2026-05-15,3.3122338032209733,0.17930963221263596,0.19493439961956682,0.9441277887108477,1.1224452753917984,-0.3449435123467405,0.5198231762433967,1.702790570133882,0.49616313427469455,4.312233803220973,
bond_credit_smooth_score,bc_a0.67_lc0.50_lg0.10_li0.10_tilt0.20_tau0.75_eta0.05,5,2233,2017-06-28,2026-05-15,3.2798485785305145,0.17830678337132766,0.19493357809496323,0.939764150238849,1.1161813295378797,-0.344987148317329,0.5168505094784458,1.702790570133882,0.49616313427469455,4.2798485785305145,
bond_credit_smooth_score,bc_a0.67_lc0.50_lg0.10_li0.10_tilt0.20_tau0.75_eta0.05,10,2233,2017-06-28,2026-05-15,3.2477063795071404,0.17730478137939287,0.1949327677545019,0.9354004213186131,1.110278347199862,-0.34503078153182676,0.5138810531402912,1.702790570133882,0.49616313427469455,4.24770637950714,0.8076923076923077
bond_credit_smooth_score,bc_a0.67_lc0.50_lg0.10_li0.10_tilt0.20_tau0.75_eta0.05,20,2233,2017-06-28,2026-05-15,3.1841437829483263,0.1753033151037453,0.19493118062656223,0.9266726951307249,1.097947695913194,-0.34511803969320864,0.5079517583594891,1.702790570133882,0.49616313427469455,4.184143782948326,
