date,Best Tilt 20%,Best Tilt 30%,Best Tilt 40%,Best Tilt 50%
2017-07-20,1.0427399264762125,1.0267625025034248,1.0268750383387668,1.0271092740383148
2017-07-21,1.0406426734866745,1.0254232468812754,1.0255244408388215,1.0257456403898404
2017-07-21,1.0420134348884382,1.0254232468812754,1.0255244408388215,1.0257456403898404
2017-07-24,1.0405774120236335,1.025400809594498,1.0254594281431402,1.0256339410228132
2017-07-24,1.0405121546533118,1.025400809594498,1.0254594281431402,1.0256339410228132
2017-07-25,1.0428416065388275,1.0276417895130934,1.0277591705167504,1.027999436620142
2017-07-25,1.0451762734966157,1.0276417895130934,1.0277591705167504,1.027999436620142
2017-07-26,1.0457196450485018,1.0282044320771284,1.0282863507603917,1.028480537583858
2017-07-26,1.0462632990911513,1.0282044320771284,1.0282863507603917,1.028480537583858
2017-07-27,1.0452035326239595,1.0271016498473273,1.0272632130668218,1.0275619574880313
2017-07-27,1.0441448396006763,1.0271016498473273,1.0272632130668218,1.0275619574880313
2017-07-28,1.0401860966726544,1.0251650898316955,1.0253105706225887,1.025587550813857
2017-07-28,1.0421635884375937,1.0251650898316955,1.0253105706225887,1.025587550813857
2017-07-31,1.0396952842705802,1.0246564069362178,1.0248589227428575,1.0252023088727815
2017-07-31,1.0392047034586176,1.0246564069362178,1.0248589227428575,1.0252023088727815
2017-08-01,1.0415477273072138,1.0269758442153631,1.0271595808827083,1.0274807269902728
2017-08-01,1.0438960338116108,1.0269758442153631,1.0271595808827083,1.0274807269902728
2017-08-02,1.0438773593404886,1.026966146328111,1.0271228838709427,1.027409181496069
2017-08-02,1.0438586852034382,1.026966146328111,1.0271228838709427,1.027409181496069
2017-08-03,1.0408647054531157,1.0254838496203553,1.025667302481915,1.0259867056803946
2017-08-03,1.0423606203751912,1.0254838496203553,1.025667302481915,1.0259867056803946
2017-08-04,1.0421864975920812,1.0267900003048864,1.0269615805573338,1.0272656603009522
2017-08-04,1.0435099682724067,1.0267900003048864,1.0269615805573338,1.0272656603009522
2017-08-07,1.0467318119637963,1.0299653418301875,1.0301079289730517,1.0303682861634675
2017-08-07,1.0499636031181596,1.0299653418301875,1.0301079289730517,1.0303682861634675
2017-08-08,1.0480016864337611,1.0280394151727905,1.0281880789954274,1.0284562451813082
2017-08-08,1.0460434357022255,1.0280394151727905,1.0281880789954274,1.0284562451813082
2017-08-09,1.0451767268524692,1.0271873577847306,1.027326737999339,1.0275782813023842
2017-08-09,1.0443107361222526,1.0271873577847306,1.027326737999339,1.0275782813023842
2017-08-10,1.0287216881198034,1.0118490143747063,1.0120527830425101,1.0124123404059902
2017-08-10,1.013365347116542,1.0118490143747063,1.0120527830425101,1.0124123404059902
2017-08-11,1.015995476841414,1.0144722544615554,1.0146208857870174,1.0148900909027587
2017-08-11,1.018632432912173,1.0144722544615554,1.0146208857870174,1.0148900909027587
2017-08-14,1.0299752251405419,1.0257629942964375,1.0258743769572105,1.0260782714185308
2017-08-14,1.0414443229246528,1.0257629942964375,1.0258743769572105,1.0260782714185308
2017-08-15,1.0407974417019494,1.0254416234680332,1.0255263803800743,1.0256872621863269
2017-08-15,1.0411208320723382,1.0254416234680332,1.0255263803800743,1.0256872621863269
2017-08-16,1.0428800281556052,1.02749124681114,1.0275591615984077,1.0276921891058002
2017-08-16,1.0449667817662536,1.02749124681114,1.0275591615984077,1.0276921891058002
2017-08-17,1.0279947500969604,1.0108093612681557,1.0109263735500322,1.011139066691942
2017-08-17,1.0112983729881853,1.0108093612681557,1.0109263735500322,1.011139066691942
2017-08-18,1.008652846927799,1.0081575390050423,1.0082399211848991,1.0083927175903087
2017-08-18,1.0060142414838436,1.0081575390050423,1.0082399211848991,1.0083927175903087
2017-08-21,1.0067317878062783,1.008878703603903,1.008975046751889,1.009150826873063
2017-08-21,1.007449845923381,1.008878703603903,1.008975046751889,1.009150826873063
2017-08-22,1.0182332736429673,1.0196582510869223,1.0196842876413028,1.0197362993308852
2017-08-22,1.0291321237965876,1.0196582510869223,1.0196842876413028,1.0197362993308852
2017-08-23,1.026411602428643,1.0169644396000301,1.016998137201749,1.0170642985084783
2017-08-23,1.0236982727869521,1.0169644396000301,1.016998137201749,1.0170642985084783
2017-08-24,1.022656640836442,1.0159339270257286,1.0159836471496433,1.016078468571849
2017-08-24,1.0216160687657316,1.0159339270257286,1.0159836471496433,1.016078468571849
2017-08-25,1.0263544123787205,1.0183114040136212,1.0184464858339155,1.0186792095725834
2017-08-25,1.0239824998185814,1.0183114040136212,1.0184464858339155,1.0186792095725834
2017-08-28,1.02655665924439,1.0184879621706242,1.0185525083612974,1.0186714061927093
2017-08-28,1.0267589459635393,1.0184879621706242,1.0185525083612974,1.0186714061927093
2017-08-29,1.0274456418211468,1.0191336664054895,1.0190947359887832,1.0190533227958314
2017-08-29,1.0281327969405925,1.0191336664054895,1.0190947359887832,1.0190533227958314
2017-08-30,1.0337540661712894,1.0246638394266245,1.024505580205259,1.0242854648744162
2017-08-30,1.0394060694354281,1.0246638394266245,1.024505580205259,1.0242854648744162
2017-08-31,1.0514673421764174,1.0305575700735918,1.0303036163186114,1.0299457761718862
2017-08-31,1.045419311698089,1.0305575700735918,1.0303036163186114,1.0299457761718862
2017-09-01,1.053751733814607,1.032833898534137,1.0326828196372568,1.0324733327443483
2017-09-01,1.0560410884649105,1.032833898534137,1.0326828196372568,1.0324733327443483
2017-09-05,1.0477968977422374,1.0247649200962807,1.0246012136964944,1.0243759967829007
2017-09-05,1.0396170669023514,1.0247649200962807,1.0246012136964944,1.0243759967829007
2017-09-06,1.0435277309467372,1.0286461291110354,1.0285511251168227,1.0284210544304537
2017-09-06,1.047453105497284,1.0286461291110354,1.0285511251168227,1.0284210544304537
2017-09-07,1.048424400307701,1.0295433396346787,1.0293159430631798,1.0290061697960717
2017-09-07,1.0493965957919558,1.0295433396346787,1.0293159430631798,1.0290061697960717
2017-09-08,1.0432302157037312,1.0265887288251654,1.026535933708755,1.0264624255533987
2017-09-08,1.0463088630929223,1.0265887288251654,1.026535933708755,1.0264624255533987
2017-09-11,1.054347364002592,1.0374944136568744,1.0373755976498586,1.0372100866930933
2017-09-11,1.065582981824707,1.0374944136568744,1.0373755976498586,1.0372100866930933
2017-09-12,1.069962662742914,1.0418157107009822,1.0418107453016872,1.0418025837499698
2017-09-12,1.0743603447039989,1.0418157107009822,1.0418107453016872,1.0418025837499698
2017-09-13,1.0753780652604021,1.0428476900055834,1.0429099208839092,1.0429993097253176
2017-09-13,1.0763967498835973,1.0428476900055834,1.0429099208839092,1.0429993097253176
2017-09-14,1.075207697159229,1.0423658282056467,1.0425590213418037,1.0428374925962138
2017-09-14,1.075802059243252,1.0423658282056467,1.0425590213418037,1.0428374925962138
2017-09-15,1.0779200200265533,1.0450157424257474,1.0452283398968656,1.045533528613849
2017-09-15,1.0806391850094577,1.0450157424257474,1.0452283398968656,1.045533528613849
2017-09-18,1.0825698042198846,1.0469474438351232,1.0472277155516259,1.047625517821478
2017-09-18,1.084503872583912,1.0469474438351232,1.0472277155516259,1.047625517821478
2017-09-19,1.0862167752772545,1.0485936308935981,1.048858447973941,1.049233585297296
2017-09-19,1.0879323833879873,1.0485936308935981,1.048858447973941,1.049233585297296
2017-09-20,1.0863461372794452,1.0471269352887533,1.0474379111753105,1.047873367532628
2017-09-20,1.0847622039770621,1.0471269352887533,1.0474379111753105,1.047873367532628
2017-09-21,1.0773875611034076,1.0436599030615181,1.0440326066902115,1.0445515580958362
2017-09-21,1.0810685941789282,1.0436599030615181,1.0440326066902115,1.0445515580958362
2017-09-22,1.0790125568511881,1.0453321239523756,1.045758492583078,1.0463497871826604
2017-09-22,1.080640003537958,1.0453321239523756,1.045758492583078,1.0463497871826604
2017-09-25,1.0760166801276678,1.0412089354404483,1.0418027782448023,1.0426247760125533
2017-09-25,1.0714131367729802,1.0412089354404483,1.0418027782448023,1.0426247760125533
2017-09-26,1.0730370554382131,1.0427347960899398,1.0433012692195485,1.0440860605034221
2017-09-26,1.0746634354432791,1.0427347960899398,1.0433012692195485,1.0440860605034221
2017-09-27,1.0809147280222202,1.0486154345548198,1.0491206295328523,1.0498159551866892
2017-09-27,1.0872023842268497,1.0486154345548198,1.0491206295328523,1.0498159551866892
2017-09-28,1.087854027483621,1.049220528307162,1.049715269733,1.0503954783085052
2017-09-28,1.0885060613198652,1.049220528307162,1.049715269733,1.0503954783085052
2017-09-29,1.0924394658503498,1.0528395063827158,1.0533001591723292,1.0539269095832609
2017-09-29,1.0963870840556595,1.0528395063827158,1.0533001591723292,1.0539269095832609
2017-10-02,1.100188613445727,1.0566033804757207,1.057073227820613,1.0577186177358087
2017-10-02,1.1040033239703717,1.0566033804757207,1.057073227820613,1.0577186177358087
2017-10-03,1.1067041360405399,1.0592071770848621,1.0596733568369812,1.060316124206161
2017-10-03,1.1094115553243638,1.0592071770848621,1.0596733568369812,1.060316124206161
2017-10-04,1.1110014233445118,1.059971611571925,1.0604328655269795,1.0610701641897466
2017-10-04,1.110206204738659,1.059971611571925,1.0604328655269795,1.0610701641897466
2017-10-05,1.1181581168129375,1.0666470247774984,1.0671216125278709,1.0677646456467507
2017-10-05,1.1253609112676672,1.0666470247774984,1.0671216125278709,1.0677646456467507
2017-10-06,1.1247615482802649,1.0659358227353493,1.0664293996175447,1.0670851656648435
2017-10-06,1.1241625045113346,1.0659358227353493,1.0664293996175447,1.0670851656648435
2017-10-09,1.1236186496619254,1.0653504238498117,1.0658554260681536,1.0665200846939322
2017-10-09,1.12307505792225,1.0653504238498117,1.0658554260681536,1.0665200846939322
2017-10-10,1.1253385253035675,1.0675738330140467,1.0680512139407867,1.0686877191505881
2017-10-10,1.1276065545212024,1.0675738330140467,1.0680512139407867,1.0686877191505881
2017-10-11,1.1297326195581876,1.0694752388702338,1.0699909293677732,1.0706668133011996
2017-10-11,1.1318626932208085,1.0694752388702338,1.0699909293677732,1.0706668133011996
2017-10-12,1.130823950630786,1.068477723642972,1.0689962769680048,1.0696736473583623
2017-10-12,1.1297861613243858,1.068477723642972,1.0689962769680048,1.0696736473583623
2017-10-13,1.1324593036226769,1.0709347782018268,1.0714852596229123,1.0721993543964927
2017-10-13,1.1351387707371072,1.0709347782018268,1.0714852596229123,1.0721993543964927
2017-10-16,1.1397810139680613,1.07308677863266,1.0736544721123595,1.074388524196946
2017-10-16,1.1374575240883498,1.07308677863266,1.0736544721123595,1.074388524196946
2017-10-17,1.1406564453331527,1.0739244323339259,1.0744835376359054,1.0752036717886477
2017-10-17,1.1415325490906296,1.0739244323339259,1.0744835376359054,1.0752036717886477
2017-10-18,1.1438477235274522,1.076157970976157,1.0766830255803834,1.0773520766220435
2017-10-18,1.1461675934350057,1.076157970976157,1.0766830255803834,1.0773520766220435
2017-10-19,1.1451728721091998,1.075315240924429,1.075776998278811,1.0763499067358488
2017-10-19,1.144179014069463,1.075315240924429,1.075776998278811,1.0763499067358488
2017-10-20,1.155826599865871,1.0807992404909192,1.0812419746689543,1.0817832169829051
2017-10-20,1.1499880605770616,1.0807992404909192,1.0812419746689543,1.0817832169829051
2017-10-23,1.151788378905397,1.0770945777203578,1.077472130520786,1.0779097056821272
2017-10-23,1.147764266660303,1.0770945777203578,1.077472130520786,1.0779097056821272
2017-10-24,1.1496405314958147,1.0788363781217856,1.0792275407580443,1.0796864732124152
2017-10-24,1.1515198634853014,1.0788363781217856,1.0792275407580443,1.0796864732124152
2017-10-25,1.1456723276561747,1.0733138157404778,1.0737484780051252,1.0742765651256803
2017-10-25,1.1398544862130133,1.0733138157404778,1.0737484780051252,1.0742765651256803
2017-10-26,1.1412666114442904,1.0746466138281119,1.0750697680340981,1.0755804727407943
2017-10-26,1.1426804861073527,1.0746466138281119,1.0750697680340981,1.0755804727407943
2017-10-27,1.1753742229251323,1.0896617460426783,1.0905303217218631,1.0917077099682433
2017-10-27,1.158912071043417,1.0896617460426783,1.0905303217218631,1.0917077099682433
2017-10-30,1.1735315581269938,1.0878769921811324,1.0889001731544616,1.090314156872178
2017-10-30,1.1716917821224766,1.0878769921811324,1.0889001731544616,1.090314156872178
2017-10-31,1.1746721893098275,1.0906331946783943,1.0917018916470231,1.0931880996980814
2017-10-31,1.1776601776948432,1.0906331946783943,1.0917018916470231,1.0931880996980814
2017-11-01,1.1785963273364344,1.0915165801390763,1.092539479441768,1.0939536082541423
2017-11-01,1.1795332211452887,1.0915165801390763,1.092539479441768,1.0939536082541423
2017-11-02,1.178382714904704,1.0909889505341437,1.0920084182583447,1.0934178917917332
2017-11-02,1.1789578276823458,1.0909889505341437,1.0920084182583447,1.0934178917917332
2017-11-03,1.1841402276103323,1.096318388007428,1.097468074437168,1.0990883736257129
2017-11-03,1.1899258712042844,1.096318388007428,1.097468074437168,1.0990883736257129
2017-11-06,1.1922214739256922,1.098443011293033,1.0996591169480419,1.101385426846638
2017-11-06,1.194521505319492,1.098443011293033,1.0996591169480419,1.101385426846638
2017-11-07,1.194281766475881,1.0982330932433155,1.0994728659024129,1.1012341153810263
2017-11-07,1.19404207574753,1.0982330932433155,1.0994728659024129,1.1012341153810263
2017-11-08,1.1978547808438444,1.101759493125404,1.1030480311223958,1.104881651920217
2017-11-08,1.201679660318639,1.101759493125404,1.1030480311223958,1.104881651920217
2017-11-09,1.1908134738354443,1.0967403678083476,1.0979570897448558,1.0996838624455383
2017-11-09,1.1962342290460657,1.0967403678083476,1.0979570897448558,1.0996838624455383
2017-11-10,1.1911849384588686,1.097082145694563,1.0982929250258784,1.1000105799372375
2017-11-10,1.1915565189576756,1.097082145694563,1.0982929250258784,1.1000105799372375
2017-11-13,1.1922423114008232,1.0977174478520655,1.0989307800240415,1.1006525137088443
2017-11-13,1.192928498547258,1.0977174478520655,1.0989307800240415,1.1006525137088443
2017-11-14,1.1904432953549882,1.095424302155258,1.0966250187715607,1.0983282699545889
2017-11-14,1.1879632695349704,1.095424302155258,1.0966250187715607,1.0983282699545889
2017-11-15,1.1813436116760199,1.0892966673197735,1.0904580609439112,1.0921030194805725
2017-11-15,1.1747608403701246,1.0892966673197735,1.0904580609439112,1.0921030194805725
2017-11-16,1.1876116942062245,1.1012430389496997,1.102447824278334,1.1041554233688546
2017-11-16,1.2006031251186464,1.1012430389496997,1.102447824278334,1.1041554233688546
2017-11-17,1.197316895316585,1.0981788503176007,1.0993278681922103,1.1009549578721392
2017-11-17,1.194039660415574,1.0981788503176007,1.0993278681922103,1.1009549578721392
2017-11-20,1.1968324744289849,1.1007300158220468,1.1018636300031932,1.1034686461519283
2017-11-20,1.1996318207296992,1.1007300158220468,1.1018636300031932,1.1034686461519283
2017-11-21,1.2181090615982697,1.1092635987220996,1.110480188033029,1.112200447759527
2017-11-21,1.2088351382270774,1.1092635987220996,1.110480188033029,1.112200447759527
2017-11-22,1.2162561826432534,1.1084168025419363,1.109628796095508,1.1113429302293747
2017-11-22,1.2171822695482657,1.1084168025419363,1.109628796095508,1.1113429302293747
2017-11-24,1.2194474739872216,1.1113945024561143,1.112657816508295,1.1144377868318565
2017-11-24,1.222647138847056,1.1113945024561143,1.112657816508295,1.1144377868318565
2017-11-27,1.2221031870232526,1.1109038798597817,1.11216720861905,1.1139450532253714
2017-11-27,1.221559477201886,1.1109038798597817,1.11216720861905,1.1139450532253714
2017-11-28,1.2306847875338427,1.1190604366544092,1.1202486105251193,1.1219410175784403
2017-11-28,1.239878265883983,1.1190604366544092,1.1202486105251193,1.1219410175784403
2017-11-29,1.2329030126205687,1.1123402524161423,1.1132868139858265,1.1147107380532921
2017-11-29,1.2259670004338208,1.1123402524161423,1.1132868139858265,1.1147107380532921
2017-11-30,1.2452132951538941,1.1210752142025933,1.1220499799108676,1.1235078975900272
2017-11-30,1.2355526732438944,1.1210752142025933,1.1220499799108676,1.1235078975900272
2017-12-01,1.2420999114562676,1.1182157128929966,1.1191496392667861,1.1205518607163412
2017-12-01,1.2389943120941331,1.1182157128929966,1.1191496392667861,1.1205518607163412
2017-12-04,1.2331924672131522,1.11272448615244,1.1134600087458495,1.1145919857015099
2017-12-04,1.2274177906603023,1.11272448615244,1.1134600087458495,1.1145919857015099
2017-12-05,1.2245815779713336,1.1102304032797532,1.111028988835796,1.1122457866007993
2017-12-05,1.2217519189615427,1.1102304032797532,1.111028988835796,1.1122457866007993
2017-12-06,1.2266148384673998,1.1125138001505235,1.113391304259845,1.1147138121644082
2017-12-06,1.2241809640425916,1.1125138001505235,1.113391304259845,1.1147138121644082
2017-12-07,1.2307295649498262,1.1163018264274895,1.1172468217522744,1.1186600371080215
2017-12-07,1.2348580944399241,1.1163018264274895,1.1172468217522744,1.1186600371080215
2017-12-08,1.2414331005577344,1.1222139693471223,1.1231257599951028,1.1244950726503808
2017-12-08,1.2480431153179496,1.1222139693471223,1.1231257599951028,1.1244950726503808
2017-12-11,1.254062981879057,1.1276850695603062,1.128659617446929,1.130115359637935
2017-12-11,1.2601118849317479,1.1276850695603062,1.128659617446929,1.130115359637935
2017-12-12,1.2614183323998842,1.1287913123056366,1.1297048999551145,1.1310724748898748
2017-12-12,1.2627261343548781,1.1287913123056366,1.1297048999551145,1.1310724748898748
2017-12-13,1.2642010224205018,1.130113519988202,1.131032958141548,1.1324072691709097
2017-12-13,1.2656776331833492,1.130113519988202,1.131032958141548,1.1324072691709097
2017-12-14,1.2615783350808445,1.12652007331014,1.1274998134180199,1.128964835224241
2017-12-14,1.2574923138542935,1.12652007331014,1.1274998134180199,1.128964835224241
2017-12-15,1.2679493347726167,1.1359510129853936,1.1369964140477364,1.1385633840513745
2017-12-15,1.2784933139055403,1.1359510129853936,1.1369964140477364,1.1385633840513745
2017-12-18,1.3001795574694766,1.1455350744857342,1.1465794762225896,1.1481419520562572
2017-12-18,1.2892908403852834,1.1455350744857342,1.1465794762225896,1.1481419520562572
2017-12-19,1.2949291539687908,1.1408679206041674,1.1418728262568483,1.1433667329341741
2017-12-19,1.289699952721872,1.1408679206041674,1.1418728262568483,1.1433667329341741
2017-12-20,1.2890911068112416,1.1402974925614235,1.141268871000535,1.142705937456253
2017-12-20,1.2884825483266453,1.1402974925614235,1.141268871000535,1.142705937456253
2017-12-21,1.288469267840134,1.1402492019653638,1.1411838618205472,1.1425561853091928
2017-12-21,1.2884559874905055,1.1402492019653638,1.1411838618205472,1.1425561853091928
2017-12-22,1.2876252793647422,1.1394994545192942,1.1404178420889322,1.1417611081100172
2017-12-22,1.2867951068226522,1.1394994545192942,1.1404178420889322,1.1417611081100172
2017-12-26,1.2835821074596114,1.1365677766231053,1.137391173015157,1.1385691114080905
2017-12-26,1.2803771306363303,1.1365677766231053,1.137391173015157,1.1385691114080905
2017-12-27,1.2812627545411654,1.1373690978905617,1.138208800794211,1.1394147313575216
2017-12-27,1.2821489910230939,1.1373690978905617,1.138208800794211,1.1394147313575216
2017-12-28,1.28387853497426,1.1389028685931566,1.1397405548369446,1.140944582515941
2017-12-28,1.2856104119789946,1.1389028685931566,1.1397405548369446,1.140944582515941
2017-12-29,1.2745959419679909,1.1339736210207305,1.1347627441819066,1.135882897656746
2017-12-29,1.2800913303589803,1.1339736210207305,1.1347627441819066,1.135882897656746
2018-01-02,1.2871130564712958,1.1452494981920793,1.146203762200993,1.1476092380653344
2018-01-02,1.2997530947579974,1.1452494981920793,1.146203762200993,1.1476092380653344
2018-01-03,1.3082958197713672,1.1529268973281992,1.1540309622011777,1.1556908754205988
2018-01-03,1.3168946924876725,1.1529268973281992,1.1540309622011777,1.1556908754205988
2018-01-04,1.3217426145838453,1.1571822882369025,1.1582960460778586,1.1599706907823208
2018-01-04,1.3266083834742866,1.1571822882369025,1.1582960460778586,1.1599706907823208
2018-01-05,1.34773453120996,1.1664786653852461,1.1676966073439132,1.169548640037105
2018-01-05,1.337129734842854,1.1664786653852461,1.1676966073439132,1.169548640037105
2018-01-08,1.352132326552213,1.1703051237034272,1.1715387707149263,1.1734152418753254
2018-01-08,1.3565444723495625,1.1703051237034272,1.1715387707149263,1.1734152418753254
2018-01-09,1.3569693706482067,1.1706463882862765,1.1718629959169116,1.1737077407166034
2018-01-09,1.3573944020339463,1.1706463882862765,1.1718629959169116,1.1737077407166034
2018-01-10,1.3540885774331362,1.1677587045969455,1.1689444396434896,1.170734148229337
2018-01-10,1.350790803901547,1.1677587045969455,1.1689444396434896,1.170734148229337
2018-01-11,1.3606096424827985,1.1761748233927782,1.1773112253925189,1.17901166694525
2018-01-11,1.3704998537672144,1.1761748233927782,1.1773112253925189,1.17901166694525
2018-01-12,1.389722855283902,1.184355629621809,1.1854656406123003,1.1871188114466433
2018-01-12,1.3800778854628255,1.184355629621809,1.1854656406123003,1.1871188114466433
2018-01-16,1.379723892903871,1.1800898912925615,1.181195696938826,1.182843803447026
2018-01-16,1.384714348863977,1.1800898912925615,1.181195696938826,1.182843803447026
2018-01-17,1.3961125100466416,1.1941493262335094,1.1953039222404327,1.197033416684907
2018-01-17,1.4126957942334732,1.1941493262335094,1.1953039222404327,1.197033416684907
2018-01-18,1.411992667999793,1.1936437065418242,1.194880956433191,1.1967477555597816
2018-01-18,1.411289891725745,1.1936437065418242,1.194880956433191,1.1967477555597816
2018-01-19,1.4165666015991945,1.1980806615163262,1.1992934193738605,1.2011226666846166
2018-01-19,1.4218630407056325,1.1980806615163262,1.1992934193738605,1.2011226666846166
2018-01-22,1.4339726001694488,1.2083058167147351,1.2095492702088282,1.2114278890268215
2018-01-22,1.4461852929352847,1.2083058167147351,1.2095492702088282,1.2114278890268215
2018-01-23,1.4515066155903988,1.2129167428965595,1.2143417974282842,1.2165026641118502
2018-01-23,1.4568475183608263,1.2129167428965595,1.2143417974282842,1.2165026641118502
2018-01-24,1.4513029901627865,1.2081317590393366,1.2093645407323952,1.2112313874338343
2018-01-24,1.4457795635505692,1.2081317590393366,1.2093645407323952,1.2112313874338343
2018-01-25,1.4444849701910998,1.2070507820373761,1.2082842115893748,1.2101514587264175
2018-01-25,1.4431915360484355,1.2070507820373761,1.2082842115893748,1.2101514587264175
2018-01-26,1.48379614436967,1.223960330749409,1.2252617812809725,1.227233799125639
2018-01-26,1.4633530116740832,1.223960330749409,1.2252617812809725,1.227233799125639
2018-01-29,1.4743081207127886,1.2160479234850892,1.2172467874348345,1.2190628359691031
2018-01-29,1.4648807675147537,1.2160479234850892,1.2172467874348345,1.2190628359691031
2018-01-30,1.4488572565122493,1.2029174027382992,1.204293125547494,1.2063760553000504
2018-01-30,1.433009017730216,1.2029174027382992,1.204293125547494,1.2063760553000504
2018-01-31,1.437143461710474,1.206572295476836,1.2081599641869922,1.2105580334742592
2018-01-31,1.441289834176048,1.206572295476836,1.2081599641869922,1.2105580334742592
2018-02-01,1.4333476946620658,1.203190852327764,1.204711868083546,1.2070152678530857
2018-02-01,1.437313278710007,1.203190852327764,1.204711868083546,1.2070152678530857
2018-02-02,1.4004457973701554,1.175497964684583,1.1768951494911222,1.1790215786212466
2018-02-02,1.3682991493798895,1.175497964684583,1.1768951494911222,1.1790215786212466
2018-02-05,1.31334336755549,1.1282855612031366,1.1296247169422033,1.1316656310783322
2018-02-05,1.2605948062481098,1.1282855612031366,1.1296247169422033,1.1316656310783322
2018-02-06,1.2881526020453953,1.1532984427209536,1.155089508920596,1.1577546621266388
2018-02-06,1.316312837346192,1.1532984427209536,1.155089508920596,1.1577546621266388
2018-02-07,1.3069726055693642,1.1447511921201374,1.1460789036810997,1.1481214756965683
2018-02-07,1.2976986497773706,1.1447511921201374,1.1460789036810997,1.1481214756965683
2018-02-08,1.2002104804883005,1.100641652552701,1.1015795734447418,1.1030977152989567
2018-02-08,1.2480030128081891,1.100641652552701,1.1015795734447418,1.1030977152989567
2018-02-09,1.2207521002086186,1.1197699671351868,1.1210888565669475,1.1231097231610505
2018-02-09,1.24164529004734,1.1197699671351868,1.1210888565669475,1.1231097231610505
2018-02-12,1.2613137850091727,1.1376696464343257,1.1392134208919384,1.1415303512123027
2018-02-12,1.2812938421354692,1.1376696464343257,1.1392134208919384,1.1415303512123027
2018-02-13,1.2855174659481656,1.1414118233316128,1.1429507236576548,1.1452637118304065
2018-02-13,1.2897550124049306,1.1414118233316128,1.1429507236576548,1.1452637118304065
2018-02-14,1.3302431520546938,1.1594377593528822,1.1613119022264986,1.1640581361463789
2018-02-14,1.309842652031104,1.1594377593528822,1.1613119022264986,1.1640581361463789
2018-02-15,1.350621193346142,1.1775021706889433,1.179777394769384,1.1830422441256423
2018-02-15,1.3713114065636283,1.1775021706889433,1.179777394769384,1.1830422441256423
2018-02-16,1.3699966646403776,1.1762046820018235,1.1782819879929511,1.1812886965318083
2018-02-16,1.3686831832231774,1.1762046820018235,1.1782819879929511,1.1812886965318083
2018-02-20,1.3641936141672777,1.1728187224220818,1.1754080867327634,1.1790893631545218
2018-02-20,1.3597187718432868,1.1728187224220818,1.1754080867327634,1.1790893631545218
2018-02-21,1.353263848181753,1.1673459317636206,1.1700158865240986,1.1738058009755439
2018-02-21,1.3468395676505036,1.1673459317636206,1.1700158865240986,1.1738058009755439
