date,portfolio,dependent_return,raw_return,factor_fitted_return,factor_adjusted_residual,factor_adjusted_cum_return
2017-03-23,G,G excess return,-0.002297079507183564,-0.002693946326146131,0.0003968668189625671,-0.0003940224309968432
2017-03-24,G,G excess return,0.0007096683396381698,5.8551610656525104e-05,0.0006511167289816447,0.0002568377433882496
2017-03-27,G,G excess return,0.00047248630040401806,0.000350447856282362,0.00012203844412165605,0.00037890753158853485
2017-03-28,G,G excess return,0.006714138649476809,0.006258323974373593,0.0004558146751032161,0.0008348949183052401
2017-03-29,G,G excess return,0.0027262132657534187,0.0015724620422370229,0.0011537512235163959,0.001989609402855308
2017-03-30,G,G excess return,0.0010854097545520691,0.0013371262649913584,-0.0002517165104392893,0.0017373920748799954
2017-03-31,G,G excess return,-0.0007560579492944308,-0.0014756518162747467,0.0007195938669803159,0.0024582361585419044
2017-04-03,G,G excess return,-0.0011830650727123748,-0.0015646297122770207,0.00038156463956464585,0.002840738774100293
2017-04-04,G,G excess return,0.00021502004494882153,-1.9378841406088917e-05,0.00023439888635491045,0.003075803526460197
2017-04-05,G,G excess return,-0.0034667170146199357,-0.00293272229662748,-0.0005339947179924557,0.002540166345631034
2017-04-06,G,G excess return,0.0011478979356856378,0.0010361492311011084,0.00011174870458452945,0.0026521989105141586
2017-04-07,G,G excess return,-0.0002476487841424291,-0.000105391663856032,-0.0001422571202863971,0.0025095644960484442
2017-04-10,G,G excess return,-0.00045112160989106974,6.181121216071103e-05,-0.0005129328220517808,0.0019953444359976924
2017-04-11,G,G excess return,-0.003070964557424882,-0.002049465229475106,-0.0010214993279497762,0.0009718068650474976
2017-04-12,G,G excess return,-0.0038176263007515753,-0.0027039754414783035,-0.0011136508592732718,-0.00014292624777612062
2017-04-13,G,G excess return,-0.003891387323245299,-0.005573125640504251,0.001681738317258952,0.001538571704935432
2017-04-17,G,G excess return,0.008611616215049845,0.009574462463833337,-0.0009628462487834919,0.000574244048157313
2017-04-18,G,G excess return,-0.0010834432222167844,-0.002471887644202508,0.0013884444219857237,0.001963485776088625
2017-04-19,G,G excess return,0.00016132860011610627,0.000781585434738994,-0.0006202568346228877,0.00134201107599341
2017-04-20,G,G excess return,0.008539578880820598,0.008590557078763555,-5.09781979429573e-05,0.001290964464744082
2017-04-21,G,G excess return,-0.0012118121651037983,-0.002298171726707654,0.0010863595616038557,0.00237872647793802
2017-04-24,G,G excess return,0.011501016364170401,0.012053195872480469,-0.0005521795083100675,0.001825233485611033
2017-04-25,G,G excess return,0.006468637852437675,0.006980128502012657,-0.0005114906495749813,0.0013128092461749397
2017-04-26,G,G excess return,-0.0013609147805293987,-0.001220820314528015,-0.00014009446600138364,0.0011725308628631748
2017-04-27,G,G excess return,0.004498887134856089,0.004415261356076516,8.362577877957331e-05,0.0012562546954493214
2017-04-28,G,G excess return,0.00120823369820382,-0.0004968566949574203,0.0017050903931612404,0.002963487116423247
2017-05-01,G,G excess return,0.006726421628929424,0.0031794296187967574,0.0035469920101326665,0.006520990591680098
2017-05-02,G,G excess return,0.0019165554766924053,0.0018984287899288137,1.812668676359156e-05,0.006539235482397432
2017-05-03,G,G excess return,-0.0025080008787064846,-0.00229639875103112,-0.0002116021276753646,0.006326249638580528
2017-05-04,G,G excess return,0.0006889567333486557,0.002190885601693494,-0.0015019288683448383,0.004814819193275088
2017-05-05,G,G excess return,0.00411305182652173,0.004524863719257175,-0.00041181189273544524,0.0044010245007344295
2017-05-08,G,G excess return,0.0022958051398835,-0.000845283428875284,0.0031410885687587838,0.007555937077243335
2017-05-09,G,G excess return,0.0017345234740949954,0.0019088406986446764,-0.00017431722454968094,0.007380302722713505
2017-05-10,G,G excess return,0.002068909361444371,0.0015337968604693382,0.0005351125009750326,0.007919364515936334
2017-05-11,G,G excess return,-0.0010235569354331898,-0.0018937322294140452,0.0008701752939808554,0.008796431045262842
2017-05-12,G,G excess return,0.0014605577583432395,0.00045631533841705317,0.0010042424199261863,0.009809507214388669
2017-05-15,G,G excess return,0.005031395684140927,0.00509849791894648,-6.710223480555291e-05,0.00974174673972672
2017-05-16,G,G excess return,0.002860785454966841,0.00015869392185579911,0.0027020915331110416,0.012470161364220855
2017-05-17,G,G excess return,-0.023644220892374813,-0.020088456396380225,-0.0035557644959945886,0.008870055911188057
2017-05-18,G,G excess return,0.006311393944561772,0.006229217335085605,8.217660947616723e-05,0.0089529614317847
2017-05-19,G,G excess return,0.0056144075329731535,0.006585012598744554,-0.0009706050657714007,0.007973666576293947
2017-05-22,G,G excess return,0.007821390184159194,0.007433762565408069,0.00038762761875112475,0.008364385008432729
2017-05-23,G,G excess return,0.0010662182375694052,0.0003013544079546042,0.000764863829614801,0.009135646453597435
2017-05-24,G,G excess return,0.004366044299310934,0.004803307887686682,-0.00043726358837574766,0.008694388179671275
2017-05-25,G,G excess return,0.007378194071664135,0.008566099465076818,-0.001187905393412683,0.0074961546756475705
2017-05-26,G,G excess return,0.0004710942692803366,0.0005400169430031131,-6.892267372277653e-05,0.007426715346901869
2017-05-30,G,G excess return,0.001722923061464776,3.7036776548402895e-05,0.0016858862849163732,0.00912512222936357
2017-05-31,G,G excess return,-0.0005413190444090831,0.0016988870641678313,-0.0022402061085769146,0.006864473966226914
2017-06-01,G,G excess return,0.004797823756320296,0.009193995458867702,-0.0043961717025474065,0.002438124857476298
2017-06-02,G,G excess return,0.008468080983904214,0.006527508715534958,0.0019405722683692563,0.00438342848333062
2017-06-05,G,G excess return,6.380781213517483e-05,-0.0013455404493088244,0.0014093482614439992,0.0057989545220866745
2017-06-06,G,G excess return,-0.0030748204782629295,-0.003765470494364626,0.0006906500161016965,0.006493609586222471
2017-06-07,G,G excess return,0.002830287470981796,0.0033604032189821836,-0.0005301157480003876,0.005960051473518968
2017-06-08,G,G excess return,0.0012068739091916302,-0.0020484805185462204,0.0032553544277378506,0.009234807981210569
2017-06-09,G,G excess return,-0.019709448058921674,-0.010448729557275813,-0.009260718501645861,-0.00011143147756609295
2017-06-12,G,G excess return,-0.00533803731266067,-0.002973046664985795,-0.002364990647674875,-0.0024761585908387174
2017-06-13,G,G excess return,0.00767667093134099,0.006820419670845756,0.0008562512604952336,-0.0016220275442579979
2017-06-14,G,G excess return,-0.0034801118934945086,0.0006943737842400005,-0.0041744856777345095,-0.005789742091240058
2017-06-15,G,G excess return,-0.003573658297424531,-0.0024497009858887547,-0.0011239573115357764,-0.006907191979820482
2017-06-16,G,G excess return,-0.0013429455854073956,0.00012054075170513547,-0.0014634863371125312,-0.00836056973584276
2017-06-19,G,G excess return,0.013262408648446966,0.012319827066024747,0.0009425815824222195,-0.00742586867247208
2017-06-20,G,G excess return,-0.007209614747282966,-0.0062406073500916,-0.0009690073971913658,-0.008387680347989313
2017-06-21,G,G excess return,0.005763964139148703,0.005429425869444431,0.0003345382697042716,-0.008055948078355524
2017-06-22,G,G excess return,0.0005262461210284064,0.0007031282915632091,-0.0001768821705348027,-0.008231405295308525
2017-06-23,G,G excess return,0.004596513231611743,0.0030675278204753314,0.0015289854111364114,-0.006715005582781708
2017-06-26,G,G excess return,-0.004070885880993758,-0.0018602558476343866,-0.002210630033359371,-0.008910791223125658
2017-06-27,G,G excess return,-0.014524567682138145,-0.013568584832171741,-0.0009559828499664039,-0.009858255509503144
2017-06-28,G,G excess return,0.011856099627311467,0.010406839917546866,0.0014492597097646009,-0.008423282972257029
2017-06-29,G,G excess return,-0.015547710149573324,-0.01419397159025988,-0.001353738559313443,-0.009765618608614912
2017-06-30,G,G excess return,0.0008009834330458432,0.002494830251343024,-0.0016938468182971808,-0.011442923964903207
2017-07-03,G,G excess return,-0.006261619578353051,-0.002493108697251297,-0.0037685108811017537,-0.015168312062531553
2017-07-05,G,G excess return,0.00693361919214408,0.005172610390526335,0.0017610088016177458,-0.013434014791961602
2017-07-06,G,G excess return,-0.009060208168779305,-0.010199113193627478,0.001138905024848173,-0.01231040983406384
2017-07-07,G,G excess return,0.010642537568307997,0.009590429442191238,0.001052108126116759,-0.011271253590169339
2017-07-10,G,G excess return,0.0053595285667594975,0.0015537775014038717,0.003805751065355626,-0.007508398110172454
2017-07-11,G,G excess return,0.0018830657893244896,0.0010467842303013713,0.0008362815590231183,-0.0066783956860267946
2017-07-12,G,G excess return,0.011679239791637874,0.010166907481543565,0.0015123323100943095,-0.005176163329508099
2017-07-13,G,G excess return,0.0020804022668711843,0.0005556652456267519,0.0015247370212444324,-0.0036593185961202312
2017-07-14,G,G excess return,0.007286981575508955,0.006767940592806298,0.0005190409827026572,-0.0031421769497376184
2017-07-17,G,G excess return,0.00022112188814016331,-0.0004960879568377619,0.0007172098449779252,-0.002427220705002675
2017-07-18,G,G excess return,0.004439064458572828,0.002285915526175071,0.002153148932397757,-0.00027929794027448107
2017-07-19,G,G excess return,0.00579920454037266,0.005804237654136851,-5.03311376419055e-06,-0.00028432964830038543
2017-07-20,G,G excess return,0.0008106031425310301,0.00030979805524238593,0.0005008050872886442,0.0002163330452538137
2017-07-21,G,G excess return,-0.0006209246524006229,0.0007512041168972434,-0.0013721287692978663,-0.0011560925608391504
2017-07-24,G,G excess return,0.0025551767551183604,0.0006576228324626369,0.0018975539226557235,0.0007392676138429088
2017-07-25,G,G excess return,-0.0012186703622528937,0.0001625838500787988,-0.0013812542123316925,-0.0006430077149944813
2017-07-26,G,G excess return,0.0025312502932796745,0.0019611608981123896,0.0005700893951672849,-7.328489170654873e-05
2017-07-27,G,G excess return,-0.005369645016641988,-0.002541526805191067,-0.002828118211450921,-0.0029011958448206254
2017-07-28,G,G excess return,-0.0010491094739914163,-0.0027971466574202276,0.0017480371834288112,-0.0011582300596049144
2017-07-31,G,G excess return,-0.003948890201373745,-0.002356909697784404,-0.001591980503589341,-0.002748366683520631
2017-08-01,G,G excess return,0.003404178973312977,0.003349897005916119,5.428196739685814e-05,-0.0026942339028745987
2017-08-02,G,G excess return,0.0016598656576848557,0.0006300858575903707,0.001029779800094485,-0.0016672285704301126
2017-08-03,G,G excess return,-0.003130322057500301,-0.00041572274347747814,-0.0027145993140228228,-0.0043773020269193275
2017-08-04,G,G excess return,0.0020362369030571424,0.0012496041494326703,0.0007866327536244721,-0.0035941126024416903
2017-08-07,G,G excess return,0.004985445807232392,0.004360142250458044,0.0006253035567743478,-0.002971056457061194
2017-08-08,G,G excess return,-0.0023196825257584706,-0.0029851708392882397,0.0006654883135297691,-0.002307545346882489
2017-08-09,G,G excess return,-0.00023160469913430237,-0.00035928998331213424,0.00012768528417783187,-0.0021801547022880507
2017-08-10,G,G excess return,-0.01897533553414863,-0.01749119376296207,-0.0014841417711865604,-0.0036610608148133217
2017-08-11,G,G excess return,0.006083871202860936,0.004960474161985482,0.001123397040875454,-0.0025417765988235974
2017-08-14,G,G excess return,0.013558149775260908,0.011936532656890054,0.0016216171183708536,-0.0009242812688964319
2017-08-15,G,G excess return,0.0009395120783723509,0.00025132914676880024,0.0006881829316035507,-0.00023673441188620803
2017-08-16,G,G excess return,0.0027264899520978323,0.003939332297743148,-0.0012128423456453158,-0.0014492896360120966
2017-08-17,G,G excess return,-0.018517218952576298,-0.017869891582179734,-0.0006473273703965637,-0.0020956788415595895
2017-08-18,G,G excess return,-0.0011137705228276174,-0.002578931944709604,0.0014651614218819866,-0.000633587927469037
2017-08-21,G,G excess return,8.764805046992396e-05,0.0019850688094727215,-0.0018974207590027976,-0.0025298065035855855
2017-08-22,G,G excess return,0.01361035302474205,0.01306575424222257,0.0005445987825194801,-0.001986585450608036
2017-08-23,G,G excess return,-0.003026584654182596,-0.005449628318390061,0.002423043664207465,0.00043164463030986866
2017-08-24,G,G excess return,-0.0016831305377549954,-0.003204625019178433,0.0015214944814234378,0.0019537958566562263
2017-08-25,G,G excess return,-0.0004369278999679205,3.4809029906583406e-05,-0.0004717369298745039,0.0014811372491227992
2017-08-28,G,G excess return,0.0022856051972941936,0.003271064911845855,-0.0009854597145516615,0.0004942179334803676
2017-08-29,G,G excess return,0.003477745882451888,0.002295168910149114,0.0011825769723027742,0.0016773793565305617
2017-08-30,G,G excess return,0.008454036427667243,0.007688519350770383,0.0007655170768968607,0.0024441804959691726
2017-08-31,G,G excess return,0.00794435234746591,0.007846006266312917,9.83460811529932e-05,0.0025427669526956187
2017-09-01,G,G excess return,-0.00018411459900316007,0.001141687139127694,-0.001325801738130854,0.001213594009719099
2017-09-05,G,G excess return,-0.007594112446804991,-0.006807656124105417,-0.0007864563226995733,0.0004261832483374306
2017-09-06,G,G excess return,0.0023303981927211394,0.002357700505499557,-2.730231277841763e-05,0.00039886929977073216
2017-09-07,G,G excess return,0.003412309229515298,0.0019339406628823888,0.001478368566632909,0.0018778275422386415
2017-09-08,G,G excess return,-0.006187354094159358,-0.002722686883657941,-0.0034646672105014173,-0.0015933457157754072
2017-09-11,G,G excess return,0.011868860613591626,0.010491897624532058,0.0013769629890595676,-0.00021857670479519253
2017-09-12,G,G excess return,0.0020062889644725246,0.002073140007021147,-6.685104254862233e-05,-0.0002854131352633127
2017-09-13,G,G excess return,-0.00035445843312451595,-0.0005883106699650433,0.00023385223684052733,-5.1627642922880135e-05
2017-09-14,G,G excess return,-0.0031139673029651816,-0.001541503567902709,-0.0015724637350624726,-0.0016240101953891584
2017-09-15,G,G excess return,0.002128231255477231,0.0016489214335848404,0.00047930982189239055,-0.0011454787775341257
2017-09-18,G,G excess return,0.0004199435481891278,0.001445544071974763,-0.001025600523785635,-0.002169904497685504
2017-09-19,G,G excess return,0.0018551407036442092,0.001138160237957791,0.0007169804656864181,-0.0014544798111364443
2017-09-20,G,G excess return,-0.002531149409704847,-0.0004368261657455899,-0.0020943232439592572,-0.0035457569042194326
2017-09-21,G,G excess return,-0.005031418880460192,-0.004378126012978788,-0.0006532928674814042,-0.0041967333540055
2017-09-22,G,G excess return,-2.5906453633739444e-05,0.0006157190724186104,-0.0006416255260523498,-0.0048356661488119235
2017-09-25,G,G excess return,-0.009613679624892546,-0.00625926488863972,-0.003354414736252826,-0.00817386005527565
2017-09-26,G,G excess return,0.002339493245824764,0.00019020880294197818,0.0021492844428827856,-0.006042143562647984
2017-09-27,G,G excess return,0.008489591950286802,0.005456632865547482,0.0030329590847393197,-0.0030275100521183207
2017-09-28,G,G excess return,0.0009507541328049208,0.001785964163148694,-0.0008352100303437731,-0.0038601914756996036
2017-09-29,G,G excess return,0.00595667596374021,0.00540415375956294,0.0005525222041772694,-0.0033098021130250066
2017-10-02,G,G excess return,0.0019873410274929616,0.004086813477360802,-0.0020994724498678403,-0.005402325724542023
2017-10-03,G,G excess return,0.002210558440249777,0.0032959577708605962,-0.0010853993306108194,-0.006481861374427633
2017-10-04,G,G excess return,0.0006464973498411686,0.0024264228738754287,-0.0017799255240342601,-0.008250249667958287
2017-10-05,G,G excess return,0.008411692973679986,0.005508778435348328,0.0029029145383316574,-0.005371284899332585
2017-10-06,G,G excess return,0.0013106385217874106,0.0006103297998678906,0.00070030872191952,-0.0046747377350759844
2017-10-09,G,G excess return,0.0004176543077550443,-0.001821756895482535,0.0022394112032375793,-0.002445795191894584
2017-10-10,G,G excess return,0.0009836191514849713,0.0015628488638561478,-0.0005792297123711765,-0.0030236082270203024
2017-10-11,G,G excess return,0.003382563852114817,0.0029748492724330383,0.0004077145796817787,-0.0026171264164960295
2017-10-12,G,G excess return,-0.0007212182735507833,-4.837269709051506e-05,-0.0006728455764602682,-0.00328821107102395
2017-10-17,G,G excess return,0.00048551983450846327,0.0018578441679894667,-0.0013723243334810035,-0.0046560229124386066
2017-10-18,G,G excess return,0.0009960294405242376,0.0009517526249514482,4.427681557278942e-05,-0.00461195225073352
2017-10-19,G,G excess return,-0.0026356076236068392,0.00019450513801634958,-0.0028301127616231886,-0.007429012667435897
2017-10-20,G,G excess return,0.004519185722926445,0.0058941294314026555,-0.0013749437084762109,-0.008793741901684804
2017-10-23,G,G excess return,-0.00510819283931323,-0.004595063686621785,-0.0005131291526914447,-0.009302358729045168
2017-10-24,G,G excess return,0.002013831921066256,0.001393535839972628,0.0006202960810936281,-0.008687832864616052
2017-10-25,G,G excess return,-0.004018546361510267,-0.005676530056679185,0.0016579836951689181,-0.007044253454683069
2017-10-26,G,G excess return,0.0010621477543446111,0.0018206067368328172,-0.0007584589824882061,-0.007797369659863551
2017-10-27,G,G excess return,0.022167753562901193,0.013877821995576663,0.00828993156732453,0.0004279222465757293
2017-10-30,G,G excess return,0.0011829656120869504,-0.004304842013412584,0.005487807625499535,0.005918078227043155
2017-10-31,G,G excess return,0.0033583045302489458,0.0024837481634223486,0.0008745563668265972,0.00679781028686266
2017-11-01,G,G excess return,-5.996707305278015e-05,0.0012102127666490494,-0.0012701798397018295,0.005518996005580368
2017-11-02,G,G excess return,-0.0005138480007871981,-0.0008486287340446899,0.00033478073325749174,0.005855624392367309
2017-11-03,G,G excess return,0.007491792030364097,0.006480920952488954,0.001010871077875143,0.006872414751583511
2017-11-06,G,G excess return,0.0033399340042796766,-0.0006195229097215002,0.003959456914001177,0.010859082695688693
2017-11-07,G,G excess return,0.0003948743969624635,0.0009178083811173803,-0.0005229339841549168,0.010330470128155467
2017-11-08,G,G excess return,0.004304757196512643,0.0036916233504005243,0.0006131338461121188,0.010949937935149423
2017-11-09,G,G excess return,-0.006149512209311214,-0.005630095837214757,-0.0005194163720964578,0.010424833986016013
2017-11-10,G,G excess return,0.00017986693084950378,0.0014266850436826935,-0.0012468181128331899,0.009165018001345837
2017-11-13,G,G excess return,0.0006584446460235372,0.0021047660143706337,-0.0014463213683470965,0.007705441071622188
2017-11-14,G,G excess return,-0.0023615733084501487,-0.0010427103758895398,-0.0013188629325606089,0.0063764157184531545
2017-11-15,G,G excess return,-0.006500579156758213,-0.006805105103742942,0.0003045259469847293,0.006682883449472987
2017-11-16,G,G excess return,0.011920968273631205,0.01257313393564851,-0.0006521656620173052,0.006026359440346685
2017-11-17,G,G excess return,-0.004372174776541837,-0.004007389040676051,-0.0003647857358657861,0.005659375374517994
2017-11-20,G,G excess return,0.0017718790063817823,0.002028206179441754,-0.0002563271730599715,0.00540159754976699
2017-11-21,G,G excess return,0.010264318504858849,0.009179394185484554,0.0010849243193742954,0.006492382193686419
2017-11-22,G,G excess return,-0.000859348962155404,-0.001008431951504781,0.00014908298934937698,0.006642433086781141
2017-11-24,G,G excess return,0.004492021961376658,0.004052058789787941,0.000439963171588717,0.007085318684297848
2017-11-27,G,G excess return,-0.0003683218975051972,0.0002804203998747609,-0.000648742297379958,0.00643197984099686
2017-11-28,G,G excess return,0.0037677392584790415,0.009050068392092547,-0.005282329133613506,0.001115674872882444
2017-11-29,G,G excess return,-0.016568608185658973,-0.005277878081179612,-0.011290730104479361,-0.010187652015471005
2017-11-30,G,G excess return,0.008797524304084803,0.011717581578077578,-0.002920057273992775,-0.013077960762091112
2017-12-01,G,G excess return,-0.004110801007611564,-0.003874680311057111,-0.00023612069655445283,-0.013310993481440936
2017-12-04,G,G excess return,-0.012108254620259617,-0.005171811692732817,-0.006936442927526799,-0.02015510546237509
2017-12-05,G,G excess return,-1.949297542056527e-05,-0.0029226303066181053,0.00290313733119754,-0.017310481170259462
2017-12-06,G,G excess return,0.004321833126835939,0.0021730988259977524,0.0021487343008381866,-0.015198942494075829
2017-12-07,G,G excess return,0.005097735130017966,0.005190584077748073,-9.284894773010748e-05,-0.015290380235988721
2017-12-08,G,G excess return,0.004343215238439902,0.006534609202389143,-0.0021913939639492414,-0.017448266952982405
2017-12-11,G,G excess return,0.006448234652855378,0.0040351992464789654,0.0024130354063764126,-0.015077334832543365
2017-12-12,G,G excess return,-0.0007018989028594325,-0.00037004003664549407,-0.0003318588662139384,-0.015404190151514174
2017-12-13,G,G excess return,0.0012860977483619696,0.0026912454989988116,-0.001405147750636842,-0.016787692739009263
2017-12-14,G,G excess return,-0.0014320397667434426,-0.0036031667525619525,0.00217112698581851,-0.01465301396592611
2017-12-15,G,G excess return,0.009995044067990344,0.010375031129391988,-0.0003799870614016442,-0.015027433071610141
2017-12-18,G,G excess return,0.008200504308025413,0.005876101316839867,0.0023244029911855466,-0.012737959890806061
2017-12-19,G,G excess return,-0.005054056391022965,-0.0023987201738275453,-0.00265533621719542,-0.01535947254177017
2017-12-20,G,G excess return,-0.0012636150447406624,-0.0008446091466031778,-0.0004190058981374846,-0.0157720427303204
2017-12-21,G,G excess return,-0.0008935802798130333,-0.00038184073816518907,-0.0005117395416478442,-0.01627571109405057
2017-12-22,G,G excess return,-0.0009766143107321269,-4.0148196101144704e-05,-0.0009364661146309822,-0.017196935556750392
2017-12-26,G,G excess return,-0.004504892547510564,-0.0015471911373421137,-0.00295770141016845,-0.020103773566372052
2017-12-27,G,G excess return,0.001063955699996022,0.0018144821397194097,-0.0007505264397233878,-0.020839211592495688
2017-12-28,G,G excess return,0.001364249261588446,0.0023606558890949445,-0.0009964066275064984,-0.02181485389145943
2017-12-29,G,G excess return,-0.0051052712922946995,-0.0061790928944010495,0.00107382160210635,-0.020764457550708437
