date,Extreme Tilt 20%,Extreme Tilt 30%,Extreme Tilt 40%,Extreme Tilt 50%,Best Local Grid,50/50 G-D Buy & Hold,100% G Buy & Hold,100% D Buy & Hold,SPY Buy & Hold
2017-12-05,1.0902033226354715,1.0871780376236546,1.08415928636391,1.081147060499008,1.079175318848656,1.0962735273095199,1.103673641418764,1.0881574220917645,1.08658156095742
2017-12-06,1.0922737240855773,1.0893208180672187,1.086374024355959,1.0834333359854373,1.0811685867220708,1.0981979008622462,1.1084435347234634,1.0872748407511348,1.0867879862684642
2017-12-07,1.0958495941116824,1.0929523715735823,1.0900609277841806,1.0871752568531263,1.0846791345962272,1.1016613989400834,1.1140940862700643,1.0885902994305743,1.090214646462913
2017-12-08,1.1017389763413992,1.0987872202676339,1.0958414801555885,1.0929017494658584,1.090520472601892,1.1076605624803044,1.1189328366826081,1.0957182856138783,1.096159695467187
2017-12-11,1.1069469370664513,1.1040269853574816,1.101112832705625,1.098204473291326,1.0955910628041903,1.1128042608768614,1.1261479781743227,1.0988293198988737,1.099462500467466
2017-12-12,1.1082213589725327,1.105247442810181,1.1022795995199026,1.099317822478848,1.0969366907437446,1.1141874363530255,1.1253575361439847,1.102332197252191,1.1014028984073108
2017-12-13,1.1095091963716026,1.106534384401979,1.1035656386126047,1.1006029524150882,1.0981964587437725,1.115477045152968,1.1268048559373216,1.1034662643607518,1.10127904322257
2017-12-14,1.1057760010872044,1.1028635799195294,1.0999569234507582,1.0970560259752193,1.0944449270598238,1.1116181602837043,1.1251912265742599,1.0974118024612727,1.0967789714050342
2017-12-15,1.1148463254638261,1.1119637576319408,1.1090867184998352,1.1062152031569505,1.1034152462547733,1.1206280668048938,1.136437562468786,1.104232644948622,1.1059136418750657
2017-12-18,1.1242910849260763,1.121373652195415,1.118461849048963,1.1155556703789102,1.1127578331508046,1.130142859507366,1.1457569235956129,1.1139285522039843,1.1129264896285038
2017-12-19,1.1198556168588218,1.1169178929077208,1.113985941482135,1.1110597570158933,1.1083447747485613,1.125748404541492,1.1399662034933555,1.1108955956300572,1.1086523871515563
2017-12-20,1.119436018147844,1.1164760170442793,1.113521909038992,1.110573688205777,1.1079100481896789,1.1253737232962142,1.1385257250481255,1.1115598644059363,1.1080714411791015
2017-12-21,1.1195656465216446,1.1165852221691368,1.1136107978601035,1.1106423673499997,1.1080376414135393,1.1255445202789707,1.1375083609121628,1.1128905333116224,1.110353728914225
2017-12-22,1.1189067984906027,1.115919341491417,1.1129379278171831,1.1099625510855329,1.1073788813560115,1.1248998679380269,1.1363974539683184,1.1127025885190966,1.1100632559303547
