date,Smooth Score Best Local,100% G Buy & Hold,Vol-Matched 100% G,50/50 G-D,100% D Buy & Hold,SPY Buy & Hold,Vol-Matched Static G/D (49% G),MaxDD-Matched Static G/D (87% G),Best Sharpe Static G/D (89% G),Best Calmar Static G/D (87% G),Best CAGR Static G/D under Smooth MaxDD (86% G)
2018-05-31,1.1361593939502088,1.2246785721283149,1.182646535526072,1.1667487769673652,1.1099812775566096,1.1287983681626281,1.1656016755307363,1.2095111739960427,1.2118399195315999,1.2095111739960427,1.2083474487533334
2018-06-01,1.1519990521850092,1.2432916032257746,1.1973765177372593,1.1809802546798795,1.1201895567211035,1.1398805400806815,1.179749207877459,1.2269500325060831,1.229457811185869,1.2269500325060831,1.2256970096278368
2018-06-04,1.1603199483810684,1.2531069913452042,1.2051232311202082,1.1883600838873656,1.1253459279995444,1.145296639140929,1.1870825122990663,1.2361113945902404,1.2387188348574656,1.2361113945902404,1.2348086711768076
2018-06-05,1.1639014113106736,1.257465355079678,1.2085581703047423,1.1914024502987985,1.1271940060067784,1.146129885146934,1.1900998153120943,1.2401156415271783,1.2427770094814552,1.2401156415271783,1.2387860292823547
2018-06-06,1.1718170038375029,1.2659000151005322,1.2152015853688727,1.1996958493217573,1.1353260460000563,1.1557122142513498,1.198390177381576,1.2485156199133165,1.25118241940721,1.2485156199133165,1.2471832789341248
2018-06-07,1.1659833741839567,1.2567244846616241,1.20798332775895,1.1968321806789965,1.1381351102758135,1.1555872273502135,1.195646138408174,1.241044119541152,1.2434516686045578,1.241044119541152,1.2398410086262779
2018-06-08,1.167568866359129,1.2576482589439963,1.2087110053584047,1.1992682577045093,1.1419317125232977,1.1590035359828486,1.1981108970226015,1.242375960796239,1.2447214155424444,1.242375960796239,1.2412038038480855
2018-06-11,1.1693556023320058,1.2592825563376415,1.209998207178783,1.2014019528803244,1.144511155353937,1.160545041103151,1.2002540271970457,1.2441453563392033,1.2464702689019405,1.2441453563392033,1.242983437548811
2018-06-12,1.1735034923227523,1.2656439187567767,1.2150073562096264,1.2040675024599328,1.143808221492389,1.1620448839167885,1.202849026422853,1.2495138790788018,1.2519900676076003,1.2495138790788018,1.2482765221799879
2018-06-13,1.1693584688715513,1.2621073336664108,1.2122250574828848,1.1991435864303797,1.1376493782379944,1.1583369391799305,1.1978989369179325,1.24560162070428,1.2481349145660425,1.24560162070428,1.2443358050188928
2018-06-14,1.1755233266250544,1.2712365764284659,1.2194108388148472,1.203662271498737,1.1379942991058472,1.1612533002080196,1.2023299156803517,1.2534892860393207,1.2562116169053674,1.2534892860393207,1.2521292203994125
2018-06-15,1.1726098880777631,1.2669140269902537,1.2160128971810824,1.2015787124304547,1.137924015163236,1.1597699944749846,1.2002888028487375,1.2497711044869326,1.2524014826917522,1.2497711044869326,1.248456875624136
2018-06-18,1.171170274094712,1.2671432886608929,1.2161932299969045,1.1987317041156635,1.1323257245656733,1.1573845836688297,1.197383627689749,1.249168551830806,1.2519254243597884,1.249168551830806,1.2477912765455788
2018-06-19,1.1660108272589835,1.260491203526319,1.2109609987833911,1.1943621567298723,1.1300150855595419,1.1529485565564568,1.193057418962534,1.2431319531209937,1.245795153069741,1.2431319531209937,1.2418013758482809
2018-06-20,1.169919183029714,1.2656341346159548,1.2150100504343806,1.1975942080205955,1.1315203548462343,1.154915474240048,1.1962531540376014,1.2477599567370854,1.2505015408457716,1.2477599567370854,1.246390300941645
2018-06-21,1.1610937926661051,1.2553032515668534,1.2068824674798366,1.189303917202418,1.125090723646165,1.1476755431942423,1.1880018175128195,1.237977303457445,1.2406353601886555,1.237977303457445,1.236649300470362
2018-06-22,1.1597969681554519,1.2522735276712158,1.2044953617706353,1.189657445690908,1.1284750558516732,1.1497680088164886,1.188419367556758,1.2358619314640078,1.2383809219089308,1.2358619314640078,1.2346032437600702
2018-06-25,1.1388732107563377,1.2263765339753647,1.1840823278239774,1.171708486003368,1.1177601589542443,1.1341163659798137,1.1706220115891548,1.2121013276511188,1.2142948633598656,1.2121013276511188,1.211004929258236
2018-06-26,1.1427362014677125,1.2316379801025477,1.188245414663592,1.1744738009436773,1.1182406889727226,1.1366273247199086,1.1733395724685265,1.216693244885677,1.2189888422152895,1.216693244885677,1.2155459440844292
