method,config_id,cost_bps,n_days,start_date,end_date,total_return,cagr,ann_vol,sharpe,sortino,max_drawdown,calmar,annual_turnover,avg_g_weight,selection_score,final_wealth,ann_excess_vs_50_50,ann_excess_vs_100_g,max_dd_diff_vs_50_50,max_dd_diff_vs_100_g,alpha,lambda_stress,lambda_crowded,max_tilt,tau_weight,eta
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.30_tau1.00_eta0.05,10,2233,2017-06-28,2026-05-15,3.43547446413862,0.18306583333875048,0.19240676236765714,0.9704721537855132,1.1614357533621305,-0.32454116092208296,0.5640758565681646,2.478765302933878,0.47883814926331714,0.5651376146788991,4.43547446413862,0.009844011235403268,-0.0345085222666365,0.011326394268922124,0.018914177707467728,0.5,0.5,0.05,0.3,1.0,0.05
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.30_tau1.00_eta0.05,20,2233,2017-06-28,2026-05-15,3.3391382585316984,0.1801376939177599,0.19241067332875636,0.9575697469760246,1.1435369671464346,-0.32478437489970824,0.5546378084641095,2.478765302933878,0.47883814926331714,,4.339138258531698,0.007365245932469389,-0.0369872875695704,0.011083180291296846,0.01867096372984245,0.5,0.5,0.05,0.3,1.0,0.05
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.30_tau1.00_eta0.10,0,2233,2017-06-28,2026-05-15,3.542675667608056,0.186258617268644,0.19359626216775463,0.9796075354455748,1.1773449025241378,-0.3199371433680386,0.5821725333540971,3.8858467318323617,0.4788402301211952,,4.542675667608056,0.01276696341119513,-0.03158557009084465,0.015930411822966506,0.02351819526151211,0.5,0.5,0.05,0.3,1.0,0.1
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.30_tau1.00_eta0.10,5,2233,2017-06-28,2026-05-15,3.4651841718222007,0.18395747875037705,0.19359608700603423,0.9695724577421996,1.162805084978426,-0.3200657104907444,0.5747490990781928,3.8858467318323617,0.4788402301211952,,4.465184171822201,0.010824040045278944,-0.03352849345676084,0.015801844700260692,0.023389628138806295,0.5,0.5,0.05,0.3,1.0,0.1
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.30_tau1.00_eta0.10,10,2233,2017-06-28,2026-05-15,3.3890135380430113,0.18166077271645165,0.19359597166503287,0.9595370653848653,1.1484820280384445,-0.3201942546452432,0.5673455100489586,3.8858467318323617,0.4788402301211952,0.4908256880733945,4.389013538043011,0.008881116679362772,-0.03547141682267701,0.01567330054576188,0.023261083984307485,0.5,0.5,0.05,0.3,1.0,0.1
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.30_tau1.00_eta0.10,20,2233,2017-06-28,2026-05-15,3.24054525193974,0.17708062420624393,0.19359592044555962,0.9394653739158187,1.120279363365875,-0.32045127406509333,0.5525976600432349,3.8858467318323617,0.4788402301211952,,4.24054525193974,0.004995269947530409,-0.03935726355450936,0.015416281125911757,0.02300406456445736,0.5,0.5,0.05,0.3,1.0,0.1
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.30_tau1.50_eta0.03,0,2233,2017-06-28,2026-05-15,3.414828035157808,0.18244306860095483,0.19207524875748944,0.9690977587380041,1.1586074388445755,-0.3287744399907089,0.5549186506290168,1.343057570518912,0.48875966888809996,,4.414828035157808,0.00925829923749322,-0.03509423426454656,0.007093115200296207,0.01468089863884181,0.5,0.5,0.05,0.3,1.5,0.03
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.30_tau1.50_eta0.03,5,2233,2017-06-28,2026-05-15,3.3886374532590953,0.18164934551230627,0.19207685357522994,0.9655935155249021,1.1535194148614756,-0.32886766562740977,0.5523478423023371,1.343057570518912,0.48875966888809996,,4.388637453259095,0.008586770452233767,-0.03576576304980601,0.0069998895635953184,0.014587673002140922,0.5,0.5,0.05,0.3,1.5,0.03
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.30_tau1.50_eta0.03,10,2233,2017-06-28,2026-05-15,3.362602133246984,0.1808561518112266,0.19207846406464224,0.9620893024593172,1.1484351207264576,-0.32896087890125414,0.5497801210140708,1.343057570518912,0.48875966888809996,0.44587155963302755,4.362602133246984,0.007915241666974309,-0.03643729183506547,0.006906676289750946,0.01449445972829655,0.5,0.5,0.05,0.3,1.5,0.03
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.30_tau1.50_eta0.03,20,2233,2017-06-28,2026-05-15,3.3109936053015927,0.17927135116871895,0.1920817020579113,0.9550809680121419,1.1384593633644395,-0.32914726836662167,0.544653923632254,1.343057570518912,0.48875966888809996,,4.310993605301593,0.006572184096455397,-0.037780349405584376,0.006720286824383415,0.014308070262929018,0.5,0.5,0.05,0.3,1.5,0.03
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.30_tau1.50_eta0.05,0,2233,2017-06-28,2026-05-15,3.4499260842427653,0.18350021386937532,0.19269830665461007,0.9712127822603515,1.1630424094264766,-0.3251163199523085,0.5644140346331832,1.9731537489185318,0.48867550393162046,,4.449926084242765,0.0102696647004479,-0.03408286880159188,0.010751235238696588,0.01833901867724219,0.5,0.5,0.05,0.3,1.5,0.05
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.30_tau1.50_eta0.05,5,2233,2017-06-28,2026-05-15,3.4112027869177073,0.1823334525234439,0.19269991967876118,0.9660848949951145,1.1557881927646134,-0.32523424728652695,0.5606219334054652,1.9731537489185318,0.48867550393162046,,4.411202786917707,0.009283087825988632,-0.03506944567605115,0.01063330790447814,0.018221091343023743,0.5,0.5,0.05,0.3,1.5,0.05
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.30_tau1.50_eta0.05,10,2233,2017-06-28,2026-05-15,3.3728162101460777,0.18116783381796098,0.19270154612622087,0.9609570266378191,1.148539141123161,-0.325352154971957,0.5568361267918337,1.9731537489185318,0.48867550393162046,0.4908256880733945,4.372816210146078,0.00829651095152937,-0.03605602255051041,0.010515400219048066,0.01810318365759367,0.5,0.5,0.05,0.3,1.5,0.05
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.30_tau1.50_eta0.05,20,2233,2017-06-28,2026-05-15,3.2970415404679754,0.17884001988306086,0.19270483928970378,0.9507013509381745,1.1336910762154562,-0.3255879114089113,0.5492833536391734,1.9731537489185318,0.48867550393162046,,4.297041540467975,0.006323357202610839,-0.03802917629942894,0.010279643782093784,0.017867427220639387,0.5,0.5,0.05,0.3,1.5,0.05
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.30_tau1.50_eta0.10,0,2233,2017-06-28,2026-05-15,3.4645943181016836,0.18393982738442816,0.19364907685645125,0.9692983485245293,1.161902686786326,-0.32079883416051413,0.5733805980491578,3.112669702036565,0.4886699524147228,,4.464594318101684,0.010822336547823467,-0.03353019695421631,0.01506872103049095,0.022656504469036554,0.5,0.5,0.05,0.3,1.5,0.1
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.30_tau1.50_eta0.10,5,2233,2017-06-28,2026-05-15,3.4034816088875646,0.18209972181766498,0.19364908801762742,0.9612614107549785,1.1504460202781324,-0.32093474801328503,0.5674041933599755,3.112669702036565,0.4886699524147228,,4.403481608887565,0.009266001696805179,-0.03508653180523459,0.014932807177720053,0.022520590616265657,0.5,0.5,0.05,0.3,1.5,0.1
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.30_tau1.50_eta0.10,10,2233,2017-06-28,2026-05-15,3.3432047754973526,0.1802624561483026,0.19364913734859704,0.9532242860236971,1.1388216606417874,-0.32107063611271847,0.5614417385868253,3.112669702036565,0.4886699524147228,0.44954128440366975,4.343204775497353,0.007709666845786902,-0.036642866656252875,0.014796919078286619,0.022384702516832222,0.5,0.5,0.05,0.3,1.5,0.1
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.30_tau1.50_eta0.10,20,2233,2017-06-28,2026-05-15,3.225113196781713,0.17659642709975554,0.1936493505197776,0.9371494946875649,1.116340146154233,-0.32134233507000687,0.5495585480863661,3.112669702036565,0.4886699524147228,,4.225113196781713,0.0045969971437503435,-0.03975553635828943,0.014525220120998217,0.02211300355954382,0.5,0.5,0.05,0.3,1.5,0.1
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau0.75_eta0.03,0,2233,2017-06-28,2026-05-15,3.7012926177612595,0.19086220376683927,0.1909792362027964,1.0107042174574257,1.2179313449816391,-0.3257230002912459,0.5859647725097075,2.5770665473120586,0.4606528012912593,,4.7012926177612595,0.01614212563452983,-0.02821040786750995,0.010144554899759184,0.017732338338304787,0.5,0.5,0.05,0.4,0.75,0.03
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau0.75_eta0.03,5,2233,2017-06-28,2026-05-15,3.647931839953074,0.1893290881752545,0.1909815878995324,1.0039448740167145,1.2080941976798165,-0.32586212306652884,0.5810098037586302,2.5770665473120586,0.4606528012912593,,4.647931839953074,0.014853592360873797,-0.029498941141165986,0.010005432124476243,0.017593215563021847,0.5,0.5,0.05,0.4,0.75,0.03
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau0.75_eta0.03,10,2233,2017-06-28,2026-05-15,3.595176313039386,0.18779793445830184,0.19098395734435797,0.9971856043712787,1.1982702809145107,-0.32600121842190666,0.5760651305764635,2.5770665473120586,0.4606528012912593,0.6839449541284404,4.595176313039386,0.013565059087217769,-0.03078747441482201,0.009866336769098427,0.01745412020764403,0.5,0.5,0.05,0.4,0.75,0.03
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau0.75_eta0.03,20,2233,2017-06-28,2026-05-15,3.491453647527015,0.1847415026698067,0.19098874947563066,0.9836672940062965,1.1786620847262501,-0.3262793268935512,0.5662065826502048,2.5770665473120586,0.4606528012912593,,4.491453647527015,0.010987992539905714,-0.033364540962134065,0.009588228297453871,0.017176011735999475,0.5,0.5,0.05,0.4,0.75,0.03
