date,g_return,d_return,SPY,future_gd_return_63d,tnx_change_21d,spy_drawdown,vix_percentile_756d,vix_change_21d,gd_trailing_126d,z_tnx_change_21d,z_spy_drawdown,z_vix_percentile_756d,z_vix_change_21d,z_gd_trailing_126d,r,d,vh,vr,g126,high_vix_smooth,vix_relief_smooth,low_vix_smooth,growth_ext_smooth,rate_quiet_smooth,i1,i2,i3,i4,z_i1,z_i2,z_i3,z_i4,core_50_50,core_67_33
2017-09-13,-0.0003544584331245,0.0017154282867913,0.0004799040201144,-0.0063180164506193,-0.02,0.0,0.0621693121693121,-1.83,0.075934188960631,0.005797984273264846,0.8532489627280321,-1.1660805913755619,-0.3106658228488858,-1.4741487972059424,-0.005797984273264846,-0.8532489627280321,-1.1660805913755619,0.3106658228488858,-1.4741487972059424,0.2712369266045148,0.8604960439296139,1.4373175179800768,0.20617930638219975,0.9999831918304424,0.006760916930154878,0.23339830231081204,0.29634512890811715,0.29634014788894286,-0.317786167786641,-0.3538506109680269,-0.6624756510373021,-0.5740804393169764,-0.42952347350064846,-0.28545680716333804
2017-09-14,-0.0031139673029651,0.0009905151328192,-0.0003197825515373,-0.0016147415827818,-0.0699999999999998,-0.0003197825515373,0.0582010582010582,-1.5999999999999996,0.0703515746147356,-0.18910915205763662,0.8506112124825929,-1.1774777234176463,-0.27063527170269636,-1.9388967207049663,0.18910915205763662,-0.8506112124825929,-1.1774777234176463,0.27063527170269636,-1.9388967207049663,0.2685411167039461,0.8375924427341754,1.4460188401215923,0.13441076586703743,0.9822777831844638,-0.22267181384226747,0.2249280099146215,0.19436049975890837,0.19091600084180502,-0.5301459924742669,-0.37354730526201463,-0.842223910063506,-0.7854511000673142,-0.3307510302124781,-0.15399856824063912
2017-09-15,0.0021282312554772,0.0027929834990631,0.0013444347090589,0.0034774450727079,-0.0299999999999998,0.0,0.0383597883597883,-1.5700000000000005,0.0683204246088484,-0.033123359667536274,0.8527291505472914,-1.2365594845835497,-0.26536958494532653,-2.039577188483208,0.033123359667536274,-0.8527291505472914,-1.2365594845835497,0.26536958494532653,-2.039577188483208,0.25493796030409194,0.8346088919762733,1.4914974448876417,0.12229170090071469,0.9994515719638297,-0.040959004558164196,0.21277348857208933,0.18239775942437966,0.1822977273793767,-0.36174974203194765,-0.40184368906164475,-0.8521072309573414,-0.7925370925578447,-0.4098028954398775,-0.25920796870335683
2017-09-18,0.0004199435481891,0.0027016021800419,0.0021268911267533,0.0100165998286574,0.04,0.0,0.037037037037037,-5.4,0.0628193693233374,0.23984490604193123,0.852468875735981,-1.2399333804406099,-0.9310225287622758,-2.40553331977215,-0.23984490604193123,-0.852468875735981,-1.2399333804406099,0.9310225287622758,-2.40553331977215,0.25417970618349645,1.263307779356834,1.4941130866241064,0.08637709660815424,0.9716469220064602,0.29739170513003227,0.3211072001762454,0.12905715042683796,0.12539798297516183,-0.04827933880266511,-0.1487672950360934,-0.9381767037701485,-0.8995436470755244,-0.5461568908889561,-0.4420108160409677
2017-09-19,0.0018551407036442,0.0014370461462437,0.0010011212569527,0.0090044667960069,0.0500000000000002,0.0,0.041005291005291,-4.08,0.0648938319487448,0.2788002457484254,0.8522088391069228,-1.2274083121193295,-0.7013111793574903,-2.1197966261277386,-0.2788002457484254,-0.8522088391069228,-1.2274083121193295,0.7013111793574903,-2.1197966261277386,0.2570046127776391,1.1040623534546465,1.4844129248969686,0.11337872181499485,0.9618807576800767,0.3422017390525291,0.28374911763198035,0.16830084007047624,0.1618853395651831,-0.006756345037650041,-0.2359972928831442,-0.8514127772598394,-0.810668968583761,-0.5655045424276741,-0.4680250815567295
2017-09-20,-0.0025311494097048,-0.000641363024971,0.0003600432059618,0.0084975865337253,0.0999999999999996,0.0,0.0119047619047619,-3.41,0.0588141495276646,0.4737714085519584,0.8519490402970631,-1.3142285701368661,-0.5846601599159731,-2.490297494901602,-0.4737714085519584,-0.8519490402970631,-1.3142285701368661,0.5846601599159731,-2.490297494901602,0.23797818186252023,1.0276106435863592,1.5522067519993863,0.07962905747180395,0.8938389425542982,0.6226439208329693,0.24454891262325607,0.12360076066308126,0.11047917320999545,0.25310407833784204,-0.3275257826828822,-0.9223347565978675,-0.9067217988449009,-0.6628602244245108,-0.5985700270278429
2017-09-21,-0.0050314188804601,-0.0021189932051249,-0.002679356957576,0.0096809183175061,0.0499999999999998,-0.002679356957576,0.0092592592592592,-1.6799999999999995,0.0573640967995923,0.27861832695743943,0.8317683357887833,-1.3214861688274309,-0.2837250865407214,-2.4621176707870913,-0.27861832695743943,-0.8317683357887833,-1.3214861688274309,0.2837250865407214,-2.4621176707870913,0.236445556982682,0.8450386432149566,1.5579317258101129,0.08181426305002985,0.9619295286336577,0.3681902654560951,0.1998056326668503,0.12746103602941555,0.12260853430693336,0.017232272928520788,-0.4319957979262367,-0.9017232182094533,-0.8684587598952538,-0.5551933313731113,-0.46115782987178294
2017-09-22,-2.5906453633739444e-05,0.0027846070419486,0.0002004891966098,0.0104485072621545,0.0899999999999998,-0.0024794049430901,0.0079365079365079,-2.66,0.0523599993928047,0.4346327582286013,0.8330067437278562,-1.3247624308356687,-0.45409745927653355,-2.6738440515702657,-0.4346327582286013,-0.8330067437278562,-1.3247624308356687,0.45409745927653355,-2.6738440515702657,0.23575656234526796,0.9457530106749134,1.5605189931809367,0.06671102877332573,0.9098706638017703,0.5757851493117334,0.22296747862440508,0.10410382745541476,0.09472101859116318,0.2096594677185449,-0.377773555971442,-0.9323310315653804,-0.9147351012481696,-0.6338197509782287,-0.5660961734433554
2017-09-25,-0.0096136796248925,0.0002674546712192,-0.0020445798617708,0.0204567890864675,0.0300000000000002,-0.0045189154634451,0.0476190476190476,-2.0199999999999996,0.0401632667360372,0.20040431981050938,0.8175920943076295,-1.2049171956857978,-0.3426877950847246,-3.260849188392156,-0.20040431981050938,-0.8175920943076295,-1.2049171956857978,0.3426877950847246,-3.260849188392156,0.2621464071469186,0.8790991731657364,1.4670636028327164,0.03763851297385902,0.9801193336507815,0.24147061102939874,0.23045268977122463,0.055218092448695556,0.05412031997628274,-0.10033378840825824,-0.3601964071371167,-1.0095585601121062,-0.9864214982164714,-0.5089982070590694,-0.40407628539455903
2017-09-26,0.0023394932458247,0.0008317887067387,0.000602579038057,0.0134675660561345,0.0700000000000002,-0.0039190594291211,0.0449735449735449,-1.1099999999999994,0.0422119567521652,0.3564877707564509,0.8218123217778285,-1.2122944559265487,-0.18431492537826477,-2.892416192056955,-0.3564877707564509,-0.8218123217778285,-1.2122944559265487,0.18431492537826477,-2.892416192056955,0.2604500205856394,0.7895451448744291,1.472744476512188,0.05395972361214983,0.9384349244196195,0.43216814809365983,0.20563704923583667,0.07946888490391796,0.0745763769985197,0.07652046210392655,-0.41812652184836485,-0.9493202334957255,-0.9291790523663717,-0.5891500462671397,-0.5100448725935055
