model_id,sample_type,horizon_days,variable,focus_variable,coefficient,std_error_robust,t_robust,n,start_date,end_date,r2,adj_r2,rmse,robust_se
step3_rate_residual_incremental,nonoverlap,21,g63,g126_x_hyr,0.004507918439771766,0.005900752652372621,0.763956516285967,106,2017-06-22,2026-04-01,0.2044889973770142,0.10184241639340308,0.04017305292823786,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,g126,g126_x_hyr,-0.011447366382142693,0.006242002039788025,-1.83392544718416,106,2017-06-22,2026-04-01,0.2044889973770142,0.10184241639340308,0.04017305292823786,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,cs,g126_x_hyr,0.02746688408032344,0.016584529279916705,1.656175078395797,106,2017-06-22,2026-04-01,0.2044889973770142,0.10184241639340308,0.04017305292823786,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,ce,g126_x_hyr,0.008806171215823376,0.007109321841758802,1.2386794988092402,106,2017-06-22,2026-04-01,0.2044889973770142,0.10184241639340308,0.04017305292823786,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,cg,g126_x_hyr,-0.00829754509518444,0.01868710848686289,-0.44402509361026327,106,2017-06-22,2026-04-01,0.2044889973770142,0.10184241639340308,0.04017305292823786,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,hys,g126_x_hyr,-0.039012656930641904,0.009548753908881276,-4.085628062354431,106,2017-06-22,2026-04-01,0.2044889973770142,0.10184241639340308,0.04017305292823786,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,hyr,g126_x_hyr,-0.007854161484478718,0.005343438360985374,-1.4698703257859504,106,2017-06-22,2026-04-01,0.2044889973770142,0.10184241639340308,0.04017305292823786,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,lqs,g126_x_hyr,0.014352315834761214,0.007985439929707093,1.7973106004302082,106,2017-06-22,2026-04-01,0.2044889973770142,0.10184241639340308,0.04017305292823786,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,g126_x_hyr,g126_x_hyr,0.004821216737145739,0.003926125894739864,1.2279832247878495,106,2017-06-22,2026-04-01,0.2044889973770142,0.10184241639340308,0.04017305292823786,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,intercept,g126_x_lqs,0.04460777966153176,0.011434600587603046,3.9011226775943357,106,2017-06-22,2026-04-01,0.2280646692029481,0.11898685072075599,0.03998674343591126,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,r,g126_x_lqs,-0.005815072473392324,0.009247994618554745,-0.6287928046287174,106,2017-06-22,2026-04-01,0.2280646692029481,0.11898685072075599,0.03998674343591126,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,d,g126_x_lqs,0.08006431642448494,0.021956487954029442,3.646499230301155,106,2017-06-22,2026-04-01,0.2280646692029481,0.11898685072075599,0.03998674343591126,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,vh,g126_x_lqs,-0.0064016002215779326,0.006140890943565394,-1.042454634092748,106,2017-06-22,2026-04-01,0.2280646692029481,0.11898685072075599,0.03998674343591126,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,vr,g126_x_lqs,0.01013067136374992,0.00841437734113304,1.2039716015856465,106,2017-06-22,2026-04-01,0.2280646692029481,0.11898685072075599,0.03998674343591126,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,g63,g126_x_lqs,0.004747833786854769,0.005878899758821359,0.8076058415064125,106,2017-06-22,2026-04-01,0.2280646692029481,0.11898685072075599,0.03998674343591126,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,g126,g126_x_lqs,-0.011747616112802565,0.006250732454359856,-1.8793983262887308,106,2017-06-22,2026-04-01,0.2280646692029481,0.11898685072075599,0.03998674343591126,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,cs,g126_x_lqs,0.024989175365472495,0.01641833163230045,1.5220289079988052,106,2017-06-22,2026-04-01,0.2280646692029481,0.11898685072075599,0.03998674343591126,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,ce,g126_x_lqs,0.008639833174271883,0.008829459018839664,0.9785235036299312,106,2017-06-22,2026-04-01,0.2280646692029481,0.11898685072075599,0.03998674343591126,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,cg,g126_x_lqs,-0.01054723240406322,0.018932186640539996,-0.5571058750011555,106,2017-06-22,2026-04-01,0.2280646692029481,0.11898685072075599,0.03998674343591126,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,hys,g126_x_lqs,-0.03866139074679239,0.00964104284266833,-4.010083906658811,106,2017-06-22,2026-04-01,0.2280646692029481,0.11898685072075599,0.03998674343591126,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,hyr,g126_x_lqs,-0.010698535489445708,0.007602856205887404,-1.4071731990881415,106,2017-06-22,2026-04-01,0.2280646692029481,0.11898685072075599,0.03998674343591126,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,lqs,g126_x_lqs,0.006242903051701074,0.00860916416495535,0.7251462432454907,106,2017-06-22,2026-04-01,0.2280646692029481,0.11898685072075599,0.03998674343591126,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,g126_x_lqs,g126_x_lqs,0.0062318292161906465,0.004906608107903336,1.2700890470858486,106,2017-06-22,2026-04-01,0.2280646692029481,0.11898685072075599,0.03998674343591126,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,intercept,g126_x_lqs,0.03678347330386511,0.011435082132715876,3.216721390975169,106,2017-06-22,2026-04-01,0.21001960874425862,0.1080866550338404,0.04003316230605723,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,d,g126_x_lqs,0.07832812487997422,0.021925389359528345,3.5724850124923484,106,2017-06-22,2026-04-01,0.21001960874425862,0.1080866550338404,0.04003316230605723,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,vh,g126_x_lqs,-0.006928574934204346,0.00612937596220459,-1.1303883098259653,106,2017-06-22,2026-04-01,0.21001960874425862,0.1080866550338404,0.04003316230605723,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,vr,g126_x_lqs,0.006550482708501173,0.007771821528680314,0.8428503773958216,106,2017-06-22,2026-04-01,0.21001960874425862,0.1080866550338404,0.04003316230605723,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,g63,g126_x_lqs,0.004226557089482281,0.0058666667005672505,0.7204358633623439,106,2017-06-22,2026-04-01,0.21001960874425862,0.1080866550338404,0.04003316230605723,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,g126,g126_x_lqs,-0.012057386319298572,0.0062516661090562305,-1.9286676717798656,106,2017-06-22,2026-04-01,0.21001960874425862,0.1080866550338404,0.04003316230605723,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,cs,g126_x_lqs,0.02504382291056162,0.01643731608379425,1.523595627345308,106,2017-06-22,2026-04-01,0.21001960874425862,0.1080866550338404,0.04003316230605723,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,ce,g126_x_lqs,0.013486384138784882,0.00766678743508714,1.7590658738057992,106,2017-06-22,2026-04-01,0.21001960874425862,0.1080866550338404,0.04003316230605723,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,cg,g126_x_lqs,-0.011877068703740078,0.018915673019903552,-0.6278956445928582,106,2017-06-22,2026-04-01,0.21001960874425862,0.1080866550338404,0.04003316230605723,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,hys,g126_x_lqs,-0.03747685532484507,0.009592138019716277,-3.907038790289799,106,2017-06-22,2026-04-01,0.21001960874425862,0.1080866550338404,0.04003316230605723,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,hyr,g126_x_lqs,-0.004786686397054051,0.005397244544545954,-0.8868759526360749,106,2017-06-22,2026-04-01,0.21001960874425862,0.1080866550338404,0.04003316230605723,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,lqs,g126_x_lqs,0.011159677899460957,0.007373191037000928,1.5135479120855921,106,2017-06-22,2026-04-01,0.21001960874425862,0.1080866550338404,0.04003316230605723,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,g126_x_lqs,g126_x_lqs,0.007134244833437228,0.00484350082745488,1.4729521244215555,106,2017-06-22,2026-04-01,0.21001960874425862,0.1080866550338404,0.04003316230605723,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,intercept,cs_x_ce,0.04256537269073518,0.01153588339422078,3.6898234176031535,106,2017-06-22,2026-04-01,0.23281170306224175,0.12440466110364545,0.03986360413825359,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,r,cs_x_ce,-0.0044719917155557,0.009359944488421692,-0.47777972626734916,106,2017-06-22,2026-04-01,0.23281170306224175,0.12440466110364545,0.03986360413825359,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,d,cs_x_ce,0.0886941894710642,0.0227979192776965,3.890451071025366,106,2017-06-22,2026-04-01,0.23281170306224175,0.12440466110364545,0.03986360413825359,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,vh,cs_x_ce,-0.004966205246910635,0.0063065355721675185,-0.7874696321111497,106,2017-06-22,2026-04-01,0.23281170306224175,0.12440466110364545,0.03986360413825359,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,vr,cs_x_ce,0.01152740966746875,0.008344580246630753,1.3814247483716284,106,2017-06-22,2026-04-01,0.23281170306224175,0.12440466110364545,0.03986360413825359,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,g63,cs_x_ce,0.004422242714411925,0.005861808895422819,0.7544160502852668,106,2017-06-22,2026-04-01,0.23281170306224175,0.12440466110364545,0.03986360413825359,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,g126,cs_x_ce,-0.010960567873953182,0.006185576354575648,-1.7719557961394066,106,2017-06-22,2026-04-01,0.23281170306224175,0.12440466110364545,0.03986360413825359,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,cs,cs_x_ce,0.01985811888860875,0.01676360181170182,1.1845973861504395,106,2017-06-22,2026-04-01,0.23281170306224175,0.12440466110364545,0.03986360413825359,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,ce,cs_x_ce,0.01031203240931069,0.00907679567810654,1.136087312638707,106,2017-06-22,2026-04-01,0.23281170306224175,0.12440466110364545,0.03986360413825359,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,cg,cs_x_ce,-0.010144228141252874,0.018732724423499793,-0.54152444203616,106,2017-06-22,2026-04-01,0.23281170306224175,0.12440466110364545,0.03986360413825359,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,hys,cs_x_ce,-0.042206450183070586,0.009586248888619194,-4.4028118478311296,106,2017-06-22,2026-04-01,0.23281170306224175,0.12440466110364545,0.03986360413825359,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,hyr,cs_x_ce,-0.008966514026523728,0.007871012950431983,-1.1391817143474043,106,2017-06-22,2026-04-01,0.23281170306224175,0.12440466110364545,0.03986360413825359,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,lqs,cs_x_ce,0.0016977116312707021,0.008776326464637134,0.19344216946707393,106,2017-06-22,2026-04-01,0.23281170306224175,0.12440466110364545,0.03986360413825359,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,cs_x_ce,cs_x_ce,-0.007099518604590673,0.004794822599412443,-1.4806634567586812,106,2017-06-22,2026-04-01,0.23281170306224175,0.12440466110364545,0.03986360413825359,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,intercept,cs_x_ce,0.03450282275907562,0.011495643232964266,3.001382529003444,106,2017-06-22,2026-04-01,0.2175813587033204,0.11662411466503908,0.03984110142007651,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,d,cs_x_ce,0.08857134467267677,0.022784680437178628,3.887320031408101,106,2017-06-22,2026-04-01,0.2175813587033204,0.11662411466503908,0.03984110142007651,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,vh,cs_x_ce,-0.005154911701908802,0.0062998221962081566,-0.818263046377964,106,2017-06-22,2026-04-01,0.2175813587033204,0.11662411466503908,0.03984110142007651,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,vr,cs_x_ce,0.008690133168380791,0.007782631526778156,1.1166060141072003,106,2017-06-22,2026-04-01,0.2175813587033204,0.11662411466503908,0.03984110142007651,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,g63,cs_x_ce,0.003937026552827934,0.005836032294306998,0.6746067112528612,106,2017-06-22,2026-04-01,0.2175813587033204,0.11662411466503908,0.03984110142007651,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,g126,cs_x_ce,-0.01113121601983384,0.006179455580587294,-1.8013263263518648,106,2017-06-22,2026-04-01,0.2175813587033204,0.11662411466503908,0.03984110142007651,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,cs,cs_x_ce,0.019115817604576125,0.01673577703053069,1.1422127320233524,106,2017-06-22,2026-04-01,0.2175813587033204,0.11662411466503908,0.03984110142007651,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,ce,cs_x_ce,0.014789074596131924,0.007741184045238807,1.9104408976334701,106,2017-06-22,2026-04-01,0.2175813587033204,0.11662411466503908,0.03984110142007651,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,cg,cs_x_ce,-0.0113472815249044,0.01867896270948236,-0.607489918010488,106,2017-06-22,2026-04-01,0.2175813587033204,0.11662411466503908,0.03984110142007651,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,hys,cs_x_ce,-0.04169479057012056,0.009565577860960937,-4.35883656755181,106,2017-06-22,2026-04-01,0.2175813587033204,0.11662411466503908,0.03984110142007651,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,hyr,cs_x_ce,-0.0036392164780453154,0.005496390131996903,-0.6621102925099578,106,2017-06-22,2026-04-01,0.2175813587033204,0.11662411466503908,0.03984110142007651,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,lqs,cs_x_ce,0.0051898310826711145,0.007957844088833476,0.6521654640046964,106,2017-06-22,2026-04-01,0.2175813587033204,0.11662411466503908,0.03984110142007651,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,cs_x_ce,cs_x_ce,-0.008180327831040864,0.004654106144431457,-1.7576582005609087,106,2017-06-22,2026-04-01,0.2175813587033204,0.11662411466503908,0.03984110142007651,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,intercept,cs_x_cg,0.043653769255451516,0.011348605712194487,3.8466196079527166,106,2017-06-22,2026-04-01,0.2426086020653353,0.1355859045310892,0.03960825970989854,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,r,cs_x_cg,-0.009835075054597502,0.00910083805250391,-1.0806779549155456,106,2017-06-22,2026-04-01,0.2426086020653353,0.1355859045310892,0.03960825970989854,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,d,cs_x_cg,0.0850689885923676,0.02196904031908095,3.872221424186742,106,2017-06-22,2026-04-01,0.2426086020653353,0.1355859045310892,0.03960825970989854,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,vh,cs_x_cg,-0.00840268106936514,0.0060237142860302476,-1.3949335360828812,106,2017-06-22,2026-04-01,0.2426086020653353,0.1355859045310892,0.03960825970989854,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,vr,cs_x_cg,0.0076538036364847345,0.008514476875946137,0.8989164863559791,106,2017-06-22,2026-04-01,0.2426086020653353,0.1355859045310892,0.03960825970989854,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,g63,cs_x_cg,0.0033808852684240756,0.0058618477355861665,0.5767610181853347,106,2017-06-22,2026-04-01,0.2426086020653353,0.1355859045310892,0.03960825970989854,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,g126,cs_x_cg,-0.01379129624887401,0.006358400055158177,-2.1689884450862733,106,2017-06-22,2026-04-01,0.2426086020653353,0.1355859045310892,0.03960825970989854,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,cs,cs_x_cg,0.02335681970895217,0.016293377141799646,1.433516176890775,106,2017-06-22,2026-04-01,0.2426086020653353,0.1355859045310892,0.03960825970989854,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,ce,cs_x_cg,0.00713499334291159,0.008147303208132254,0.8757490866167563,106,2017-06-22,2026-04-01,0.2426086020653353,0.1355859045310892,0.03960825970989854,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,cg,cs_x_cg,0.011918451275643534,0.02073010846661751,0.5749343422315554,106,2017-06-22,2026-04-01,0.2426086020653353,0.1355859045310892,0.03960825970989854,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,hys,cs_x_cg,-0.044714910266372566,0.009730678864397501,-4.595250844211392,106,2017-06-22,2026-04-01,0.2426086020653353,0.1355859045310892,0.03960825970989854,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,hyr,cs_x_cg,-0.011635239296179864,0.007285235353613557,-1.5970986154083076,106,2017-06-22,2026-04-01,0.2426086020653353,0.1355859045310892,0.03960825970989854,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,lqs,cs_x_cg,-0.0005389262352624201,0.008948845365419995,-0.06022299115201291,106,2017-06-22,2026-04-01,0.2426086020653353,0.1355859045310892,0.03960825970989854,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,cs_x_cg,cs_x_cg,0.022333903963722687,0.012093161447867127,1.8468209541403022,106,2017-06-22,2026-04-01,0.2426086020653353,0.1355859045310892,0.03960825970989854,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,intercept,cs_x_cg,0.03589875893977614,0.01143112806589695,3.1404388729468167,106,2017-06-22,2026-04-01,0.21471995958345458,0.11339350275551319,0.03991388678558919,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,d,cs_x_cg,0.08183232426548886,0.022039899913556545,3.7129172358516263,106,2017-06-22,2026-04-01,0.21471995958345458,0.11339350275551319,0.03991388678558919,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,vh,cs_x_cg,-0.009313730843326434,0.0060416829661138,-1.5415788772043626,106,2017-06-22,2026-04-01,0.21471995958345458,0.11339350275551319,0.03991388678558919,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,vr,cs_x_cg,0.003198252695246417,0.008084548144202619,0.3956006740512597,106,2017-06-22,2026-04-01,0.21471995958345458,0.11339350275551319,0.03991388678558919,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,g63,cs_x_cg,0.002750730711942473,0.0058930782294858266,0.46677315399942954,106,2017-06-22,2026-04-01,0.21471995958345458,0.11339350275551319,0.03991388678558919,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,g126,cs_x_cg,-0.013716151185143223,0.006407279700330117,-2.1407136611246327,106,2017-06-22,2026-04-01,0.21471995958345458,0.11339350275551319,0.03991388678558919,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,cs,cs_x_cg,0.023676746620550693,0.01641780399445781,1.4421384631308365,106,2017-06-22,2026-04-01,0.21471995958345458,0.11339350275551319,0.03991388678558919,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,ce,cs_x_cg,0.012714745955658104,0.0073792652707618395,1.7230368456920138,106,2017-06-22,2026-04-01,0.21471995958345458,0.11339350275551319,0.03991388678558919,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,cg,cs_x_cg,0.009178329150024978,0.020815163787515915,0.44094436362445366,106,2017-06-22,2026-04-01,0.21471995958345458,0.11339350275551319,0.03991388678558919,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,hys,cs_x_cg,-0.04295854169290058,0.009740099060664125,-4.410483037733239,106,2017-06-22,2026-04-01,0.21471995958345458,0.11339350275551319,0.03991388678558919,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,hyr,cs_x_cg,-0.004035782047623957,0.005465247993986313,-0.7384444497422131,106,2017-06-22,2026-04-01,0.21471995958345458,0.11339350275551319,0.03991388678558919,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,lqs,cs_x_cg,0.006681857618847103,0.007722009401529853,0.865300373439499,106,2017-06-22,2026-04-01,0.21471995958345458,0.11339350275551319,0.03991388678558919,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,cs_x_cg,cs_x_cg,0.020017166766088484,0.01209450679681109,1.6550626745165276,106,2017-06-22,2026-04-01,0.21471995958345458,0.11339350275551319,0.03991388678558919,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,intercept,cs_x_hys,0.04128089391442634,0.011649046862219566,3.5437142972022375,106,2017-06-22,2026-04-01,0.23533173889418557,0.12728078895532047,0.039798078932730616,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,r,cs_x_hys,-0.009412052081807452,0.00913431212166921,-1.030406226154607,106,2017-06-22,2026-04-01,0.23533173889418557,0.12728078895532047,0.039798078932730616,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,d,cs_x_hys,0.08618768728893554,0.02228407849249658,3.8676801160055314,106,2017-06-22,2026-04-01,0.23533173889418557,0.12728078895532047,0.039798078932730616,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,vh,cs_x_hys,-0.0066245611490742436,0.0060698341009856735,-1.0913908088523356,106,2017-06-22,2026-04-01,0.23533173889418557,0.12728078895532047,0.039798078932730616,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,vr,cs_x_hys,0.008651840884502743,0.008488930271645738,1.01919094722702,106,2017-06-22,2026-04-01,0.23533173889418557,0.12728078895532047,0.039798078932730616,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,g63,cs_x_hys,0.0037209801922001217,0.005878747158670702,0.6329546231142057,106,2017-06-22,2026-04-01,0.23533173889418557,0.12728078895532047,0.039798078932730616,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,g126,cs_x_hys,-0.012755230220693237,0.006300063586708332,-2.0246192828281613,106,2017-06-22,2026-04-01,0.23533173889418557,0.12728078895532047,0.039798078932730616,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,cs,cs_x_hys,0.017625785527928164,0.017031636402919267,1.034885028716739,106,2017-06-22,2026-04-01,0.23533173889418557,0.12728078895532047,0.039798078932730616,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,ce,cs_x_hys,0.008117775562885923,0.008416890089781017,0.9644625837210051,106,2017-06-22,2026-04-01,0.23533173889418557,0.12728078895532047,0.039798078932730616,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,cg,cs_x_hys,-0.0027416461486605096,0.018569080467789493,-0.14764576810447103,106,2017-06-22,2026-04-01,0.23533173889418557,0.12728078895532047,0.039798078932730616,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,hys,cs_x_hys,-0.040284738713640474,0.009495546314322104,-4.2424877284710965,106,2017-06-22,2026-04-01,0.23533173889418557,0.12728078895532047,0.039798078932730616,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,hyr,cs_x_hys,-0.011344473437185813,0.00737436181156765,-1.5383668074694306,106,2017-06-22,2026-04-01,0.23533173889418557,0.12728078895532047,0.039798078932730616,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,lqs,cs_x_hys,-0.0005677330423882795,0.009164543394133005,-0.06194886291353404,106,2017-06-22,2026-04-01,0.23533173889418557,0.12728078895532047,0.039798078932730616,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,cs_x_hys,cs_x_hys,0.009556124790470395,0.006040461564455885,1.5820189713153476,106,2017-06-22,2026-04-01,0.23533173889418557,0.12728078895532047,0.039798078932730616,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,intercept,cs_x_hys,0.03380933199723699,0.011727872060351904,2.88281896521836,106,2017-06-22,2026-04-01,0.20851737565862383,0.10639058542102686,0.040071207919902006,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,d,cs_x_hys,0.08287624678365416,0.02232813490725594,3.7117406862640365,106,2017-06-22,2026-04-01,0.20851737565862383,0.10639058542102686,0.040071207919902006,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,vh,cs_x_hys,-0.007697100749250433,0.0060695163310000915,-1.2681571857608231,106,2017-06-22,2026-04-01,0.20851737565862383,0.10639058542102686,0.040071207919902006,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,vr,cs_x_hys,0.0042376356879362,0.008024581304782136,0.5280818433992115,106,2017-06-22,2026-04-01,0.20851737565862383,0.10639058542102686,0.040071207919902006,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,g63,cs_x_hys,0.003080598923373685,0.005903675312667879,0.5218103571453963,106,2017-06-22,2026-04-01,0.20851737565862383,0.10639058542102686,0.040071207919902006,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,g126,cs_x_hys,-0.012772111176861792,0.006343290111789584,-2.0134836893434302,106,2017-06-22,2026-04-01,0.20851737565862383,0.10639058542102686,0.040071207919902006,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,cs,cs_x_hys,0.01857076040702296,0.017136945984167165,1.0836680248733057,106,2017-06-22,2026-04-01,0.20851737565862383,0.10639058542102686,0.040071207919902006,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,ce,cs_x_hys,0.013414384367809545,0.007703937927723061,1.741237337795404,106,2017-06-22,2026-04-01,0.20851737565862383,0.10639058542102686,0.040071207919902006,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,cg,cs_x_hys,-0.00394971984825853,0.018679162126328072,-0.21145058978268857,106,2017-06-22,2026-04-01,0.20851737565862383,0.10639058542102686,0.040071207919902006,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,hys,cs_x_hys,-0.039024763006330204,0.009523740057817755,-4.0976300034875415,106,2017-06-22,2026-04-01,0.20851737565862383,0.10639058542102686,0.040071207919902006,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,hyr,cs_x_hys,-0.003999521393554622,0.0055813935725452695,-0.7165811443988046,106,2017-06-22,2026-04-01,0.20851737565862383,0.10639058542102686,0.040071207919902006,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,lqs,cs_x_hys,0.006496490165546423,0.007935066414008575,0.818706464016169,106,2017-06-22,2026-04-01,0.20851737565862383,0.10639058542102686,0.040071207919902006,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,21,cs_x_hys,cs_x_hys,0.008522068059292776,0.006042718861293475,1.4103035826936658,106,2017-06-22,2026-04-01,0.20851737565862383,0.10639058542102686,0.040071207919902006,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,intercept,cs_x_hyr,0.04342684425606528,0.011718309202851733,3.7058967726757928,106,2017-06-22,2026-04-01,0.2199827785020314,0.10976295372514455,0.040195521950919896,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,21,r,cs_x_hyr,-0.005491755150801016,0.00959768497591785,-0.5721958122798072,106,2017-06-22,2026-04-01,0.2199827785020314,0.10976295372514455,0.040195521950919896,nonoverlap_ols
