date,Joint 2017-06-28,Joint 2018-01-02,Joint 2018-06-28,Joint 2019-01-02,Joint 2020-01-02,Joint 2021-01-04,Joint 2022-01-03,Joint 2018-07-30,Joint 2018-08-29,Joint 2018-09-28,Joint 2018-10-29
2022-02-07,0.9649693672819263,0.9649693672819263,0.9649693672819263,0.9649693672819262,0.9649693672819261,0.9649693672819261,0.9649693672819263,0.962761945476648,0.9608884978769773,0.9649693672819262,0.9627174885541013
2022-02-08,0.97278256601336,0.97278256601336,0.97278256601336,0.9727825660133599,0.9727825660133599,0.9727825660133598,0.97278256601336,0.9705572710756968,0.9687340133491987,0.9727825660133599,0.9705124541927385
2022-02-09,0.9839487647019366,0.9839487647019366,0.9839487647019366,0.9839487647019366,0.9839487647019365,0.9839487647019366,0.9839487647019367,0.9816979264555399,0.9800708300953928,0.9839487647019366,0.9816525951367381
2022-02-10,0.9684242525249686,0.9684242525249686,0.9684242525249686,0.9684242525249682,0.9684242525249683,0.9684242525249682,0.9684242525249686,0.9662089274750083,0.9644390712057685,0.9684242525249684,0.9661643113830924
2022-02-11,0.957245357765788,0.957245357765788,0.957245357765788,0.9572453577657879,0.9572453577657879,0.957245357765788,0.9572453577657882,0.9550556050675387,0.9528559877107643,0.957245357765788,0.9550115039963846
2022-02-14,0.9498330975785351,0.9498330975785351,0.9498330975785351,0.9498330975785347,0.949833097578535,0.9498330975785348,0.9498330975785352,0.9476603008431571,0.9456915729804752,0.949833097578535,0.9476165412608505
2022-02-15,0.9622366608453528,0.9622366608453528,0.9622366608453528,0.9622366608453526,0.9622366608453526,0.9622366608453525,0.9622366608453529,0.9600354902600409,0.9583385757222384,0.9622366608453528,0.9599911592354995
2022-02-16,0.9642368912465574,0.9642368912465574,0.9642368912465574,0.9642368912465572,0.9642368912465572,0.9642368912465569,0.9642368912465573,0.9620311450214861,0.9602596027987088,0.9642368912465574,0.9619867218447056
2022-02-17,0.9490937947501206,0.9490937947501206,0.9490937947501206,0.9490937947501205,0.9490937947501205,0.9490937947501202,0.9490937947501206,0.9469226892116235,0.9447440690898143,0.9490937947501206,0.9468789636895986
2022-02-18,0.945284657981132,0.945284657981132,0.945284657981132,0.9452846579811319,0.9452846579811319,0.9452846579811316,0.9452846579811319,0.9431222660576452,0.9407003732555335,0.9452846579811319,0.9430787160256451
2022-02-22,0.9354463654386268,0.9354463654386268,0.9354463654386268,0.9354463654386266,0.9354463654386266,0.9354463654386261,0.9354463654386266,0.9333064791637349,0.9308592398738744,0.9354463654386267,0.9332633823898634
2022-02-23,0.9227294516009844,0.9227294516009844,0.9227294516009844,0.9227294516009842,0.9227294516009843,0.9227294516009839,0.9227294516009843,0.9206186559831154,0.9176897231694138,0.9227294516009844,0.9205761450877935
2022-02-24,0.925826478234274,0.925826478234274,0.925826478234274,0.9258264782342739,0.925826478234274,0.9258264782342734,0.9258264782342739,0.9237085979934588,0.9221625410217158,0.925826478234274,0.9236659444156045
2022-02-25,0.9505155078584604,0.9505155078584604,0.9505155078584604,0.9505155078584602,0.9505155078584602,0.9505155078584597,0.9505155078584602,0.9483411500711121,0.9461608356528327,0.9505155078584603,0.9482973590496093
2022-02-28,0.9485405601242127,0.9485405601242127,0.9485405601242127,0.9485405601242126,0.9485405601242125,0.9485405601242121,0.9485405601242125,0.9463707201410982,0.9443561342424017,0.9485405601242127,0.9463270201070416
2022-03-01,0.9347229942395389,0.9347229942395389,0.9347229942395389,0.9347229942395388,0.9347229942395386,0.9347229942395383,0.9347229942395388,0.9325847627170284,0.9304146647990018,0.934722994239539,0.9325416992694552
2022-03-02,0.9555014803812981,0.9555014803812981,0.9555014803812981,0.9555014803812979,0.9555014803812979,0.9555014803812972,0.9555014803812979,0.953315716900836,0.9510973786487278,0.955501480381298,0.9532716961715291
2022-03-03,0.9540354032559714,0.9540354032559714,0.9540354032559714,0.9540354032559711,0.954035403255971,0.9540354032559706,0.9540354032559712,0.9518529935095494,0.9496380589726989,0.9540354032559712,0.9518090403236065
2022-03-04,0.9505356698116716,0.9505356698116716,0.9505356698116716,0.9505356698116714,0.9505356698116713,0.9505356698116706,0.9505356698116713,0.9483612659027192,0.9461544565155738,0.9505356698116714,0.9483174739523387
2022-03-07,0.9278539476823114,0.9278539476823114,0.9278539476823114,0.9278539476823112,0.9278539476823112,0.9278539476823106,0.9278539476823113,0.9257314294908827,0.9235772790821443,0.9278539476823114,0.9256886825058639
2022-03-08,0.9212954795161572,0.9212954795161572,0.9212954795161572,0.9212954795161569,0.9212954795161571,0.9212954795161564,0.921295479516157,0.9191879641902391,0.9170490402370395,0.9212954795161571,0.9191455193591757
2022-03-09,0.9402636033161013,0.9402636033161013,0.9402636033161013,0.9402636033161008,0.9402636033161009,0.9402636033161005,0.940263603316101,0.9381126973381054,0.9359297360752208,0.940263603316101,0.9380693786301718
2022-03-10,0.9366879456504893,0.9366879456504893,0.9366879456504893,0.9366879456504891,0.9366879456504891,0.9366879456504886,0.9366879456504892,0.934545219190898,0.932370559347047,0.9366879456504892,0.9345020652164173
2022-03-11,0.9279696725821429,0.9279696725821429,0.9279696725821429,0.9279696725821426,0.9279696725821427,0.9279696725821422,0.9279696725821429,0.9258468896634846,0.9236924705822457,0.9279696725821429,0.9258041373469256
2022-03-14,0.9225026458130892,0.9225026458130892,0.9225026458130892,0.9225026458130889,0.9225026458130889,0.9225026458130884,0.9225026458130889,0.920392369026241,0.9182506424576314,0.922502645813089,0.9203498685800459
2022-03-15,0.937295399385368,0.937295399385368,0.937295399385368,0.9372953993853675,0.9372953993853677,0.9372953993853673,0.9372953993853678,0.9351512833411271,0.9329752132034312,0.9372953993853679,0.9351081013807594
2022-03-16,0.9539432877101908,0.9539432877101908,0.9539432877101908,0.9539432877101904,0.9539432877101905,0.9539432877101902,0.9539432877101907,0.9517610886832709,0.9495463680063074,0.9539432877101908,0.9517171397411657
2022-03-17,0.9658274497352154,0.9658274497352154,0.9658274497352154,0.9658274497352152,0.9658274497352152,0.965827449735215,0.9658274497352153,0.9636180650179711,0.9613757534981303,0.9658274497352156,0.9635735685628686
2022-03-18,0.973088745615097,0.973088745615097,0.973088745615097,0.9730887456150968,0.9730887456150968,0.9730887456150964,0.973088745615097,0.9708627502743414,0.9686035805802946,0.9730887456150972,0.9708179192854399
2022-03-21,0.9750564927322153,0.9750564927322153,0.9750564927322153,0.9750564927322151,0.9750564927322151,0.9750564927322146,0.9750564927322152,0.9728259960590436,0.9705622579485265,0.9750564927322155,0.9727810744144338
2022-03-22,0.9834766783486827,0.9834766783486827,0.9834766783486827,0.9834766783486822,0.9834766783486824,0.983476678348682,0.9834766783486825,0.9812269200264219,0.9789436332074762,0.9834766783486828,0.9811816104570213
2022-03-23,0.973272635888699,0.973272635888699,0.973272635888699,0.9732726358886986,0.9732726358886988,0.9732726358886984,0.9732726358886988,0.9710462198885803,0.9687866232660183,0.9732726358886993,0.9710013804277041
2022-03-24,0.9857746137790715,0.9857746137790715,0.9857746137790715,0.9857746137790713,0.9857746137790714,0.9857746137790709,0.9857746137790714,0.9835195988000213,0.9812309769835161,0.9857746137790718,0.9834741833628691
2022-03-25,0.9931264050985397,0.9931264050985397,0.9931264050985397,0.9931264050985394,0.9931264050985394,0.9931264050985391,0.9931264050985394,0.9908545724825606,0.9885488823932789,0.99312640509854,0.9908088183424107
2022-03-28,0.9938411658200162,0.9938411658200162,0.9938411658200162,0.9938411658200159,0.9938411658200161,0.9938411658200158,0.9938411658200161,0.9915676981486089,0.9892603486364147,0.9938411658200166,0.991521911078852
2022-03-29,1.004916134494429,1.004916134494429,1.004916134494429,1.0049161344944286,1.0049161344944288,1.0049161344944286,1.0049161344944286,1.0026173322080858,1.0002842705152664,1.0049161344944293,1.0025710349055266
2022-03-30,0.9994344900729373,0.9994344900729373,0.9994344900729373,0.9994344900729367,0.9994344900729368,0.9994344900729364,0.9994344900729367,0.9971482273571078,0.9948278921139635,0.9994344900729373,0.9971021825983596
2022-03-31,0.9857028082166934,0.9857028082166934,0.9857028082166934,0.985702808216693,0.9857028082166931,0.9857028082166928,0.9857028082166931,0.9834479574969133,0.9811595023876598,0.9857028082166935,0.9834025453679017
2022-04-01,0.9886947655211511,0.9886947655211511,0.9886947655211511,0.9886947655211505,0.9886947655211507,0.9886947655211504,0.9886947655211507,0.9864330705304352,0.9841376691490163,0.9886947655211511,0.9863875205595203
2022-04-04,0.9929063957508496,0.9929063957508496,0.9929063957508496,0.992906395750849,0.9929063957508493,0.9929063957508487,0.9929063957508492,0.9906350664186507,0.9883298871136662,0.9929063957508496,0.9905893224145107
2022-04-05,0.9819234133986056,0.9819234133986056,0.9819234133986056,0.9819234133986048,0.9819234133986049,0.9819234133986043,0.9819234133986049,0.9796772082574465,0.9773975275732117,0.9819234133986053,0.9796319702482242
2022-04-06,0.9766492351197309,0.9766492351197309,0.9766492351197309,0.9766492351197302,0.9766492351197303,0.9766492351197298,0.9766492351197301,0.9744150949585935,0.972147659060646,0.9766492351197307,0.9743700999350485
2022-04-07,0.9810567329881357,0.9810567329881357,0.9810567329881357,0.9810567329881352,0.9810567329881353,0.9810567329881348,0.9810567329881351,0.9788125104272548,0.9765348418699987,0.9810567329881358,0.9787673123467029
2022-04-08,0.9834159938130291,0.9834159938130291,0.9834159938130291,0.9834159938130287,0.9834159938130289,0.9834159938130285,0.9834159938130287,0.981166374310063,0.9788832283792581,0.9834159938130292,0.9811210675364489
2022-04-11,0.9717583930109673,0.9717583930109673,0.9717583930109673,0.9717583930109669,0.971758393010967,0.9717583930109666,0.9717583930109669,0.969535440926761,0.9672793598433875,0.9717583930109674,0.9694906712282845
2022-04-12,0.9701249430280113,0.9701249430280113,0.9701249430280113,0.9701249430280109,0.9701249430280109,0.9701249430280104,0.9701249430280109,0.9679057275526886,0.9656534387654595,0.9701249430280113,0.9678610331085796
2022-04-13,0.9796231168840983,0.9796231168840983,0.9796231168840983,0.9796231168840978,0.9796231168840979,0.9796231168840973,0.9796231168840978,0.9773821738008419,0.9751078335957735,0.9796231168840982,0.9773370417681485
2022-04-14,0.9719958011293768,0.9719958011293768,0.9719958011293768,0.9719958011293763,0.9719958011293764,0.9719958011293758,0.9719958011293762,0.9697723059607212,0.967515673699227,0.9719958011293767,0.9697275253246599
2022-04-18,0.9724284233071468,0.9724284233071468,0.9724284233071468,0.9724284233071464,0.9724284233071463,0.9724284233071456,0.9724284233071463,0.9702039384908806,0.967946301832904,0.9724284233071467,0.970159137923564
2022-04-19,0.9845710908658699,0.9845710908658699,0.9845710908658699,0.9845710908658695,0.9845710908658695,0.9845710908658687,0.9845710908658694,0.9823188290133037,0.9800330013535535,0.9845710908658698,0.9822734690234298
2022-04-20,0.9893972959623935,0.9893972959623935,0.9893972959623935,0.989397295962393,0.9893972959623931,0.9893972959623923,0.989397295962393,0.9871339938937044,0.9848369614837807,0.9893972959623935,0.9870884115566417
2022-04-21,0.9767895318660161,0.9767895318660161,0.9767895318660161,0.9767895318660156,0.9767895318660156,0.9767895318660149,0.9767895318660156,0.9745550707681659,0.9722873091505359,0.9767895318660161,0.9745100692810357
2022-04-22,0.9514536830596364,0.9514536830596364,0.9514536830596364,0.951453683059636,0.9514536830596362,0.9514536830596353,0.951453683059636,0.9492771791436478,0.9470682384527361,0.9514536830596364,0.9492333448996514
2022-04-25,0.9535045354581478,0.9535045354581478,0.9535045354581478,0.9535045354581474,0.9535045354581475,0.9535045354581467,0.9535045354581473,0.9513233401017288,0.9491096380531232,0.9535045354581477,0.9512794113732964
2022-04-26,0.9336244669266315,0.9336244669266315,0.9336244669266315,0.933624466926631,0.933624466926631,0.9336244669266305,0.933624466926631,0.931488748347253,0.9293212008231392,0.9336244669266315,0.9314457355097255
2022-04-27,0.9356990800164641,0.9356990800164641,0.9356990800164641,0.9356990800164637,0.9356990800164637,0.9356990800164631,0.9356990800164635,0.9335586156427348,0.9313862515969618,0.9356990800164642,0.9335155072260971
2022-04-28,0.9550429766009086,0.9550429766009086,0.9550429766009086,0.9550429766009082,0.9550429766009082,0.9550429766009075,0.9550429766009081,0.9528582619736818,0.9506409882060306,0.9550429766009086,0.9528142623680164
2022-04-29,0.925857988016014,0.925857988016014,0.925857988016014,0.9258579880160136,0.9258579880160136,0.925857988016013,0.9258579880160135,0.924375599335492,0.9215905192021424,0.925857988016014,0.9236973806652619
2022-05-02,0.9311184546723361,0.9311184546723361,0.9311184546723361,0.9311184546723356,0.9311184546723356,0.9311184546723351,0.9311184546723356,0.9292081332402341,0.926826739291828,0.9311184546723361,0.9285263689174345
2022-05-03,0.9396781415400296,0.9396781415400296,0.9396781415400296,0.9396781415400292,0.9396781415400292,0.9396781415400286,0.9396781415400289,0.9381064479276996,0.9353469728122079,0.9396781415400297,0.9374181548700883
2022-05-04,0.9673971765365362,0.9673971765365362,0.9673971765365362,0.9673971765365356,0.9673971765365357,0.9673971765365351,0.9673971765365353,0.9655941602692579,0.962938245107599,0.9673971765365362,0.9648856993494427
2022-05-05,0.940264001063508,0.940264001063508,0.940264001063508,0.9402640010635074,0.9402640010635075,0.940264001063507,0.9402640010635073,0.9394084129131347,0.9359301319893284,0.940264001063508,0.9387191645977669
2022-05-06,0.9389224902944446,0.9389224902944446,0.9389224902944446,0.9389224902944441,0.9389224902944441,0.9389224902944437,0.9389224902944439,0.9384261309749468,0.934594804517752,0.9389224902944446,0.9377376033643988
2022-05-09,0.9140992131073192,0.9140992131073192,0.9140992131073192,0.9140992131073188,0.9140992131073188,0.9140992131073185,0.9140992131073185,0.914151555792085,0.9098859428917876,0.9140992131073193,0.9134808385500852
2022-05-10,0.9117532025134755,0.9117532025134755,0.9117532025134755,0.911753202513475,0.911753202513475,0.9117532025134745,0.9117532025134747,0.9112950423956342,0.907550745540553,0.9117532025134755,0.9106264209907796
2022-05-11,0.9029648996227283,0.9029648996227283,0.9029648996227283,0.9029648996227277,0.9029648996227277,0.9029648996227273,0.9029648996227275,0.9032895596434044,0.8988029497351241,0.9029648996227283,0.9026268118984244
2022-05-12,0.9055900590922694,0.9055900590922694,0.9055900590922694,0.905590059092269,0.9055900590922689,0.9055900590922686,0.9055900590922686,0.9062836750351421,0.9014160093077992,0.9055900590922696,0.9056187304937939
2022-05-13,0.9228275127535831,0.9228275127535831,0.9228275127535831,0.9228275127535823,0.9228275127535823,0.9228275127535821,0.9228275127535822,0.9226481324108782,0.9185740120199581,0.9228275127535831,0.9219711811911532
2022-05-16,0.9243123519690181,0.9243123519690181,0.9243123519690181,0.9243123519690174,0.9243123519690174,0.9243123519690171,0.9243123519690173,0.9248768134725304,0.920052007307785,0.9243123519690182,0.9241982270591599
2022-05-17,0.9427700656856219,0.9427700656856219,0.9427700656856219,0.9427700656856214,0.9427700656856214,0.9427700656856212,0.9427700656856212,0.9429347593055865,0.9384246456470843,0.942770065685622,0.9422429236934935
2022-05-18,0.9095410901456437,0.9095410901456437,0.9095410901456437,0.909541090145643,0.909541090145643,0.9095410901456428,0.9095410901456429,0.9105584956514219,0.9053488292510234,0.9095410901456437,0.9098904146543343
2022-05-19,0.9013715095903146,0.9013715095903146,0.9013715095903146,0.9013715095903143,0.9013715095903142,0.9013715095903138,0.901371509590314,0.9021520983723874,0.897216903963234,0.9013715095903146,0.9014901851880246
2022-05-20,0.9027424167446501,0.9027424167446501,0.9027424167446501,0.9027424167446496,0.9027424167446495,0.9027424167446492,0.9027424167446494,0.9037091542900102,0.898581492326131,0.90274241674465,0.9030460986864892
2022-05-23,0.9188065691775782,0.9188065691775782,0.9188065691775782,0.9188065691775779,0.9188065691775776,0.9188065691775774,0.9188065691775775,0.919614366545074,0.9145716017952179,0.9188065691775782,0.9189396412134544
2022-05-24,0.9149170702129524,0.9149170702129524,0.9149170702129524,0.9149170702129519,0.9149170702129519,0.9149170702129515,0.9149170702129518,0.9172572897856903,0.910700030326761,0.9149170702129524,0.9165842938522357
2022-05-25,0.925807451764104,0.925807451764104,0.925807451764104,0.9258074517641035,0.9258074517641035,0.9258074517641033,0.9258074517641034,0.9280829526858652,0.9215402158821527,0.925807451764104,0.9274020139132642
2022-05-26,0.9426593391827799,0.9426593391827799,0.9426593391827799,0.9426593391827794,0.9426593391827794,0.9426593391827793,0.9426593391827793,0.9440852085321473,0.9383144295053386,0.94265933918278,0.943392528830114
2022-05-27,0.9646273652269841,0.9646273652269841,0.9646273652269841,0.9646273652269836,0.9646273652269836,0.9646273652269834,0.9646273652269833,0.9647824598542594,0.9601812004248267,0.9646273652269841,0.9640745944828084
2022-05-31,0.9575658825093358,0.9575658825093358,0.9575658825093358,0.9575658825093354,0.9575658825093355,0.9575658825093354,0.9575658825093353,0.9574639788530136,0.9531522655251671,0.957565882509336,0.9567614830850617
2022-06-01,0.951568236170618,0.951568236170618,0.951568236170618,0.9515682361706178,0.9515682361706177,0.9515682361706176,0.9515682361706176,0.9514181928200841,0.9471337052644769,0.9515682361706184,0.9507201328734226
2022-06-02,0.9674381212626635,0.9674381212626635,0.9674381212626635,0.967438121262663,0.967438121262663,0.9674381212626628,0.9674381212626628,0.9658472251362468,0.9614977598349281,0.9674381212626636,0.9651385785415635
2022-06-03,0.9525365410152798,0.9525365410152798,0.9525365410152798,0.9525365410152796,0.9525365410152795,0.9525365410152794,0.9525365410152793,0.9523429001109387,0.9480542483540263,0.9525365410152801,0.9516441617022434
2022-06-06,0.9543083613883835,0.9543083613883835,0.9543083613883835,0.954308361388383,0.9543083613883828,0.9543083613883828,0.9543083613883826,0.9540330627744236,0.9497367997683746,0.9543083613883835,0.9533330842855324
2022-06-07,0.9648466137939391,0.9648466137939391,0.9648466137939391,0.9648466137939388,0.9648466137939387,0.9648466137939385,0.9648466137939384,0.9646798427780607,0.9603356345080076,0.9648466137939393,0.963972052697235
2022-06-08,0.9538581252431751,0.9538581252431751,0.9538581252431751,0.9538581252431745,0.9538581252431745,0.9538581252431744,0.9538581252431743,0.9533466608694637,0.9490534889125897,0.9538581252431753,0.9526471859968381
2022-06-09,0.9306062311956425,0.9306062311956425,0.9306062311956425,0.9306062311956419,0.9306062311956419,0.9306062311956417,0.9306062311956418,0.9305391570881429,0.9263486933481844,0.9306062311956426,0.9298564161869644
2022-06-10,0.9015653141063334,0.9015653141063334,0.9015653141063334,0.9015653141063329,0.9015653141063329,0.9015653141063328,0.9015653141063327,0.9025749893639139,0.8985104556613684,0.9015653141063337,0.9019127659024663
2022-06-13,0.8638480322406531,0.8638480322406531,0.8638480322406531,0.8638480322406528,0.8638480322406527,0.8638480322406527,0.8638480322406525,0.8654851295257036,0.8615876212638268,0.8638480322406533,0.8648501190666725
2022-06-14,0.8634166083853763,0.8634166083853763,0.8634166083853763,0.8634166083853757,0.8634166083853757,0.8634166083853757,0.8634166083853756,0.8644299987157753,0.8605372419867775,0.8634166083853765,0.8637957624111198
2022-06-15,0.8759421522605333,0.8759421522605333,0.8759421522605333,0.875942152260533,0.8759421522605328,0.8759421522605328,0.8759421522605327,0.8754656645547725,0.8715232113060825,0.8759421522605335,0.8748233313308389
2022-06-16,0.8444808783807425,0.8444808783807425,0.8444808783807425,0.8444808783807422,0.844480878380742,0.8444808783807419,0.844480878380742,0.8448229249471141,0.8410184640529003,0.8444808783807428,0.844203074443542
2022-06-17,0.8474077917687292,0.8474077917687292,0.8474077917687292,0.8474077917687287,0.8474077917687287,0.8474077917687285,0.8474077917687286,0.8463522142577736,0.8425408665696452,0.8474077917687295,0.8457312417075319
2022-06-21,0.8680202626449974,0.8680202626449974,0.8680202626449974,0.8680202626449971,0.868020262644997,0.8680202626449969,0.868020262644997,0.8666483479843722,0.86274560144237,0.8680202626449979,0.8660124840665557
2022-06-22,0.864733831204019,0.864733831204019,0.864733831204019,0.8647338312040187,0.8647338312040185,0.8647338312040184,0.8647338312040186,0.8628878420677484,0.8590020300776858,0.8647338312040195,0.8622547372505875
2022-06-23,0.8731687579874554,0.8731687579874554,0.8731687579874554,0.8731687579874551,0.8731687579874549,0.8731687579874549,0.8731687579874549,0.8695191914554444,0.8656035167466081,0.8731687579874559,0.8688812211864404
2022-06-24,0.9010342915844088,0.9010342915844088,0.9010342915844088,0.9010342915844085,0.9010342915844083,0.9010342915844083,0.9010342915844083,0.8961822163489711,0.8921464709927441,0.9010342915844092,0.895524683294774
2022-06-27,0.8981581819481659,0.8981581819481659,0.8981581819481659,0.8981581819481654,0.8981581819481653,0.8981581819481654,0.8981581819481654,0.8946879888949235,0.8906589724398049,0.8981581819481663,0.894031552162349
2022-06-28,0.8793223023678521,0.8793223023678521,0.8793223023678521,0.8793223023678517,0.8793223023678516,0.8793223023678516,0.8793223023678516,0.8788013275536144,0.8748438529329179,0.8793223023678526,0.8781565469382471
2022-06-29,0.8773864629799397,0.8773864629799397,0.8773864629799397,0.8773864629799392,0.8773864629799393,0.8773864629799392,0.8773864629799392,0.8757730891871254,0.8718292515240722,0.8773864629799403,0.8751305304043113
2022-06-30,0.8698178982672193,0.8698178982672193,0.8698178982672193,0.8689224397854595,0.8689224397854592,0.8689224397854592,0.8689224397854592,0.8682184418579892,0.864308624768342,0.8689224397854604,0.8675814259550059
2022-07-01,0.877038336132914,0.877038336132914,0.877038336132914,0.8755495264508677,0.8755495264508674,0.8755495264508674,0.8755495264508675,0.8754256024898573,0.871483329651233,0.8761354443684625,0.8747832986596468
2022-07-05,0.8768940441080506,0.8768940441080506,0.8768940441080506,0.8754054793678211,0.875405479367821,0.8789639181990005,0.8789639181990005,0.8752815757950182,0.8713399515466629,0.8759913008890794,0.8746393776378625
2022-07-06,0.8790080869320935,0.8790080869320935,0.8790080869320935,0.8775159335147279,0.8775159335147275,0.8821022421075274,0.8821022421075274,0.877391731231424,0.8734406043954832,0.8781031673523217,0.8767479848434246
2022-07-07,0.8938743720563321,0.8938743720563321,0.8938743720563321,0.8923569824909929,0.8923569824909925,0.8979695942099578,0.8979695942099579,0.892230679627974,0.8882127290858828,0.8929541479615194,0.8915760458346209
2022-07-08,0.8933341802932615,0.8933341802932615,0.8933341802932615,0.891817707726295,0.8918177077262947,0.8977288889790268,0.8977288889790268,0.8916914811914141,0.8876759588023776,0.8924145123140415,0.891037243010458
2022-07-11,0.8831585484246706,0.8831585484246706,0.8831585484246706,0.88165934942332,0.8816593494233196,0.8859950739788249,0.8859950739788249,0.8815345606871703,0.8775647775953559,0.8822493560356658,0.8808877746859592
2022-07-12,0.8759814721956173,0.8759814721956173,0.8759814721956173,0.8744944565848191,0.8744944565848187,0.8775948739544855,0.8775948739544857,0.8743706819568083,0.8704331597041304,0.8750796684494495,0.8737291521266922
