date,Joint 2017-06-28,Joint 2018-01-02,Joint 2018-06-28,Joint 2019-01-02,Joint 2020-01-02,Joint 2021-01-04,Joint 2022-01-03,Joint 2018-07-30,Joint 2018-08-29,Joint 2018-09-28,Joint 2018-10-29,50/50 G-D Buy & Hold,100% G Buy & Hold,SPY Buy & Hold
2024-07-12,1.3182249423638221,1.3182249423638221,1.3182249423638221,1.299751474131787,1.299751474131787,1.3051286110870786,1.3051286110870786,1.32879835713735,1.3040147189052322,1.2993794685633424,1.327520068069509,1.2371615556863202,1.263337094614808,1.2170369156636551
2024-07-15,1.3227231281858458,1.3227231281858458,1.3227231281858458,1.3041866228421504,1.3041866228421504,1.309582108229821,1.309582108229821,1.3333326226775581,1.308464415107893,1.303813347877171,1.3320499716972873,1.24122193582953,1.267217118943158,1.22038382694934
2024-07-16,1.3393207432014496,1.3393207432014496,1.3393207432014496,1.3205516405946736,1.3205516405946736,1.3260148288805385,1.3260148288805385,1.3500633663134538,1.3248831108733206,1.3201736817513894,1.3487646205460608,1.2506233093696606,1.266761228761601,1.2276209792713348
2024-07-17,1.3346886198287602,1.3346886198287602,1.3346886198287602,1.31598443132065,1.31598443132065,1.3214287248329686,1.3214287248329686,1.345394088916343,1.3203009209422605,1.3156077796713301,1.344099834941267,1.2325032020715556,1.226193481758692,1.210408292666532
2024-07-18,1.3262406858194558,1.3262406858194558,1.3262406858194558,1.30765488578628,1.30765488578628,1.3130647195514817,1.3130647195514817,1.3368783944608589,1.3119440541144192,1.307280618159893,1.3355923324880299,1.2254156690979234,1.220270099530775,1.2011064872784047
2024-07-19,1.3161318477407848,1.3161318477407848,1.3161318477407848,1.297687711920679,1.297687711920679,1.303056310988326,1.303056310988326,1.3266884739095013,1.3019441874589008,1.2973162970274903,1.325412214525585,1.2150537133556039,1.208286695026037,1.193130406489702
2024-07-22,1.3256672107371723,1.3256672107371723,1.3256672107371723,1.3070894473245869,1.3070894473245869,1.312496941842549,1.312496941842549,1.3363003195643006,1.3113767609884963,1.3067153415339512,1.3350148136930176,1.2287790739297018,1.229907675817038,1.2054313921200965
2024-07-23,1.3188366940683738,1.3188366940683738,1.3188366940683738,1.3003546528111156,1.3003546528111156,1.3057342851468179,1.3057342851468179,1.3294150156710036,1.3046198760384446,1.299982474605185,1.328136133384592,1.2239577348221766,1.2275503360060753,1.2035406045756725
2024-07-24,1.3025085537178969,1.3025085537178969,1.3025085537178969,1.2842553333335862,1.2842553333335862,1.289568361978167,1.289568361978167,1.3129559081427276,1.2884677500506059,1.283887762959701,1.3116928593325592,1.1968457858503598,1.1806301113712194,1.1762654509283172
2024-07-25,1.3048601568680298,1.3048601568680298,1.3048601568680298,1.2865739813599826,1.2865739813599826,1.2918966023675935,1.2918966023675935,1.3153263733813325,1.2907940033494534,1.286205747359247,1.3140610442102776,1.193399480629255,1.1680734936756332,1.1701366913041658
2024-07-26,1.323734452419298,1.323734452419298,1.323734452419298,1.3051837744822168,1.3051837744822168,1.3105833851361712,1.3105833851361712,1.33435205869091,1.3094648374513227,1.304810214119629,1.3330684270246653,1.2089179616630332,1.1803912506465954,1.1832418049688582
2024-07-29,1.3213589419069713,1.3213589419069713,1.3213589419069713,1.302841554128932,1.302841554128932,1.308231474899959,1.308231474899959,1.3319574943303831,1.3071149345072675,1.3024686641398975,1.3306761662081095,1.2074160163512535,1.1800139344125786,1.1839372670534747
2024-07-30,1.3200705392111143,1.3200705392111143,1.3200705392111143,1.3015712069754237,1.3015712069754237,1.306955872256643,1.306955872256643,1.3306587574224649,1.3058404205565133,1.3011986805760631,1.3293786786704833,1.1994309689612228,1.1605463561946479,1.1779389065711598
2024-07-31,1.3347065717906847,1.3347065717906847,1.3347065717906847,1.3160021317056336,1.3160021317056336,1.3214464984453318,1.3214464984453318,1.345412184870035,1.3203186793853232,1.3156254749902363,1.3441179134868553,1.2214971305238744,1.1973365360086983,1.1970858471002588
2024-08-01,1.3122391723842017,1.3122391723842017,1.3122391723842017,1.293849588114614,1.293849588114614,1.2992023086718167,1.2992023086718167,1.3227645756031763,1.298093474429756,1.293479271741763,1.321492090965279,1.1968424432030194,1.165383479035041,1.18013395877691
2024-08-02,1.2891019498822436,1.2891019498822436,1.2891019498822436,1.2710366082598181,1.2710366082598181,1.2762949503766197,1.2762949503766197,1.2994417706240862,1.2752056669490113,1.270672821254856,1.298191722262149,1.1734317860724934,1.1378365801244967,1.1581617035272527
2024-08-05,1.2543984265995294,1.2543984265995294,1.2543984265995294,1.2368194165691564,1.2368194165691564,1.241936200449935,1.241936200449935,1.264459892157838,1.2408762412916718,1.2364654229640086,1.263243495969367,1.1395628543546092,1.0998516329238535,1.124431792400045
2024-08-06,1.2652149318844412,1.2652149318844412,1.2652149318844412,1.2474843404658384,1.2474843404658384,1.2526452456710024,1.2526452456710024,1.2753631560778673,1.2515761466305502,1.2471272944224703,1.2741362710721897,1.1503537449753487,1.112495175065617,1.1347985241061436
2024-08-07,1.2556164491547273,1.2556164491547273,1.2556164491547273,1.2380203698820298,1.2380203698820298,1.2431421221668217,1.2431421221668217,1.2656876844095921,1.2420811337867939,1.2376660325486164,1.2644701070987903,1.1404199955098373,1.0995100866174572,1.127213640740731
2024-08-08,1.2839334537613354,1.2839334537613354,1.2839334537613354,1.2659405429098873,1.2659405429098873,1.2711778023490654,1.2711778023490654,1.2942318182604038,1.270092886269727,1.265578214464292,1.292986781814018,1.1689397630618152,1.1352819057715882,1.153271735740562
2024-08-09,1.2875855433004832,1.2875855433004832,1.2875855433004832,1.2695414524433217,1.2695414524433217,1.2747936090256156,1.2747936090256156,1.2979132010227692,1.2737056069524875,1.2691780933711607,1.2966646231275891,1.1731540512375775,1.1422185139184713,1.1583573022366793
