code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-03 00:00:00,11.216845786,11.190830682,11.281883547,11.186494831,0.0,0.01156,6211910,0.0,-0.23192887284294106,11.216845786
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-04 00:00:00,11.186494831,11.221181637,11.23852504,11.130128772,0.0,0.00311,1671190,0.0,0.2712127085330624,11.190830682
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-05 00:00:00,11.203838234,11.255868443,11.277547696,11.156143876,0.0,0.0053,2845834,0.0,0.3091190136841365,11.221181637
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-06 00:00:00,11.255868443,11.260204293,11.286219398,11.208174085,0.0,0.00373,2004310,0.0,0.03852079492537994,11.255868443
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-09 00:00:00,11.307898651,11.242860891,11.307898651,11.212509936,0.0,0.00321,1720554,0.0,-0.15402386625242237,11.260204293
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-10 00:00:00,11.351257158,11.281883547,11.372936412,11.281883547,0.0,0.00307,1647890,0.0,0.3470883112254654,11.242860891
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-11 00:00:00,11.255868443,11.312234502,11.342585457,11.255868443,0.0,0.00291,1560352,0.0,0.26902382810068887,11.281883547
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-12 00:00:00,11.342585457,11.36426471,11.381608113,11.277547696,0.0,0.00386,2071128,0.0,0.4599463350127754,11.312234502
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-17 00:00:00,11.390279815,11.35992886,11.433638322,11.333913755,0.0,0.00474,2545928,0.0,-0.038153370329230586,11.36426471
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-18 00:00:00,11.390279815,11.524691187,11.533362888,11.385943964,0.0,0.00644,3460532,0.0,1.450381679590906,11.35992886
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-19 00:00:00,11.594064798,11.60707235,11.633087454,11.576721395,0.0,0.00484,2599498,0.0,0.7148231710792051,11.524691187
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-20 00:00:00,11.585393097,11.602736499,11.633087454,11.581057246,0.0,0.02124,11416448,0.0,-0.03735525091302347,11.60707235
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-23 00:00:00,11.637423305,11.650430857,11.715468618,11.585393097,0.0,0.00493,2649186,0.0,0.4110612871722971,11.602736499
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-24 00:00:00,11.611408201,11.637423305,11.672110111,11.598400649,0.0,0.00338,1812094,0.0,-0.1116486777155033,11.650430857
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-25 00:00:00,11.750155424,11.750155424,11.771834677,11.641759156,0.0,0.01057,5680750,0.0,0.9687034324133004,11.637423305
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-26 00:00:00,11.78917808,11.663438409,11.78917808,11.620079902,0.0,0.00497,2668808,0.0,-0.738007386888514,11.750155424
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-27 00:00:00,11.620079902,11.672110111,11.693789364,11.620079902,0.0,0.00346,1858846,0.0,0.07434944735773151,11.663438409
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-30 00:00:00,11.581057246,11.702461066,11.711132767,11.559377992,0.0,0.00482,2586950,0.0,0.2600297179461675,11.672110111
US.XLK,The Technology Select Sector SPDR® Fund,2012-01-31 00:00:00,11.771834677,11.72847617,11.776170528,11.654766708,0.0,0.0047,2524948,0.0,0.22230455502718383,11.702461066
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-01 00:00:00,11.832536587,11.828200736,11.888902646,11.78917808,0.0,0.00521,2800508,0.0,0.8502772615515235,11.72847617
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-03 00:00:00,11.97128381,12.023314018,12.03632157,11.945268706,0.0,0.00506,2719162,0.0,1.6495601178475063,11.828200736
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-06 00:00:00,11.984291362,12.023314018,12.03198572,11.953940407,0.0,0.00568,3051362,0.0,0.0,12.023314018
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-07 00:00:00,12.018978168,12.053664973,12.084015928,11.962612108,0.0,0.006,3221812,0.0,0.2524341870682346,12.023314018
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-08 00:00:00,12.079680078,12.127374435,12.136046137,12.044993272,0.0,0.00415,2227746,0.0,0.6115107908267566,12.053664973
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-09 00:00:00,12.179404644,12.244442405,12.257449957,12.149053689,0.0,0.00396,2123582,0.0,0.9653199926122263,12.127374435
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-10 00:00:00,12.15772539,12.149053689,12.175068793,12.110031033,0.0,0.00405,2175900,0.0,-0.7790368303014502,12.244442405
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-13 00:00:00,12.231434852,12.231434852,12.253114106,12.162061241,0.0,0.00506,2717570,0.0,0.6780870766468722,12.149053689
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-14 00:00:00,12.21409145,12.253114106,12.261785807,12.15772539,0.0,0.00436,2339788,0.0,0.17724211641821833,12.231434852
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-15 00:00:00,12.318151867,12.188076345,12.387525478,12.170732942,0.0,0.00704,3784066,0.0,-0.5307855655090334,12.253114106
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-16 00:00:00,12.175068793,12.357174523,12.374517926,12.170732942,0.0,0.00617,3313552,0.0,1.3874066194979902,12.188076345
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-17 00:00:00,12.391861329,12.370182075,12.40053303,12.326823568,0.0,0.00758,4073436,0.0,0.10526315684698576,12.357174523
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-21 00:00:00,12.396197179,12.417876433,12.469906641,12.348502822,0.0,0.00469,2517688,0.0,0.38555906219350716,12.370182075
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-22 00:00:00,12.40053303,12.374517926,12.430883985,12.352838672,0.0,0.00553,2972824,0.0,-0.3491620103802708,12.417876433
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-23 00:00:00,12.357174523,12.422212284,12.443891537,12.292136762,0.0,0.00303,1624456,0.0,0.3854239679090114,12.374517926
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-24 00:00:00,12.465570791,12.487250044,12.513265149,12.46123494,0.0,0.00352,1891790,0.0,0.5235602041978368,12.422212284
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-27 00:00:00,12.439555686,12.517600999,12.547951954,12.374517926,0.0,0.00482,2587350,0.0,0.24305555581138147,12.487250044
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-28 00:00:00,12.52193685,12.608653864,12.608653864,12.508929298,0.0,0.00529,2842306,0.0,0.727398684518495,12.517600999
US.XLK,The Technology Select Sector SPDR® Fund,2012-02-29 00:00:00,12.608653864,12.539280253,12.665019923,12.504593447,0.0,0.0069,3708912,0.0,-0.5502063245472673,12.608653864
US.XLK,The Technology Select Sector SPDR® Fund,2012-03-01 00:00:00,12.625997267,12.625997267,12.647676521,12.560959506,0.0,0.00845,4542806,0.0,0.6915629306495038,12.539280253
US.XLK,The Technology Select Sector SPDR® Fund,2012-03-02 00:00:00,12.621661416,12.612989715,12.652012371,12.586974611,0.0,0.00487,2615028,0.0,-0.10302197699660925,12.625997267
US.XLK,The Technology Select Sector SPDR® Fund,2012-03-05 00:00:00,12.591310461,12.500257596,12.617325566,12.456899089,0.0,0.00648,3479930,0.0,-0.8937779348692554,12.612989715
US.XLK,The Technology Select Sector SPDR® Fund,2012-03-06 00:00:00,12.370182075,12.365846224,12.40053303,12.313816016,0.0,0.00859,4613032,0.0,-1.0752688172043061,12.500257596
US.XLK,The Technology Select Sector SPDR® Fund,2012-03-07 00:00:00,12.430883985,12.469906641,12.487250044,12.417876433,0.0,0.00568,3053096,0.0,0.8415147262468453,12.365846224
US.XLK,The Technology Select Sector SPDR® Fund,2012-03-08 00:00:00,12.539280253,12.591310461,12.621661416,12.513265149,0.0,0.00414,2223138,0.0,0.9735744099385287,12.469906641
US.XLK,The Technology Select Sector SPDR® Fund,2012-03-09 00:00:00,12.612989715,12.652012371,12.660684073,12.608653864,0.0,0.00257,1379236,0.0,0.48209366442051704,12.591310461
