code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
US.DGRO,Ishares Trust Core Divid Gwth,2014-06-16 00:00:00,18.835892739,18.851082975,18.873868329,18.835892739,0.0,3e-05,4132,102556.24,0.08064516086646975,18.835892739
US.DGRO,Ishares Trust Core Divid Gwth,2014-06-17 00:00:00,18.858678093,18.904248801,18.927034155,18.835892739,0.0,0.00013,22901,568709.63,0.2820306189862323,18.851082975
US.DGRO,Ishares Trust Core Divid Gwth,2014-06-18 00:00:00,18.911843919,19.06374628,19.06374628,18.896653683,0.0,6e-05,9402,234435.7,0.8437123351421488,18.904248801
US.DGRO,Ishares Trust Core Divid Gwth,2014-06-19 00:00:00,19.094126752,19.10172187,19.109316988,19.048556044,0.0,0.00016,28934,726385.69,0.19920318620605615,19.06374628
US.DGRO,Ishares Trust Core Divid Gwth,2014-06-20 00:00:00,19.086531634,19.10172187,19.154887696,19.06374628,0.0,0.00012,21347,536283.26,0.0,19.10172187
US.DGRO,Ishares Trust Core Divid Gwth,2014-06-23 00:00:00,19.094126752,19.040960926,19.109316988,19.02577069,0.0,0.00018,31648,794263.27,-0.3180914496269876,19.10172187
US.DGRO,Ishares Trust Core Divid Gwth,2014-06-24 00:00:00,19.056151162,18.957414627,19.109316988,18.942224391,0.0,0.00011,20369,510576.89,-0.4387714429155788,19.040960926
US.DGRO,Ishares Trust Core Divid Gwth,2014-06-25 00:00:00,18.919439037,19.010580454,19.018175572,18.919439037,0.0,6e-05,9601,239719.44,0.28044872175913527,18.957414627
US.DGRO,Ishares Trust Core Divid Gwth,2014-06-26 00:00:00,18.934629273,18.934629273,18.949819509,18.934629273,0.0,1e-05,1235,30788.55,-0.39952057846829087,19.010580454
US.DGRO,Ishares Trust Core Divid Gwth,2014-06-27 00:00:00,18.934629273,19.040960926,19.040960926,18.934629273,0.0,3e-05,3750,93933.0,0.5615724050727845,18.934629273
US.DGRO,Ishares Trust Core Divid Gwth,2014-06-30 00:00:00,19.02577069,19.010580454,19.086531634,19.002985336,0.0,6e-05,9834,246508.19,-0.15955325005954446,19.040960926
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-01 00:00:00,19.048556044,19.162482814,19.192863287,19.048556044,0.0,2e-05,3114,78490.15,0.7990411464161237,19.010580454
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-02 00:00:00,19.13969746,19.124507224,19.13969746,19.124507224,0.0,3e-05,4668,117563.8,-0.19817677264794367,19.162482814
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-03 00:00:00,19.162482814,19.185268169,19.208053523,19.162482814,0.0,3e-05,4428,111849.16,0.31771247378207457,19.124507224
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-07 00:00:00,19.177673051,19.177673051,19.177673051,19.116912106,0.0,0.00018,32889,0.0,-0.039588281660161984,19.185268169
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-08 00:00:00,19.132102342,19.094126752,19.132102342,19.078936516,0.0,0.00023,41430,0.0,-0.4356435672764887,19.177673051
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-09 00:00:00,19.124507224,19.147292578,19.147292578,19.109316988,0.0,0.00011,19110,0.0,0.2784407304430844,19.094126752
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-10 00:00:00,19.02577069,19.078936516,19.10172187,18.9877951,0.0,3e-05,4060,0.0,-0.35700118813946424,19.147292578
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-11 00:00:00,19.002985336,19.056151162,19.056151162,19.002985336,0.0,3e-05,4184,0.0,-0.11942675096639445,19.078936516
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-14 00:00:00,19.124507224,19.132102342,19.162482814,19.086531634,0.0,0.00017,30177,0.0,0.39856516331301634,19.056151162
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-15 00:00:00,19.10172187,19.086531634,19.10172187,19.048556044,0.0,8e-05,14071,0.0,-0.23818975659543662,19.132102342
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-16 00:00:00,19.10172187,19.154887696,19.208053523,19.10172187,0.0,3e-05,5468,0.0,0.35813768216658404,19.086531634
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-17 00:00:00,19.154887696,18.9877951,19.170077932,18.9877951,0.0,0.00023,41722,0.0,-0.872323548181871,19.154887696
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-18 00:00:00,19.02577069,19.124507224,19.162482814,18.9877951,0.0,0.00019,34623,0.0,0.7199999962080846,18.9877951
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-21 00:00:00,19.154887696,19.056151162,19.154887696,19.056151162,0.0,8e-05,13847,0.0,-0.35742652712231493,19.124507224
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-22 00:00:00,19.154887696,19.153368673,19.170077932,19.056151162,0.0,0.00011,19698,0.0,0.5101634121892479,19.056151162
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-23 00:00:00,19.13969746,19.13969746,19.153368673,19.124507224,0.0,2e-05,2498,0.0,-0.07137759019524574,19.153368673
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-24 00:00:00,19.13969746,19.116912106,19.13969746,19.109316988,0.0,4e-05,6542,0.0,-0.11904761842562485,19.13969746
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-25 00:00:00,19.078936516,19.010580454,19.116912106,19.002985336,0.0,9e-05,16246,0.0,-0.5562177165977994,19.116912106
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-28 00:00:00,19.002985336,19.02577069,19.040960926,18.949819509,0.0,0.00024,44606,0.0,0.07990411464162359,19.010580454
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-29 00:00:00,19.033365808,18.942224391,19.06374628,18.942224391,0.0,7e-05,12506,0.0,-0.4391217594350274,19.02577069
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-30 00:00:00,18.972604863,18.896653683,18.980199981,18.843487857,0.0,0.00012,20991,0.0,-0.2405773844683816,18.942224391
US.DGRO,Ishares Trust Core Divid Gwth,2014-07-31 00:00:00,18.820702503,18.560949466,19.040960926,18.539683135,0.0,8e-05,13545,0.0,-1.7765273292911623,18.896653683
US.DGRO,Ishares Trust Core Divid Gwth,2014-08-01 00:00:00,18.516897781,18.539683135,19.040960926,18.469048537,0.0,0.00011,19385,0.0,-0.11457566348615604,18.560949466
US.DGRO,Ishares Trust Core Divid Gwth,2014-08-04 00:00:00,18.532088017,18.668800142,18.668800142,18.456136837,0.0,0.0001,18095,0.0,0.6964358886816424,18.539683135
