date,QQQ,XLK,VGT,SPYG,VUG,SCHD,VYM,VTV,FDVV,COWZ,mkt_rf,smb,hml,rmw,cma,mom,rf,g_return,d_return,gd_return,g_excess,d_excess,gd_excess,QQQ_excess,XLK_excess,VGT_excess,SPYG_excess,VUG_excess,SCHD_excess,VYM_excess,VTV_excess,FDVV_excess,COWZ_excess
2017-01-06,0.008826648440555473,0.007340946164790196,0.009165382403156785,0.007298587090877273,0.007580431885802819,0.0,0.00026535373457714506,0.0009595905698456253,0.0007524454715468476,0.0043789808744116865,0.0029,-0.0074,-0.0031,-0.0034999999999999,-0.003,-0.0021,0.0,0.008042399197036509,0.001271274130076261,0.006771125066960248,0.008042399197036509,0.001271274130076261,0.006771125066960248,0.008826648440555473,0.007340946164790196,0.009165382403156785,0.007298587090877273,0.007580431885802819,0.0,0.00026535373457714506,0.0009595905698456253,0.0007524454715468476,0.0043789808744116865
2017-01-09,0.003301668063006913,-0.00020242915468504652,0.0017682045009255187,-0.002229447295984066,-0.00034992560696245345,-0.005308701592606657,-0.0063668004025021485,-0.005432466978622541,-0.005639097741832466,-0.0035671819340304944,-0.0037,-0.0034,-0.0103,0.0014,-0.005,-0.0038,0.0,0.0004576141012601731,-0.0052628497299188615,0.005720463831179035,0.0004576141012601731,-0.0052628497299188615,0.005720463831179035,0.003301668063006913,-0.00020242915468504652,0.0017682045009255187,-0.002229447295984066,-0.00034992560696245345,-0.005308701592606657,-0.0063668004025021485,-0.005432466978622541,-0.005639097741832466,-0.0035671819340304944
2017-01-10,0.002221291974636719,0.0002024701405445306,-8.023109540111761e-05,0.0004655060111975473,0.0003500480977556286,-0.0034806746394594468,-0.001735390678837212,-0.00010710078129583245,-0.00491493386296149,0.001511535387941132,0.0016,0.0093,0.0043,0.0004,0.0005,0.0070999999999999,0.0,0.0006318170257466615,-0.00174531291492257,0.0023771299406692313,0.0006318170257466615,-0.00174531291492257,0.0023771299406692313,0.002221291974636719,0.0002024701405445306,-8.023109540111761e-05,0.0004655060111975473,0.0003500480977556286,-0.0034806746394594468,-0.001735390678837212,-0.00010710078129583245,-0.00491493386296149,0.001511535387941132
2017-01-11,0.0027088951731455424,0.0046558704689907415,0.0060980502763978706,0.0007444630330299962,0.0004374070792378948,0.0027942655843533615,0.0029419203653273662,0.0036418166189766676,0.002279635278303438,-0.004408610680733505,0.0031,-0.0015,0.0068,0.0006,0.0026,0.0066,0.0,0.002928937206160409,0.0014498054332454657,0.0014791317729149433,0.002928937206160409,0.0014498054332454657,0.0014791317729149433,0.0027088951731455424,0.0046558704689907415,0.0060980502763978706,0.0007444630330299962,0.0004374070792378948,0.0027942655843533615,0.0029419203653273662,0.0036418166189766676,0.002279635278303438,-0.004408610680733505
2017-01-12,-0.0015554533593625797,-0.0024178924179319994,-0.0030305447241064654,-0.0001859773050290059,-0.0003497726703481918,-0.0020898595891917227,-0.002133302440017859,-0.0029882604039653815,-0.001137225180510959,0.0017154027367847213,-0.003,-0.0065,-0.0086,0.0005,-0.0029,-0.0053,0.0,-0.0015079280953556485,-0.0013266489753802403,-0.0001812791199754082,-0.0015079280953556485,-0.0013266489753802403,-0.0001812791199754082,-0.0015554533593625797,-0.0024178924179319994,-0.0030305447241064654,-0.0001859773050290059,-0.0003497726703481918,-0.0020898595891917227,-0.002133302440017859,-0.0029882604039653815,-0.001137225180510959,0.0017154027367847213
2017-01-13,0.0034437271325384877,0.0030296909560736385,0.00391968643009899,0.0019531250012827517,0.002711686499816457,0.000698078812663594,0.0009353151330449005,0.0013915649818776465,0.001897533188596645,0.0027877339551645175,0.0029,0.0059,-0.0009,-0.0027,-0.0016,0.0018,0.0,0.003011583203962065,0.0015420452142694608,0.0014695379896926043,0.003011583203962065,0.0015420452142694608,0.0014695379896926043,0.0034437271325384877,0.0030296909560736385,0.00391968643009899,0.0019531250012827517,0.002711686499816457,0.000698078812663594,0.0009353151330449005,0.0013915649818776465,0.001897533188596645,0.0027877339551645175
2017-01-17,-0.0030233480273879065,-0.003826016919120656,-0.005577689250133466,-0.0022277917146401593,-0.0012213207374629498,0.0,-0.002803323390765944,-0.005344735435610426,0.0,-0.00039714059930906487,-0.0049,-0.0096,-0.0064,0.0058,0.0039,-0.0089,0.0,-0.0031752333297490275,-0.001709039885137087,-0.0014661934446119405,-0.0031752333297490275,-0.001709039885137087,-0.0014661934446119405,-0.0030233480273879065,-0.003826016919120656,-0.005577689250133466,-0.0022277917146401593,-0.0012213207374629498,0.0,-0.002803323390765944,-0.005344735435610426,0.0,-0.00039714059930906487
2017-01-18,0.00204899754897081,0.0026278552849718917,0.0038461538212888335,0.002418829666055222,0.0034064110346510024,0.00046506113124067383,0.001606402333128587,0.001719505633451579,-0.0030303030220890648,0.0007151370791178557,0.0024,0.002,0.0023,-0.001,-0.0008,0.0049,0.0,0.002869649471187552,0.0002951606309699262,0.0025744888402176257,0.002869649471187552,0.0002951606309699262,0.0025744888402176257,0.00204899754897081,0.0026278552849718917,0.0038461538212888335,0.002418829666055222,0.0034064110346510024,0.00046506113124067383,0.001606402333128587,0.001719505633451579,-0.0030303030220890648,0.0007151370791178557
2017-01-19,-0.0004907538576037762,-0.0014112903124386955,-0.0028735631825724806,-0.0019489559177617855,-0.002785515331595101,-0.0037187599771240087,-0.0037422605521628682,-0.004291385036447548,-0.002659574473925619,-0.004287756045267654,-0.0038,-0.0055,-0.0006,-0.001,-0.0003,0.0034,0.0,-0.0019020157203943678,-0.0037399472169855398,0.001837931496591172,-0.0019020157203943678,-0.0037399472169855398,0.001837931496591172,-0.0004907538576037762,-0.0014112903124386955,-0.0028735631825724806,-0.0019489559177617855,-0.002785515331595101,-0.0037187599771240087,-0.0037422605521628682,-0.004291385036447548,-0.002659574473925619,-0.004287756045267654
2017-01-20,0.0022094766771236785,0.005451241670427098,0.005363432583830541,0.0033475916136302963,0.001571229039053712,0.00536567118118203,0.004158780290624886,0.004633121421104169,0.002819047650718387,0.003668261534463202,0.0033,0.0008,0.0022,0.0013,0.0003,0.0021,0.0,0.003588594316813065,0.004128976415618535,-0.0005403820988054697,0.003588594316813065,0.004128976415618535,-0.0005403820988054697,0.0022094766771236785,0.005451241670427098,0.005363432583830541,0.0033475916136302963,0.001571229039053712,0.00536567118118203,0.004158780290624886,0.004633121421104169,0.002819047650718387,0.003668261534463202
2017-01-23,0.0008165206116605983,0.0018072289152382126,0.0004777450834811958,-0.001112140877734702,-0.0005229213650159714,-0.004408854524458827,-0.003740760669860954,-0.0034320034282577794,-0.0031910044240059943,-0.004052121387953078,-0.0029,-0.0006,-0.0033,0.0042,-0.0036,0.0009,0.0,0.00029328647352586665,-0.003764948886907327,0.004058235360433193,0.00029328647352586665,-0.003764948886907327,0.004058235360433193,0.0008165206116605983,0.0018072289152382126,0.0004777450834811958,-0.001112140877734702,-0.0005229213650159714,-0.004408854524458827,-0.003740760669860954,-0.0034320034282577794,-0.0031910044240059943,-0.004052121387953078
2017-01-24,0.00677159194020982,0.006213670048291986,0.010664544343079507,0.005381332341307665,0.005406348110368331,0.006059886457462804,0.005766309989529095,0.007318123120530373,0.008079268296872,0.010131631407831687,0.0081999999999999,0.008,0.0081,-0.0024,0.0049,0.0113999999999999,0.0,0.006887497356651462,0.007471043854445192,-0.0005835464977937297,0.006887497356651462,0.007471043854445192,-0.0005835464977937297,0.00677159194020982,0.006213670048291986,0.010664544343079507,0.005381332341307665,0.005406348110368331,0.006059886457462804,0.005766309989529095,0.007318123120530373,0.008079268296872,0.010131631407831687
2017-01-25,0.01012958720303958,0.009561753000610906,0.010709504650198376,0.00655223327741683,0.009019947928272876,0.00671839140738717,0.00839987831919875,0.007478632481369818,0.005216996797181128,0.005015005564274588,0.0084,0.0021,0.0043,-0.0024,-0.0015,0.0049,0.0,0.009194605211907713,0.006565780913882291,0.002628824298025422,0.009194605211907713,0.006565780913882291,0.002628824298025422,0.01012958720303958,0.009561753000610906,0.010709504650198376,0.00655223327741683,0.009019947928272876,0.00671839140738717,0.00839987831919875,0.007478632481369818,0.005216996797181128,0.005015005564274588
2017-01-26,0.0010429127908486713,-0.0027624309193882146,-0.0024931826874828866,0.0002750527301824679,-0.0010314595263369863,-0.0036819618337942117,-0.0021155322093376894,-0.0004241781526848065,-0.002256487369299176,-0.00632588110318022,-0.001,-0.0058,0.004,-0.0008,-0.0015,0.0054,0.0,-0.0009938215224353896,-0.0029608081336592205,0.0019669866112238307,-0.0009938215224353896,-0.0029608081336592205,0.0019669866112238307,0.0010429127908486713,-0.0027624309193882146,-0.0024931826874828866,0.0002750527301824679,-0.0010314595263369863,-0.0036819618337942117,-0.0021155322093376894,-0.0004241781526848065,-0.002256487369299176,-0.00632588110318022
2017-01-27,0.0019233715545154961,0.003957261540295187,0.0028118410074322586,0.0010082493016643213,-0.001204611909620401,0.00023097307202357698,-0.00013250107773010722,-0.0015913430989277222,-0.0022615906718397305,-0.004744958523708043,-0.0012,-0.0007,-0.0068,0.0011,0.0006,0.0006,0.0,0.0016992222988573725,-0.0016998840600364051,0.0033991063588937774,0.0016992222988573725,-0.0016998840600364051,0.0033991063588937774,0.0019233715545154961,0.003957261540295187,0.0028118410074322586,0.0010082493016643213,-0.001204611909620401,0.00023097307202357698,-0.00013250107773010722,-0.0015913430989277222,-0.0022615906718397305,-0.004744958523708043
2017-01-30,-0.007838690463124243,-0.008080409912118891,-0.0081003193882897,-0.006922442980115351,-0.005771881500022502,-0.00554207318965505,-0.00636089438208598,-0.006269259372533309,-0.00717793728099414,-0.005959475547192672,-0.0068,-0.0074,-0.0046,0.006,-0.0015,-0.0069999999999999,0.0,-0.007342748848734137,-0.0062619279544922305,-0.0010808208942419068,-0.007342748848734137,-0.0062619279544922305,-0.0010808208942419068,-0.007838690463124243,-0.008080409912118891,-0.0081003193882897,-0.006922442980115351,-0.005771881500022502,-0.00554207318965505,-0.00636089438208598,-0.006269259372533309,-0.00717793728099414,-0.005959475547192672
2017-01-31,-0.002015464540530254,-0.00496721636113473,-0.004789948907415353,-0.0006823169344110092,0.0,-0.004876339009998176,-0.0012003026931192151,-0.000534645006520118,0.00228310504279694,0.005555555567103632,0.0,0.0081,-0.0055,-0.0039,-0.0026,-0.0064,0.0,-0.0024909893486982694,0.0002454747800526125,-0.002736464128750882,-0.0024909893486982694,0.0002454747800526125,-0.002736464128750882,-0.002015464540530254,-0.00496721636113473,-0.004789948907415353,-0.0006823169344110092,0.0,-0.004876339009998176,-0.0012003026931192151,-0.000534645006520118,0.00228310504279694,0.005555555567103632
2017-02-01,0.006947199846478291,0.007587859389060592,0.007180053662135366,0.002583502492932821,0.003725846997285398,-0.004666889704331045,-0.004673453378898684,-0.0028886273660236883,0.005694760817486655,-0.003934973581428913,0.0003,-0.0008,0.0004,0.0022,-0.0023,0.0046999999999999,0.0,0.0056048924775784935,-0.0020938366426391354,0.007698729120217629,0.0056048924775784935,-0.0020938366426391354,0.007698729120217629,0.006947199846478291,0.007587859389060592,0.007180053662135366,0.002583502492932821,0.003725846997285398,-0.004666889704331045,-0.004673453378898684,-0.0028886273660236883,0.005694760817486655,-0.003934973581428913
2017-02-02,-0.0008824646724628904,-0.001981767697796899,0.00047003522410116183,-0.00027609056948774136,0.0013812155030688,0.0011721929449719504,0.002146467248482109,0.00032188841039548777,-0.003775009453153677,0.004788507576141576,-0.0002,-0.0029,-0.0029,-0.0028,0.0015,-0.0051,0.0,-0.0002578144425155138,0.0009308093453674893,-0.001188623787883003,-0.0002578144425155138,0.0009308093453674893,-0.001188623787883003,-0.0008824646724628904,-0.001981767697796899,0.00047003522410116183,-0.00027609056948774136,0.0013812155030688,0.0011721929449719504,0.002146467248482109,0.00032188841039548777,-0.003775009453153677,0.004788507576141576
2017-02-03,0.0028906170666784803,0.006552819682075883,0.007986845186892078,0.005155113692108415,0.005517241345947221,0.004683281974542153,0.007764277987484025,0.009117236949135021,0.007957559699125927,0.005957108845535686,0.0081999999999999,0.0060999999999999,0.0074,-0.0049,0.0027,0.0089,0.0,0.005620527394740416,0.007095893091164563,-0.0014753656964241468,0.005620527394740416,0.007095893091164563,-0.0014753656964241468,0.0028906170666784803,0.006552819682075883,0.007986845186892078,0.005155113692108415,0.005517241345947221,0.004683281974542153,0.007764277987484025,0.009117236949135021,0.007957559699125927,0.005957108845535686
2017-02-06,0.0012009522775129344,0.0005918327229050835,0.0013982754428010225,0.00027475044675151494,-0.001200274315282135,-0.0011653627948505774,-0.0022582033421130188,-0.002232142859298958,-0.002631578953086522,-0.0015791551500897727,-0.0027,-0.0065,-0.0016,0.0007,-0.0022,-0.0023,0.0,0.00045310731493768407,-0.0019732886198877697,0.0024263959348254536,0.00045310731493768407,-0.0019732886198877697,0.0024263959348254536,0.0012009522775129344,0.0005918327229050835,0.0013982754428010225,0.00027475044675151494,-0.001200274315282135,-0.0011653627948505774,-0.0022582033421130188,-0.002232142859298958,-0.002631578953086522,-0.0015791551500897727
2017-02-07,0.0036785026314720692,0.003943217631046769,0.0035683810937383598,0.00109869987830713,0.0020600858036896597,0.0021001003906517823,-0.0006656806938744042,-0.0019175455454836232,-0.004900113105028581,-0.0015816528252944329,0.0,-0.0038,-0.0051,0.0038,-0.0023,-0.0024,0.0,0.0028697774076507977,-0.0013929783558058518,0.0042627557634566495,0.0028697774076507977,-0.0013929783558058518,0.0042627557634566495,0.0036785026314720692,0.003943217631046769,0.0035683810937383598,0.00109869987830713,0.0020600858036896597,0.0021001003906517823,-0.0006656806938744042,-0.0019175455454836232,-0.004900113105028581,-0.0015816528252944329
2017-02-08,0.0016731616884864131,0.001767478397122657,0.0017005487772787653,0.0024693616085884607,0.0031694363378207413,0.0013971328394826177,0.0006661241198406831,0.0,0.0011363636463150861,0.0039603960108636205,0.0007,-0.0028,-0.0059,0.003,-0.0009,-0.0063,0.0,0.0021559973618594077,0.0014320033233004015,0.0007239940385590062,0.0021559973618594077,0.0014320033233004015,0.0007239940385590062,0.0016731616884864131,0.001767478397122657,0.0017005487772787653,0.0024693616085884607,0.0031694363378207413,0.0013971328394826177,0.0006661241198406831,0.0,0.0011363636463150861,0.0039603960108636205
2017-02-09,0.00365889891317428,0.003136639907320493,0.004861486232019319,0.004652860137823955,0.0048672188928649,0.004185550653566628,0.0053254455509945675,0.006404098631267008,0.005297010984003148,0.006706114402430963,0.0070999999999999,0.0069999999999999,0.0008,-0.0026,0.0007,0.0048,0.0,0.0042354208166405895,0.005583644044452463,-0.0013482232278118735,0.0042354208166405895,0.005583644044452463,-0.0013482232278118735,0.00365889891317428,0.003136639907320493,0.004861486232019319,0.004652860137823955,0.0048672188928649,0.004185550653566628,0.0053254455509945675,0.006404098631267008,0.005297010984003148,0.006706114402430963
2017-02-10,0.0033285549346886434,0.0029314051052071743,0.0023805867215025422,0.003632401025209564,0.003314072054378503,0.0023156137266169274,0.0031783412438570746,0.003924064051277876,0.0033872788637587803,0.006269592469060559,0.0037,0.0039,0.0017,-0.0003,0.0014,-0.0031,0.0,0.0031174039681972853,0.0038149780709142433,-0.000697574102716958,0.0031174039681972853,0.0038149780709142433,-0.000697574102716958,0.0033285549346886434,0.0029314051052071743,0.0023805867215025422,0.003632401025209564,0.003314072054378503,0.0023156137266169274,0.0031783412438570746,0.003924064051277876,0.0033872788637587803,0.006269592469060559
2017-02-13,0.00568716415471604,0.004481683534182324,0.005515973336880808,0.004976474832333322,0.004404167030563011,0.005082581054638213,0.00541246362722636,0.006761039515748912,0.0033758439905557935,0.00739875392069278,0.0049,-0.0027,0.0034,-0.0001,0.0004,0.0031,0.0,0.005013092577735101,0.0056061364217724115,-0.0005930438440373102,0.005013092577735101,0.0056061364217724115,-0.0005930438440373102,0.00568716415471604,0.004481683534182324,0.005515973336880808,0.004976474832333322,0.004404167030563011,0.005082581054638213,0.00541246362722636,0.006761039515748912,0.0033758439905557935,0.00739875392069278
2017-02-14,0.003377293582746299,0.0032977691932947195,0.0035809523948924227,0.0032411992629191033,0.0035416139205843855,0.002068723254814664,0.003807718798308324,0.004721930747676906,0.003738317721045936,0.0007730962261764951,0.0045,-0.0017,0.0034999999999999,-0.0044,-0.0009,0.0012,0.0,0.003407765670887386,0.0030219573496044648,0.00038580832128292135,0.003407765670887386,0.0030219573496044648,0.00038580832128292135,0.003377293582746299,0.0032977691932947195,0.0035809523948924227,0.0032411992629191033,0.0035416139205843855,0.002068723254814664,0.003807718798308324,0.004721930747676906,0.003738317721045936,0.0007730962261764951
2017-02-15,0.005949078277499353,0.003286929615536671,0.004403279680238237,0.004935834142210549,0.005545752490566658,0.005734590164058639,0.0049704983698037886,0.005117493459930733,0.0033519553366401222,0.006952491324542898,0.0053,0.0014,-0.0042,0.002,-0.0005,-0.0021,0.0,0.004824174841210294,0.005225405730995236,-0.0004012308897849426,0.004824174841210294,0.005225405730995236,-0.0004012308897849426,0.005949078277499353,0.003286929615536671,0.004403279680238237,0.004935834142210549,0.005545752490566658,0.005734590164058639,0.0049704983698037886,0.005117493459930733,0.0033519553366401222,0.006952491324542898
2017-02-16,-0.00031125768799111775,0.002312584284258401,0.001360544200646796,-0.0005358099495316182,-0.0021726414629759105,0.0018246055730715138,0.0002603113076733443,-0.0004156275955794486,-0.001484780990745449,-0.00038358267320393047,-0.0016,-0.0022,0.0,0.0027,-0.0021,-0.0007,0.0,0.0001306838768813101,-3.981487575679399e-05,0.0001704987526381041,0.0001306838768813101,-3.981487575679399e-05,0.0001704987526381041,-0.00031125768799111775,0.002312584284258401,0.001360544200646796,-0.0005358099495316182,-0.0021726414629759105,0.0018246055730715138,0.0002603113076733443,-0.0004156275955794486,-0.001484780990745449,-0.00038358267320393047
2017-02-17,0.004358964376489194,0.003460872908342738,0.00294384056471797,0.0016082916266593195,0.0037685286261366358,0.0013659617225945109,0.0010409742190862215,-0.00020790020685279575,-0.0007434944473362348,0.0011511895495828206,0.002,-0.0007,-0.0054,0.0001,-0.004,-0.0040999999999999,0.0,0.0032280996204691716,0.0005213461674149044,0.002706753453054267,0.0032280996204691716,0.0005213461674149044,0.002706753453054267,0.004358964376489194,0.003460872908342738,0.00294384056471797,0.0016082916266593195,0.0037685286261366358,0.0013659617225945109,0.0010409742190862215,-0.00020790020685279575,-0.0007434944473362348,0.0011511895495828206
2017-02-21,0.004960052873433485,0.005173404865770115,0.005945661170844829,0.00499553969998634,0.005339562844934642,0.005456393942612436,0.005979377407697495,0.006134331470298848,0.005952380987426009,0.008432349572526698,0.006,0.0006,0.0013,0.0032,0.0036,0.0008,0.0,0.005282844290993882,0.006390966676112298,-0.001108122385118416,0.005282844290993882,0.006390966676112298,-0.001108122385118416,0.004960052873433485,0.005173404865770115,0.005945661170844829,0.00499553969998634,0.005339562844934642,0.005456393942612436,0.005979377407697495,0.006134331470298848,0.005952380987426009,0.008432349572526698
2017-02-22,0.0003855915801065368,0.001143728582718273,0.0012718839046554908,0.0004438132492736724,-0.00016597511444005342,-0.0009044638638914249,-0.0010337107717817151,-0.0007233646885274059,0.0007396449429348806,-0.002280501684691627,-0.0015,-0.0038,0.001,0.0048,-0.0032,-0.0006,0.0,0.0006158084404627839,-0.0008404792131914585,0.0014562876536542424,0.0006158084404627839,-0.0008404792131914585,0.0014562876536542424,0.0003855915801065368,0.001143728582718273,0.0012718839046554908,0.0004438132492736724,-0.00016597511444005342,-0.0009044638638914249,-0.0010337107717817151,-0.0007233646885274059,0.0007396449429348806,-0.002280501684691627
2017-02-23,-0.0037773409397180435,-0.00019040366034450695,-0.002316371537541162,-0.0010646792716555442,-0.00166002656044284,0.004300092608891637,0.0036217315411422035,0.0021716649452339087,0.0,0.0015238095219665126,-0.0012,-0.0070999999999999,0.0024,-0.0026,-0.0045,-0.0055,0.0,-0.0018017643939404193,0.0023234597234468523,-0.004125224117387272,-0.0018017643939404193,0.0023234597234468523,-0.004125224117387272,-0.0037773409397180435,-0.00019040366034450695,-0.002316371537541162,-0.0010646792716555442,-0.00166002656044284,0.004300092608891637,0.0036217315411422035,0.0021716649452339087,0.0,0.0015238095219665126
2017-02-24,0.0019345221159214887,0.0022852790078757845,0.0020221690031700934,0.0018651745282669552,0.002743598233192479,0.002704219674949604,0.0016754501980729142,0.00010318852491608688,0.0025868440559342343,0.00380372762550385,0.0015,-0.0011,-0.0096,0.0031,-0.0021,-0.0062,0.0,0.0021701485776853603,0.002174686015875338,-4.537438189977563e-06,0.0021701485776853603,0.002174686015875338,-4.537438189977563e-06,0.0019345221159214887,0.0022852790078757845,0.0020221690031700934,0.0018651745282669552,0.002743598233192479,0.002704219674949604,0.0016754501980729142,0.00010318852491608688,0.0025868440559342343,0.00380372762550385
2017-02-27,0.0012357036538608313,-0.000570017114261967,0.00022423195934284657,0.0026595744642352592,0.002238620384115375,0.00022474380665293836,0.0005146608427362143,0.0010317787944507106,0.001474382598265489,0.005305039804453182,0.0021,0.0085,-0.0034,-0.0036,-0.0013,0.0013,0.0,0.001157622669458469,0.0017101211693117068,-0.0005524984998532378,0.001157622669458469,0.0017101211693117068,-0.0005524984998532378,0.0012357036538608313,-0.000570017114261967,0.00022423195934284657,0.0026595744642352592,0.002238620384115375,0.00022474380665293836,0.0005146608427362143,0.0010317787944507106,0.001474382598265489,0.005305039804453182
