date,Expanding 2017-06-28,Expanding 2018-01-02,Expanding 2018-06-28,Expanding 2019-01-02,Expanding 2020-01-02,Expanding 2021-01-04,Expanding 2022-01-03,Expanding 2018-07-30,Expanding 2018-08-29,Expanding 2018-09-28,Expanding 2018-10-29
2022-02-18,0.9442490437434654,0.9442490437434654,0.9442490437434654,0.9442490437434654,0.9442490437434652,0.9442490437434651,0.9442490437434654,0.9442451548447243,0.9442490437434651,0.9442490437434653,0.9439690107151939
2022-02-22,0.9343779680396501,0.9343779680396501,0.9343779680396501,0.9343779680396501,0.9343779680396499,0.9343779680396499,0.9343779680396501,0.9343651821383752,0.9343779680396499,0.9343779680396501,0.9340919274030332
2022-02-23,0.9211116827080126,0.9211116827080126,0.9211116827080126,0.9211116827080126,0.9211116827080124,0.9211116827080122,0.9211116827080127,0.9209869150131899,0.9211116827080124,0.9211116827080126,0.9207175727468829
2022-02-24,0.9256957596984523,0.9256957596984523,0.9256957596984523,0.9256957596984525,0.9256957596984521,0.9256957596984521,0.9256957596984523,0.925899149173434,0.9256957596984521,0.9256957596984522,0.925628370326151
2022-02-25,0.9498151355476127,0.9498151355476127,0.9498151355476127,0.9498151355476128,0.9498151355476125,0.9498151355476122,0.9498151355476127,0.9499192381802446,0.9498151355476125,0.9498151355476127,0.949641434667242
2022-02-28,0.9479921127137484,0.9479921127137484,0.9479921127137484,0.9479921127137487,0.9479921127137483,0.9479921127137482,0.9479921127137486,0.9481181237116535,0.9479921127137484,0.9479921127137486,0.947840846933879
2022-03-01,0.9340618899072318,0.9340618899072318,0.9340618899072318,0.934061889907232,0.9340618899072316,0.9340618899072315,0.9340618899072318,0.9341871870576766,0.9340618899072316,0.9340618899072318,0.9339139843769269
2022-03-02,0.954669989261137,0.954669989261137,0.954669989261137,0.9546699892611371,0.9546699892611367,0.9546699892611367,0.954669989261137,0.9547799542479312,0.9546518951081502,0.954669989261137,0.9545007292203987
2022-03-03,0.9526989421917161,0.9526989421917161,0.9526989421917161,0.9526989421917162,0.9526989421917158,0.9526989421917159,0.952698942191716,0.9527566303110521,0.9526288425480649,0.9526989421917161,0.9524779970038207
2022-03-04,0.9487383059539818,0.9487383059539818,0.9487383059539818,0.948738305953982,0.9487383059539816,0.9487383059539815,0.9487383059539817,0.9487267878442408,0.9485995405808288,0.9487383059539817,0.9484493330628769
