date,Expanding 2017-06-28,Expanding 2018-01-02,Expanding 2018-06-28,Expanding 2019-01-02,Expanding 2020-01-02,Expanding 2021-01-04,Expanding 2022-01-03,Expanding 2018-07-30,Expanding 2018-08-29,Expanding 2018-09-28,Expanding 2018-10-29,50/50 G-D Buy & Hold,100% G Buy & Hold,SPY Buy & Hold
2022-02-03,0.9642597189916782,0.9642597189916782,0.9642597189916782,0.9642597189916782,0.9642597189916782,0.9642597189916782,0.9642597189916782,0.9644179670489202,0.9642597189916782,0.9642597189916782,0.9641359233882789,0.9417257978120307,0.8898691311447724,0.9348768081057889
2022-02-04,0.9653513272470051,0.9653513272470051,0.9653513272470051,0.9653513272470051,0.9653513272470051,0.9653513272470051,0.9653513272470051,0.965683057507174,0.9653513272470051,0.9653513272470051,0.9654006438713185,0.9457797739802275,0.8989200400037856,0.9392727805585908
2022-02-07,0.9649715492953018,0.9649715492953018,0.9649715492953018,0.9649715492953018,0.9649715492953018,0.9649715492953018,0.9649715492953018,0.9651729249042248,0.9649715492953018,0.9649715492953018,0.9648906604564513,0.9431682335917393,0.8925197831811232,0.9362583994487953
2022-02-08,0.9729574707585367,0.9729574707585367,0.9729574707585367,0.9729574707585367,0.9729574707585367,0.9729574707585367,0.9729574707585367,0.9732148447404259,0.9729574707585367,0.9729574707585367,0.9729302284363134,0.9519342280273965,0.9024800228397819,0.9439618178409876
2022-02-09,0.9846985139980305,0.9846985139980305,0.9846985139980305,0.9846985139980305,0.9846985139980305,0.9846985139980305,0.9846985139980305,0.9851284376044062,0.9846985139980305,0.9846985139980305,0.9848403371746786,0.9665404038704483,0.9217420354411756,0.9577777312599585
2022-02-10,0.968740121081752,0.968740121081752,0.968740121081752,0.968740121081752,0.968740121081752,0.968740121081752,0.968740121081752,0.9690490640298892,0.968740121081752,0.968740121081752,0.9687656660067309,0.9485973654259687,0.9006514669167968,0.9405706390921904
2022-02-11,0.9564277255671172,0.9564277255671172,0.9564277255671172,0.9564277255671172,0.9564277255671172,0.9564277255671172,0.9564277255671172,0.9564456587964755,0.9564277255671172,0.9564277255671172,0.9561659466342923,0.930447944883591,0.8729901701792625,0.9220238219850098
2022-02-14,0.9494794851544646,0.9494794851544646,0.9494794851544646,0.9494794851544646,0.9494794851544646,0.9494794851544646,0.9494794851544646,0.9496221882493012,0.9494794851544646,0.9494794851544646,0.9493444716084347,0.926277885702835,0.873378501733072,0.9190094408752144
2022-02-15,0.9625053364540541,0.9625053364540541,0.9625053364540541,0.9625053364540541,0.9625053364540541,0.9625053364540541,0.9625053364540541,0.9628248729610516,0.9625053364540541,0.9625053364540541,0.9625432952001588,0.942669122890003,0.8948533691852533,0.9338301479981899
2022-02-16,0.9643568857124288,0.9643568857124288,0.9643568857124288,0.9643568857124288,0.9643568857124288,0.9643568857124288,0.9643568857124288,0.9646359994882645,0.9643568857124288,0.9643568857124288,0.9643538920641208,0.9435989969769984,0.8942879840078031,0.9348768081057888
2022-02-17,0.9484259486939858,0.9484259486939858,0.9484259486939858,0.9484259486939858,0.9484259486939858,0.9484259486939858,0.9484259486939858,0.9485086271838115,0.9484259486939858,0.9484259486939858,0.9482312362034471,0.9232773100673469,0.8673857027937819,0.9149065332520075
2022-02-18,0.9442490437434654,0.9442490437434654,0.9442490437434654,0.9442490437434654,0.9442490437434654,0.9442490437434654,0.9442490437434654,0.9442451548447245,0.9442490437434654,0.9442490437434654,0.943969010715193,0.9169311704904651,0.8577937451478315,0.90898243704473
2022-02-22,0.9343779680396501,0.9343779680396501,0.9343779680396501,0.9343779680396501,0.9343779680396501,0.9343779680396501,0.9343779680396501,0.9343651821383754,0.9343779680396501,0.9343779680396501,0.9340919274030323,0.907052280819891,0.8480745500327695,0.8992275648409342
2022-02-23,0.9211116827080127,0.9211116827080127,0.9211116827080127,0.9211116827080127,0.9211116827080127,0.9211116827080127,0.9211116827080127,0.9209869150131901,0.9211116827080127,0.9211116827080127,0.9207175727468822,0.8906140958753321,0.8269915118609821,0.8832764648009532
2022-02-24,0.9256957596984523,0.9256957596984523,0.9256957596984523,0.9256957596984523,0.9256957596984523,0.9256957596984523,0.9256957596984523,0.9258991491734341,0.9256957596984523,0.9256957596984523,0.9256283703261502,0.9044398756630455,0.8548317208708788,0.8965690481672344
2022-02-25,0.9498151355476127,0.9498151355476127,0.9498151355476127,0.9498151355476127,0.9498151355476127,0.9498151355476127,0.9498151355476127,0.9499192381802448,0.9498151355476127,0.9498151355476127,0.9496414346672413,0.924407008304882,0.8678308906441387,0.9163509242015146
2022-02-28,0.9479921127137486,0.9479921127137486,0.9479921127137486,0.9479921127137486,0.9479921127137486,0.9479921127137486,0.9479921127137486,0.9481181237116536,0.9479921127137486,0.9479921127137486,0.9478408469338784,0.9235614659181923,0.8685557889282038,0.9140064055603161
2022-03-01,0.9340618899072318,0.9340618899072318,0.9340618899072318,0.9340618899072318,0.9340618899072318,0.9340618899072318,0.9340618899072318,0.9341871870576767,0.9340618899072318,0.9340618899072318,0.9339139843769262,0.9092584043237094,0.8538515536899852,0.9000858261290322
2022-03-02,0.954669989261137,0.954669989261137,0.954669989261137,0.954669989261137,0.954669989261137,0.954669989261137,0.954669989261137,0.9547799542479313,0.9546518951081502,0.954669989261137,0.9545007292203981,0.9281929088496224,0.869605225650548,0.9166439890311098
2022-03-03,0.952698942191716,0.952698942191716,0.952698942191716,0.952698942191716,0.952698942191716,0.952698942191716,0.952698942191716,0.9527566303110523,0.952628842548065,0.952698942191716,0.9524779970038201,0.9225117927336866,0.8576594794719847,0.9120805509617135
2022-03-04,0.9487383059539817,0.9487383059539817,0.9487383059539817,0.9487383059539817,0.9487383059539817,0.9487383059539817,0.9487383059539817,0.948726787844241,0.948599540580829,0.9487383059539817,0.9484493330628762,0.9147960410699937,0.8437131708680454,0.9046701974013354
2022-03-07,0.9256846977387411,0.9256846977387411,0.9256846977387411,0.9256846977387411,0.9256846977387411,0.9256846977387411,0.9256846977387411,0.9255758434320335,0.9254517012715442,0.9256846977387411,0.9253051591353885,0.8884043287541505,0.8120206583828253,0.8780012978593665
2022-03-08,0.9191974321989015,0.9191974321989015,0.9191974321989015,0.9191974321989015,0.9191974321989015,0.9191974321989015,0.9191974321989015,0.9191038350682988,0.9189805609610401,0.9191974321989015,0.9188350435079912,0.8827505878866087,0.8078577694244151,0.8713445395747729
2022-03-09,0.9383904694396072,0.9383904694396072,0.9383904694396072,0.9383904694396072,0.9383904694396072,0.9383904694396072,0.9383904694396072,0.9385534260803077,0.9384275433113536,0.9383904694396072,0.9382789464946474,0.9064364345825752,0.8393224725325826,0.8947059931773514
2022-03-10,0.93474324563237,0.93474324563237,0.93474324563237,0.93474324563237,0.93474324563237,0.93474324563237,0.93474324563237,0.9347649940036079,0.934639619355243,0.93474324563237,0.9344916223434401,0.9003364511779733,0.8287896137173072,0.8906658851606449
2022-03-11,0.925979795317523,0.925979795317523,0.925979795317523,0.925979795317523,0.925979795317523,0.925979795317523,0.925979795317523,0.92584080680265,0.9257166291041489,0.925979795317523,0.9255700450175699,0.888914525653726,0.8126773035088926,0.8793410227965606
2022-03-14,0.9204844763581921,0.9204844763581921,0.9204844763581921,0.9204844763581921,0.9204844763581921,0.9204844763581921,0.9204844763581921,0.9201430742331158,0.9200196607386893,0.9204844763581921,0.9198739787477169,0.8800248505911487,0.7978635240274222,0.8729145297372807
2022-03-15,0.935260231739564,0.935260231739564,0.935260231739564,0.935260231739564,0.935260231739564,0.935260231739564,0.935260231739564,0.9351828399025396,0.9350574092109092,0.935260231739564,0.9349093460435004,0.8988485421232502,0.8234207140964861,0.8921102761101519
2022-03-16,0.9519073046028347,0.9519073046028347,0.9519073046028347,0.9519073046028347,0.9519073046028347,0.9519073046028347,0.9519073046028347,0.9520829271585484,0.9519552297554872,0.9519073046028347,0.9518044908755419,0.9199540479228588,0.8518288255324422,0.9118921521422133
2022-03-17,0.9637665603172968,0.9637665603172968,0.9637665603172968,0.9637665603172968,0.9637665603172968,0.9637665603172968,0.9637665603172968,0.9639297460652959,0.9638004597166021,0.9637665603172968,0.963647845184692,0.9311547400622519,0.8617301388615106,0.9233007473157044
2022-03-18,0.9711025192455299,0.9711025192455299,0.9711025192455299,0.9711025192455299,0.9711025192455299,0.9711025192455299,0.9711025192455299,0.9714324758360959,0.971302183189442,0.9711025192455299,0.9711483807850788,0.9423446002408263,0.8794901483115882,0.9334135181597629
2022-03-21,0.9730319873011625,0.9730319873011625,0.9730319873011625,0.9730319873011625,0.9730319873011625,0.9730319873011625,0.9730319873011625,0.9733034433731488,0.9731728997843878,0.9730319873011625,0.9730188011584006,0.9428087605185017,0.8772818270477385,0.9331405411110223
2022-03-22,0.9815718608453217,0.9815718608453217,0.9815718608453217,0.9815718608453217,0.9815718608453217,0.9815718608453217,0.9815718608453217,0.9819423693089991,0.9818106670308262,0.9815718608453217,0.9816552006437097,0.9536748387864352,0.8922306084318016,0.944059623029581
2022-03-23,0.9712949469248622,0.9712949469248622,0.9712949469248622,0.9712949469248622,0.9712949469248622,0.9712949469248622,0.9712949469248622,0.9716186349923308,0.9714883173772207,0.9712949469248622,0.9713344854991406,0.9423004241257028,0.8789935657661421,0.9319016452800631
2022-03-24,0.9840723524044424,0.9840723524044424,0.9840723524044424,0.9840723524044424,0.9840723524044424,0.9840723524044424,0.9840723524044424,0.9844734209552863,0.9843413792017242,0.9840723524044424,0.9841855120849241,0.9575364647197794,0.8985355550847061,0.9459494641319793
2022-03-25,0.9910312717081088,0.9910312717081088,0.9910312717081088,0.9910312717081088,0.9910312717081088,0.9910312717081088,0.9910312717081088,0.991408970601754,0.9912759986228372,0.9910312717081088,0.9911190334325861,0.961896614388425,0.897876349129547,0.9505690757129082
2022-03-28,0.992540689874582,0.992540689874582,0.992540689874582,0.992540689874582,0.992540689874582,0.992540689874582,0.992540689874582,0.9929346161306096,0.992801439525639,0.992540689874582,0.9926442327869981,0.9670862944458192,0.910204087815048,0.9573305072084091
2022-03-29,1.0042158974277056,1.0042158974277056,1.0042158974277056,1.0042158974277056,1.0042158974277056,1.0042158974277056,1.0042158974277056,1.0046032214184026,1.0044684797705665,1.0042158974277056,1.0043094255956977,0.9807100224211468,0.9277188776080099,0.9691735114427096
2022-03-30,0.9980720784761054,0.9980720784761054,0.9980720784761054,0.9980280585289467,0.9980280585289467,0.9980280585289467,0.9980280585289467,0.998457032808564,0.9983231155136302,0.9980280585289467,0.9981650344363358,0.9728606019891152,0.9161848718197911,0.963189014622516
2022-03-31,0.9842585250814108,0.9842585250814108,0.9842585250814108,0.9841927670345517,0.9841927670345517,0.9841927670345517,0.9841927670345517,0.9846381515549496,0.9845060877070202,0.984215114380722,0.9843501945091875,0.9591556269620691,0.9027186916125179,0.9483642610952926
2022-04-01,0.9867698258005062,0.9867698258005062,0.9867698258005062,0.9867038999743228,0.9867038999743228,0.9866531360089783,0.9866531360089783,0.9871504208775285,0.9870180200733749,0.9867263043389541,0.9868617291195768,0.9606941861223595,0.9019737891352674,0.951052035105127
2022-04-04,0.9929991871933046,0.9929991871933046,0.9929991871933046,0.992932845185165,0.992932845185165,0.9928817607529015,0.9928817607529015,0.9933821849221075,0.9932489482873113,0.9929553909859048,0.9930916706871766,0.9700413736996356,0.9191383642879732,0.9591993500764598
2022-04-05,0.980387855085698,0.980387855085698,0.980387855085698,0.9803223556372587,0.9803223556372587,0.9802719199897565,0.9802719199897565,0.9807659886498403,0.9806344441528343,0.9803446151008247,0.980479164016619,0.9557971613937426,0.9000346812105645,0.9470833687934187
2022-04-06,0.9716647511426976,0.9716647511426976,0.9716647511426976,0.9715998344824822,0.9715998344824822,0.9715498475914526,0.9715498475914526,0.972039520223725,0.9719091461577016,0.9716218958901325,0.9717552476428125,0.9441623557558185,0.8789260779834095,0.9376131650515165
2022-04-07,0.9757462463551142,0.9757462463551142,0.9757462463551142,0.9756810570113035,0.9756810570113035,0.9756308601494416,0.9756308601494416,0.9761225896603873,0.9759916679557616,0.9757032110882923,0.9758371229874008,0.9479647704585755,0.881756670687915,0.9423377678041843
2022-04-08,0.9744711105133091,0.9744711105133091,0.9744711105133091,0.9744060063609805,0.9744060063609805,0.9743558750979543,0.9743558750979543,0.9748469620013305,0.9747162113893004,0.9744281314863256,0.9745618683851583,0.9446753766952799,0.8703277131096671,0.9398179796691326
2022-04-11,0.9597232538160234,0.9597232538160234,0.9597232538160234,0.959659134964027,0.959659134964027,0.9596097623983857,0.9596097623983857,0.9600934170862772,0.9599646452823088,0.9596809252429366,0.9598126381385969,0.9289465919275732,0.8491719754155411,0.9237543303087309
2022-04-12,0.9574503192190889,0.9574503192190889,0.9574503192190889,0.9573863522212405,0.9573863522212405,0.9573370965857789,0.9573370965857789,0.9578196058231786,0.9576911389924275,0.9574080908937327,0.9575394918507208,0.9264616006187772,0.8455651647008267,0.9203316180922848
2022-04-13,0.9689142850858274,0.9689142850858274,0.9689142850858274,0.9688495521835083,0.9688495521835083,0.9687997067890668,0.9687997067890668,0.9692879933177962,0.9691579882982397,0.9688715511425078,0.969004525419861,0.9384005682300547,0.8605234204165868,0.9308727317903639
2022-04-14,0.957219513353908,0.957219513353908,0.957219513353908,0.9571555617761373,0.9571555617761373,0.957106318014388,0.957106318014388,0.9575887109366538,0.9574602750745047,0.9571772952082394,0.9573086644893162,0.9255741994365806,0.8408865321324472,0.919281706368237
2022-04-18,0.9577878335346799,0.9577878335346799,0.9577878335346799,0.9577238439875909,0.9577238439875909,0.9576745709888451,0.9576745709888451,0.9581572503173417,0.9580287382002779,0.9577455903232621,0.9578770376008825,0.9261888570576202,0.8417119092556729,0.9196596745887169
2022-04-19,0.9719408076987501,0.9719408076987501,0.9719408076987501,0.9718758725952708,0.9718758725952708,0.9718258715026258,0.9718258715026258,0.9723156832542191,0.9721852721480381,0.9718979402707169,0.9720313299095357,0.9408239619329996,0.8591825952479423,0.9345054263525072
2022-04-20,0.9733221387330856,0.9733221387330856,0.9733221387330856,0.973257111343252,0.973257111343252,0.9732070391886035,0.9732070391886035,0.973697547065072,0.9735669506174518,0.9732792103814772,0.9734127895948528,0.9405425567549212,0.8523484913847854,0.9338124846145911
2022-04-21,0.9592269353092642,0.9592269353092642,0.9592269353092642,0.9591628496161734,0.9591628496161734,0.9591135025834323,0.9591135025834323,0.9595969071504982,0.9594682019405498,0.9591846286262941,0.9593162734069564,0.9260767315395834,0.8359649256012499,0.9198486587000662
2022-04-22,0.9338116539815459,0.9338116539815459,0.9338116539815459,0.9337492662765526,0.9337492662765526,0.933701226722442,0.933701226722442,0.9341718232014374,0.9340465281116584,0.933770468239002,0.9338986250138414,0.9012662745897199,0.8125352213650954,0.8946087808808507
2022-04-25,0.938504904573827,0.938504904573827,0.938504904573827,0.9384422033140262,0.9384422033140262,0.9383939223175811,0.9383939223175811,0.9388668839707466,0.9387409591594903,0.9384635118355685,0.9385923127144484,0.9074879893340776,0.8235694451820446,0.8997953447913895
2022-04-26,0.9150265851550882,0.9150265851550882,0.9150265851550882,0.9149654524754818,0.9149654524754818,0.9149183793114635,0.9149183793114635,0.9153795090128599,0.9152567344280191,0.9149862279275935,0.9151118066302641,0.8820857501801501,0.7923230043860526,0.873736535828171
2022-04-27,0.9178190423198364,0.9178190423198364,0.9178190423198364,0.9177577230769192,0.9177577230769192,0.9177105062560976,0.9177105062560976,0.91817304322255,0.9180498939570446,0.9177785619310797,0.9179045238719575,0.8853703105733791,0.7969284972288514,0.8761933292601797
2022-04-28,0.940219011836064,0.940219011836064,0.940219011836064,0.940156196057219,0.940156196057219,0.9401078268792352,0.9401078268792352,0.9405816523606029,0.9404554975573322,0.9401775434971424,0.9403065796209538,0.9098428201333563,0.8266150902672533,0.8983254683803854
2022-04-29,0.908903890755814,0.908903890755814,0.908903890755814,0.9088431671317707,0.9088431671317707,0.908796408947232,0.908796408947232,0.9115270237814403,0.9091325000366974,0.9088638035696217,0.9089885419906744,0.8771587451206618,0.7908778111525566,0.8651272597011862
2022-05-02,0.9157586035388954,0.9157586035388954,0.9157586035388954,0.9156974219533379,0.9156974219533379,0.9156503111309369,0.9156503111309369,0.9168987489164631,0.9159889369305192,0.9157182140257459,0.9140209758367954,0.8855801827186086,0.8026110019375959,0.8703348218460727
2022-05-03,0.9227377276248455,0.9227377276248455,0.9227377276248455,0.9226760797658885,0.9226760797658885,0.9226286099053368,0.9226286099053368,0.9251643801691262,0.9229698164193834,0.9226970302975812,0.9225359829804082,0.8906739322409519,0.8035740329121659,0.8743244863921289
2022-05-04,0.9507017407707532,0.9507017407707532,0.9507017407707532,0.9506382246436126,0.9506382246436126,0.9505893161859768,0.9505893161859768,0.9525364710174831,0.9509408631284665,0.9506598100913016,0.9496883811995476,0.9186816700722267,0.8308646853816934,0.9009502476871764
2022-05-05,0.9204326120255237,0.9204326120255237,0.9204326120255237,0.9203711181707187,0.9203711181707187,0.9203237668958854,0.9203237668958854,0.9254341689107608,0.9206641210328864,0.9203920163653324,0.923354358033281,0.8842736981035197,0.7897069675490643,0.8689279401381119
2022-05-06,0.917693883109408,0.917693883109408,0.917693883109408,0.9176325722283439,0.9176325722283439,0.9175853618462864,0.9175853618462864,0.9239654437671428,0.9179247032663274,0.9176534082407956,0.9221616528827302,0.8794352069625728,0.7813271583014152,0.8637413762253542
2022-05-09,0.8913177082006378,0.8913177082006378,0.8913177082006378,0.8912581595047125,0.8912581595047125,0.8912123060340582,0.8912123060340582,0.8993277833005264,0.8915418941705548,0.891278396652642,0.8979767908449172,0.8505709324077398,0.7494214119009815,0.8360867014428257
2022-05-10,0.8909722467521699,0.8909722467521699,0.8909722467521699,0.8909127211364309,0.8909127211364309,0.8908668854378978,0.8908668854378978,0.8971858913826343,0.8911963458309491,0.8909329504407437,0.8954620925734234,0.8538636880956126,0.7583224502728456,0.8380185390139199
2022-05-11,0.8796390861578331,0.8796390861578331,0.8796390861578331,0.8795803177074998,0.8795803177074998,0.8795350650387236,0.8795350650387236,0.8883742619984452,0.879860334697936,0.8796002896952066,0.8872201561678318,0.8376390586430058,0.7350452465692153,0.8247056583663959
2022-05-12,0.881216536841926,0.881216536841926,0.881216536841926,0.8811576630025376,0.8811576630025376,0.8811123291824636,0.8811123291824636,0.8909695833137891,0.8814381821455044,0.8811776708058717,0.890078209509698,0.8372172832490277,0.7313742874663781,0.8238447307536977
2022-05-13,0.9000265260229798,0.9000265260229798,0.9000265260229798,0.8999663954932826,0.8999663954932826,0.8999200940010991,0.8999200940010991,0.9078178753732936,0.9002529024517563,0.8999868303727647,0.9062561996331504,0.8590460569818584,0.7574734299893242,0.8435410746762426
2022-05-16,0.899971265031522,0.899971265031522,0.899971265031522,0.8999111381937968,0.8999111381937968,0.899864839544492,0.899864839544492,0.9094436257122558,0.9001976275609461,0.8999315718185917,0.9084112654158626,0.8559162934345346,0.7491736268410745,0.8401183624597965
2022-05-17,0.9186843511160888,0.9186843511160888,0.9186843511160888,0.9186229740621243,0.9186229740621243,0.9185757127258497,0.9185757127258497,0.9274990512555478,0.9189154203974548,0.9186438325629066,0.9261387485434395,0.8752283852358392,0.7688964072794295,0.8573999094190289
2022-05-18,0.8850059067432284,0.8850059067432284,0.8850059067432284,0.8849467797370582,0.8849467797370582,0.8849012509744175,0.8849012509744175,0.8950858205548039,0.8852285051565217,0.8849668735770976,0.8944280355969367,0.8403663218602304,0.7328903082898384,0.8228368155005646
2022-05-19,0.8773832927481379,0.8773832927481379,0.8773832927481379,0.8773246750067547,0.8773246750067547,0.8772795383863367,0.8772795383863367,0.8869701353895623,0.8776039739066789,0.8773445957772302,0.8861404803535087,0.8338143401846471,0.7285496402252801,0.8177972392304608
2022-05-20,0.8785303536483791,0.8785303536483791,0.8785303536483791,0.8784716592721661,0.8784716592721661,0.8784264636416748,0.8784264636416748,0.8883954572543137,0.8787513233179167,0.8784916060863754,0.8877205463167768,0.8345145377772835,0.7282168965538156,0.8181542092165924
2022-05-23,0.894360312557094,0.894360312557094,0.894360312557094,0.8943005605855918,0.8943005605855918,0.894254550589415,0.894254550589415,0.9041360465328298,0.8945852638087983,0.8943208668150995,0.9033026077306046,0.8499544844284772,0.742634635301084,0.833461922136035
2022-05-24,0.8891618578540448,0.8891618578540448,0.8891618578540448,0.8891024531899006,0.8891024531899006,0.8890567106260748,0.8890567106260748,0.9008614539697456,0.8893855015802743,0.889122641389781,0.9013670111960485,0.8424475200747471,0.728296469464613,0.8270994570953615
2022-05-25,0.8998361286289641,0.8998361286289641,0.8998361286289641,0.8997760108196655,0.8997760108196655,0.8997297191223969,0.8997297191223969,0.9115503617647287,0.9000624571686162,0.8997964413762216,0.9119824277426202,0.8527334012847427,0.7376593757473001,0.8344068426861249
2022-05-26,0.9169163662381261,0.9169163662381261,0.9169163662381261,0.916855107302755,0.916855107302755,0.9168079369197307,0.9168079369197307,0.9278615862336292,0.9171469908324842,0.916875925661878,0.9275155736353269,0.8699400136393517,0.7568028448606968,0.8510794408470513
2022-05-27,0.939241777920495,0.939241777920495,0.939241777920495,0.9391790274303847,0.9391790274303847,0.939130708525795,0.939130708525795,0.949110300091217,0.9394780178459811,0.9392003526824537,0.9476074159846557,0.8922594081598118,0.7824930846799031,0.8719726841340789
2022-05-31,0.9325487360454567,0.9325487360454567,0.9325487360454567,0.9324864327156707,0.9324864327156707,0.9324384581318507,0.9324384581318507,0.9420912989815958,0.9327832925239847,0.9325076060038807,0.9403739472194939,0.8860955803932247,0.778340002565417,0.8670800955044097
2022-06-01,0.9267459168606933,0.9267459168606933,0.9267459168606933,0.9266840012156935,0.9266840012156935,0.926636325155505,0.926636325155505,0.9361741234578622,0.9268813587578243,0.9267050427523302,0.9344239856406423,0.8806375291037177,0.7737866231620811,0.8600666851945159
