date,method,config_id,cost_bps,g_weight,d_weight,daily_turnover,score,score_z,gross_return,net_return,requested_start_date,actual_start_date,start_group
2025-10-23,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.35859910477273754,0.6414008952272625,0.011912189010926388,-0.36277356040050524,-0.17128847908459888,0.005170533079328258,0.005158620890317332,2017-06-28,2018-06-28,annual
2025-10-24,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3614283314961426,0.6385716685038574,0.005658453446810152,-0.4122143835374762,-0.2764665693453186,0.006750655570562882,0.006744997117116072,2017-06-28,2018-06-28,annual
2025-10-27,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3616161232471088,0.6383838767528912,0.0003755835019323417,-0.4590682434422009,-0.37612814860419,0.009601928176377046,0.009601552592875113,2017-06-28,2018-06-28,annual
2025-10-28,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.35955181027701766,0.6404481897229823,0.004128625940182262,-0.45804724294809457,-0.3738521378370266,0.0001231638276184199,0.00011903520167823763,2017-06-28,2018-06-28,annual
2025-10-29,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3576403064278089,0.6423596935721911,0.00382300769841748,-0.4270976516036711,-0.30784512641998535,-0.001763092188525927,-0.0017669151962243445,2017-06-28,2018-06-28,annual
2025-10-30,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.35729640458641543,0.6427035954135846,0.0006878036827869805,-0.4222428164605743,-0.29742434882051805,-0.007122891544413368,-0.007123579348096155,2017-06-28,2018-06-28,annual
2025-10-31,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3572077400023477,0.6427922599976523,0.00017732916813550936,-0.4920838906250796,-0.4461320583254177,0.0021535129513589072,0.0021533356221907717,2017-06-28,2018-06-28,annual
2025-11-03,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.35387949371779526,0.6461205062822047,0.006656492569104833,-0.5425831743982498,-0.5535971329908228,-0.0015540693698868266,-0.0015607258624559315,2017-06-28,2018-06-28,annual
2025-11-04,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.34860523573469027,0.6513947642653097,0.010548515966209981,-0.39046721415796515,-0.2292571815452676,-0.010761256677009102,-0.010771805192975312,2017-06-28,2018-06-28,annual
2025-11-05,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.35054188981537926,0.6494581101846207,0.0038733081613779863,-0.4810690008110801,-0.4223283237355463,0.0048014842804078445,0.004797610972246466,2017-06-28,2018-06-28,annual
